case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
held020,0,100,KL005,505.0,0.19706852734088898,0.09489268809556961,0.19706853002781527,-0.215417321305722,-0.215417321305722,159.47711629533148,141.5255126953125,159.26169897402576,-0.215417321305722,17.95458984375,0,0
held020,0,100,KL006,505.0,0.2601894438266754,-0.2726055085659027,0.26018944339256483,-0.3684306191280484,-0.3684306191280484,283.80237496751573,-99.98312377929688,283.4339443483877,-0.3684306191280484,23.788715362548828,0,0
held020,0,100,KL007,505.0,-0.1003226786851883,0.34689536690711975,-0.10032268091804648,0.15700043295510113,0.15700043295510113,187.23940016920733,-163.5745849609375,187.39640060216243,0.15700043295510113,-9.221092224121094,0,0
held020,0,100,KL008,505.0,-0.1418270468711853,0.06598032265901566,-0.1418270400862943,0.3936656378209591,0.3936656378209591,290.59134774013984,-56.25054931640625,290.9850133779608,0.3936656378209591,-13.161478042602539,0,0
held020,0,100,KL009,505.0,0.019320189952850342,0.1674036830663681,0.01932019030461128,-0.03104779782006517,-0.03104779782006517,164.31453760570258,162.544677734375,164.28348980788252,-0.03104779782006517,1.7705533504486084,0,0
held020,0,100,KL0010,505.0,0.11348040401935577,-0.050193559378385544,0.11348040464279979,-0.21947104018181562,-0.21947104018181562,351.219125524874,-19.213623046875,350.9996544846922,-0.21947104018181562,10.437244415283203,0,0
held020,0,101,KL001,510.0,-0.11960659176111221,-0.12021330744028091,-0.11960659225219704,0.19917683908715844,0.19917683908715844,13.780008039255279,24.7437744140625,13.979184878342437,0.19917683908715844,-10.966880798339844,0,0
held020,0,101,KL002,510.0,0.04287596046924591,0.554440438747406,0.04287596146861688,-0.06152207439299673,-0.06152207439299673,165.3953711824978,161.47500610351562,165.3338491081048,-0.06152207439299673,3.9220707416534424,0,0
held020,0,101,KL003,510.0,0.11748282611370087,-0.05135330930352211,0.11748282504065817,-0.20968252792954445,-0.20968252792954445,17.61029205064355,6.8271484375,17.400609522714007,-0.20968252792954445,10.78735637664795,0,0
held020,0,101,KL004,510.0,-0.03942415863275528,0.029860498383641243,-0.039424159688108806,0.07054688525386155,0.07054688525386155,85.37463377103347,88.99334716796875,85.44518065628733,0.07054688525386155,-3.620239496231079,0,0
held020,0,101,KL005,510.0,0.19706852734088898,-0.16301250457763672,0.19706853002781527,-0.21842432906851172,-0.21842432906851172,159.26169897402576,141.30712890625,159.04327464495725,-0.21842432906851172,17.95635986328125,0,0
held020,0,101,KL006,510.0,0.2601894438266754,0.30925053358078003,0.26018944339256483,-0.37166645284742117,-0.37166645284742117,283.4339443483877,-100.35479736328125,283.06227789554026,-0.37166645284742117,23.79734230041504,0,0
held020,0,101,KL007,510.0,-0.1003226786851883,0.18900735676288605,-0.10032268091804648,0.1920512574724853,0.1920512574724853,187.39640060216243,-163.38250732421875,187.58845185963492,0.1920512574724853,-9.226149559020996,0,0
held020,0,101,KL008,510.0,-0.1418270468711853,0.254770964384079,-0.1418270400862943,0.397044843994081,0.397044843994081,290.9850133779608,-55.853515625,291.3820582219549,0.397044843994081,-13.176446914672852,0,0
held020,0,101,KL009,510.0,0.019320189952850342,0.04644669592380524,0.01932019030461128,-0.03173625853378326,-0.03173625853378326,164.28348980788252,162.512939453125,164.25175354934873,-0.03173625853378326,1.7711753845214844,0,0
held020,0,101,KL0010,510.0,0.11348040401935577,-0.27414053678512573,0.11348040464279979,-0.2240088558755815,-0.2240088558755815,350.9996544846922,-19.4376220703125,350.7756456288166,-0.2240088558755815,10.440781593322754,0,0
held020,0,102,KL001,515.0,-0.11960659176111221,0.28005629777908325,-0.11960659225219704,0.20228799199685454,0.20228799199685454,13.979184878342437,24.946060180664062,14.181472870339292,0.20228799199685454,-10.972099304199219,0,0
held020,0,102,KL002,515.0,0.04287596046924591,-0.6108306050300598,0.04287596146861688,-0.06323431385681033,-0.06323431385681033,165.3338491081048,161.41177368164062,165.270614794248,-0.06323431385681033,3.922400712966919,0,0
held020,0,102,KL003,515.0,0.11748282611370087,-0.08516623079776764,0.11748282504065817,-0.2139018732123077,-0.2139018732123077,17.400609522714007,6.613250732421875,17.1867076495017,-0.2139018732123077,10.791524887084961,0,0
held020,0,102,KL004,515.0,-0.03942415863275528,0.062498800456523895,-0.039424159688108806,0.0720653246389702,0.0720653246389702,85.44518065628733,89.0654296875,85.5172459809263,0.0720653246389702,-3.621880054473877,0,0
held020,0,102,KL005,515.0,0.19706852734088898,-0.2469101995229721,0.19706853002781527,-0.2201933297328651,-0.2201933297328651,159.04327464495725,141.0869140625,158.82308131522439,-0.2201933297328651,17.957731246948242,0,0
held020,0,102,KL006,515.0,0.2601894438266754,-0.08254297077655792,0.26018944339256483,-0.38029298186302185,-0.38029298186302185,283.06227789554026,-100.73504638671875,282.68198491367724,-0.38029298186302185,23.802642822265625,0,0
held020,0,102,KL007,515.0,-0.1003226786851883,-0.10366521030664444,-0.10032268091804648,0.19710900261998177,0.19710900261998177,187.58845185963492,-163.18539428710938,187.7855608622549,0.19710900261998177,-9.229964256286621,0,0
