case,episode,decision,agent,sim_time,latent_heading,latent_speed,latent_heading_unclipped,requested_turn_degrees,applied_turn_degrees,heading_before,reference_heading_before,heading_after,actual_turn_degrees,drift_after_degrees,static_override,mapped_turn_saturated
zero,0,12,KL001,65.0,-0.0,-0.0,-0.0,0.000791017473602551,0.000791017473602551,16.75783760931421,16.758636474609375,16.75862862678781,0.000791017473602551,-0.0007798892911523581,0,0
zero,0,12,KL002,65.0,0.0,0.0,0.0,1.3531431335422894e-05,1.3531431335422894e-05,165.81456017796376,165.8145751953125,165.81457370939506,1.3531431307001185e-05,-1.3419183233054355e-05,0,0
zero,0,12,KL003,65.0,-0.0,0.0,-0.0,0.0010259806367685087,0.0010259806367685087,88.36819857021385,88.36923217773438,88.36922455085062,0.0010259806367685087,-0.0010540003422647715,0,0
zero,0,12,KL004,65.0,-0.0,-0.0,-0.0,-0.002302552184119122,-0.002302552184119122,28.672856759086983,28.670562744140625,28.670554206902864,-0.002302552184119122,0.0024033570662140846,0,0
zero,0,12,KL005,65.0,0.0,-0.0,0.0,1.7647915768748135e-05,1.7647915768748135e-05,135.86293564979536,135.86294555664062,135.8629532977111,1.7647915740326425e-05,-1.7516995285404846e-05,0,0
zero,0,12,KL006,65.0,0.0,-0.0,0.0,0.003540161960700061,0.003540161960700061,290.90772836018493,-69.0887451171875,290.91126852214563,0.003540161960700061,-0.003621269017457962,0,0
zero,0,12,KL007,65.0,0.0,0.0,0.0,-1.4529888971992477e-05,-1.4529888971992477e-05,202.03350266574728,-157.96649169921875,202.0334881358583,-1.4529888971992477e-05,1.4375082173501141e-05,0,0
zero,0,12,KL008,65.0,0.0,-0.0,0.0,0.0012647580570046557,0.0012647580570046557,291.2980941623271,-68.70065307617188,291.2993589203841,0.0012647580570046557,-0.0012854775413870811,0,0
zero,0,12,KL009,65.0,0.0,-0.0,0.0,9.725713994157559e-06,9.725713994157559e-06,169.13222137869377,169.13223266601562,169.13223110440777,9.725713994157559e-06,-9.633570698497351e-06,0,0
zero,0,12,KL0010,65.0,-0.0,-0.0,-0.0,1.9163763056440075e-05,1.9163763056440075e-05,338.0697380951717,-21.93023681640625,338.0697572589347,1.9163762999596656e-05,-1.905420867842622e-05,0,0
zero,0,13,KL001,70.0,-0.0,-0.0,-0.0,0.0007798893511790084,0.0007798893511790084,16.75862862678781,16.759414672851562,16.75940851613899,0.0007798893511790084,-0.0007685850141569972,0,0
zero,0,13,KL002,70.0,-0.0,-0.0,-0.0,1.3419183204632645e-05,1.3419183204632645e-05,165.81457370939506,165.8145751953125,165.8145871285783,1.3419183233054355e-05,-1.330687155132182e-05,0,0
zero,0,13,KL003,70.0,-0.0,0.0,-0.0,0.0010540004223003052,0.0010540004223003052,88.36922455085062,88.37026977539062,88.37027855127292,0.0010540004223003052,-0.0010836246656253934,0,0
zero,0,13,KL004,70.0,0.0,0.0,0.0,-0.002403357175353449,-0.002403357175353449,28.670554206902864,28.66815185546875,28.66815084972751,-0.002403357175353449,0.0025078849866986275,0,0
