episode_index,waypoint_reached,flight_time,intrusion_events,intrusion_time,restricted_area_events,time_in_restricted_area,sector_exit_events,time_outside_sector,total_reward
115,1,914.0,0,0.0,0,0.0,0,0.0,249.95200248453665
116,1,1607.0,1,37.0,0,0.0,0,0.0,214.87409669226042
117,1,995.0,1,34.0,0,0.0,0,0.0,217.82662284538134
118,1,987.0,0,0.0,0,0.0,0,0.0,249.95493465619444
119,1,1189.0,1,10.0,0,0.0,0,0.0,240.4375062936894
120,1,1978.0,0,0.0,0,0.0,0,0.0,249.79507339199176
121,1,999.0,0,0.0,0,0.0,0,0.0,249.93787446118662
122,1,1046.0,0,0.0,0,0.0,0,0.0,249.9570274483973
123,1,665.0,0,0.0,0,0.0,0,0.0,249.97781256898776
124,1,1111.0,1,57.0,0,0.0,0,0.0,196.05952777994435
125,1,1262.0,1,30.0,0,0.0,0,0.0,221.55979581770194
126,1,851.0,0,0.0,0,0.0,0,0.0,249.95485312504806
127,1,876.0,0,0.0,0,0.0,0,0.0,249.97509373252439
128,1,2453.0,1,89.0,0,0.0,0,0.0,165.57077159549684
129,1,994.0,0,0.0,0,0.0,0,0.0,249.96250861324967
130,1,614.0,0,0.0,0,0.0,0,0.0,249.9879016766532
131,1,1044.0,1,27.0,0,0.0,0,0.0,224.44129169889567
132,1,1311.0,0,0.0,0,0.0,0,0.0,249.9344228015608
133,1,1674.0,1,62.0,0,0.0,0,0.0,191.22560455630236
134,1,644.0,0,0.0,0,0.0,0,0.0,249.9830108137636
135,1,1030.0,0,0.0,0,0.0,0,0.0,249.92465946247611
136,1,1268.0,0,0.0,0,0.0,0,0.0,249.92498018818
137,1,1447.0,0,0.0,1,12.0,0,0.0,243.8809325093726
138,1,677.0,0,0.0,0,0.0,0,0.0,249.98148408604777
139,1,1000.0,0,0.0,0,0.0,0,0.0,249.9334713386982
140,1,1142.0,1,10.0,0,0.0,0,0.0,240.48519850549164
141,1,948.0,0,0.0,0,0.0,0,0.0,249.9861677639768
142,1,749.0,0,0.0,0,0.0,0,0.0,249.98543395871803
143,1,1051.0,1,43.0,0,0.0,0,0.0,209.29889036079743
144,1,590.0,0,0.0,0,0.0,0,0.0,249.9934697018058
145,1,669.0,0,0.0,0,0.0,0,0.0,249.9901988070041
146,1,1457.0,0,0.0,0,0.0,0,0.0,249.91074724782882
147,1,894.0,1,42.0,0,0.0,0,0.0,210.24271932931293
148,1,1173.0,1,39.0,0,0.0,0,0.0,213.0791568177408
149,1,1683.0,0,0.0,0,0.0,0,0.0,249.8063673178153
150,1,1051.0,0,0.0,0,0.0,0,0.0,249.97311328503784
151,1,1272.0,0,0.0,0,0.0,0,0.0,249.9241117387697
152,1,1096.0,0,0.0,0,0.0,0,0.0,249.94978874802777
153,1,972.0,0,0.0,0,0.0,0,0.0,249.96386404189778
154,1,2485.0,2,106.0,0,0.0,0,0.0,149.48828111783644
155,1,2703.0,0,0.0,0,0.0,0,0.0,249.74090943845636
156,1,895.0,1,26.0,0,0.0,0,0.0,225.36102826267552
157,1,1155.0,0,0.0,0,0.0,0,0.0,249.9105089566861
158,1,1297.0,0,0.0,0,0.0,0,0.0,249.92929386135887
159,1,895.0,0,0.0,0,0.0,0,0.0,249.98570202197712
160,1,1082.0,2,86.0,0,0.0,0,0.0,168.58595367257874
161,1,746.0,1,45.0,0,0.0,0,0.0,207.43597711735393
162,1,888.0,0,0.0,0,0.0,0,0.0,249.9740116590986
163,1,759.0,0,0.0,0,0.0,0,0.0,249.9842139295177
164,1,1249.0,0,0.0,0,0.0,0,0.0,249.92247153531042
165,1,1108.0,0,0.0,1,9.0,0,0.0,245.45173247202973
166,1,1572.0,0,0.0,0,0.0,0,0.0,249.88725876418488
167,1,983.0,0,0.0,0,0.0,0,0.0,249.97269672171188
168,1,1383.0,0,0.0,0,0.0,0,0.0,249.88183585187028
169,1,974.0,0,0.0,0,0.0,0,0.0,249.95908789496343
170,1,813.0,0,0.0,0,0.0,0,0.0,249.97809914900964
171,1,1111.0,0,0.0,0,0.0,0,0.0,249.95202736342938
172,1,1079.0,3,143.0,0,0.0,0,0.0,114.71805947997618
173,1,805.0,0,0.0,0,0.0,0,0.0,249.99174771950152
174,1,983.0,0,0.0,0,0.0,0,0.0,249.95464335648748
175,1,636.0,0,0.0,0,0.0,0,0.0,249.98806435391722
176,1,1022.0,0,0.0,0,0.0,0,0.0,249.9692468385858
177,1,908.0,0,0.0,0,0.0,0,0.0,249.9799113971301
178,1,1250.0,0,0.0,0,0.0,0,0.0,249.92497651309603
179,1,1220.0,0,0.0,0,0.0,0,0.0,249.89520669546397
180,1,641.0,0,0.0,0,0.0,0,0.0,249.9875778465768
181,1,1335.0,0,0.0,0,0.0,0,0.0,249.9021480063066
182,1,774.0,0,0.0,0,0.0,0,0.0,249.98154098173765
183,1,1239.0,0,0.0,0,0.0,0,0.0,249.90207405815565
184,1,725.0,0,0.0,0,0.0,0,0.0,249.98810581916212
185,1,1429.0,1,38.0,0,0.0,0,0.0,213.9582159003392
186,1,782.0,0,0.0,0,0.0,0,0.0,249.9828188963363
187,1,893.0,0,0.0,0,0.0,0,0.0,249.97977629415783
188,1,1100.0,1,54.0,0,0.0,0,0.0,198.85257853436218
189,1,1223.0,1,7.0,0,0.0,0,0.0,243.3198939434811
190,1,1645.0,1,48.0,0,0.0,0,0.0,204.43221064625766
191,1,1187.0,1,220.0,0,0.0,0,0.0,41.86025055856393
192,1,1919.0,0,0.0,0,0.0,0,0.0,249.80702667499128
193,1,1202.0,0,0.0,0,0.0,0,0.0,249.9267227925522
194,1,1030.0,0,0.0,0,0.0,0,0.0,249.92153541978766
195,1,1500.0,3,120.0,0,0.0,0,0.0,136.39020522599196
196,0,3000.0,0,0.0,0,0.0,0,0.0,-0.4332747716252146
197,1,1168.0,0,0.0,0,0.0,0,0.0,249.90782279668835
198,1,1210.0,0,0.0,0,0.0,0,0.0,249.91910045100494
199,1,670.0,0,0.0,0,0.0,0,0.0,249.9840663400225
200,1,959.0,0,0.0,0,0.0,0,0.0,249.947924191195
201,1,828.0,2,98.0,0,0.0,0,0.0,157.2947495982304
202,1,1445.0,0,0.0,0,0.0,0,0.0,249.8584949884296
203,1,1268.0,0,0.0,0,0.0,0,0.0,249.9197333933815
204,1,905.0,0,0.0,0,0.0,0,0.0,249.98254538964127
205,1,1123.0,0,0.0,0,0.0,0,0.0,249.95361734005965
206,1,1889.0,0,0.0,0,0.0,0,0.0,249.82247497084347
207,1,1337.0,2,99.0,0,0.0,0,0.0,156.2615894378681
208,1,1289.0,0,0.0,0,0.0,0,0.0,249.91612077126635
209,1,808.0,0,0.0,0,0.0,0,0.0,249.97765743154199
210,1,906.0,0,0.0,0,0.0,0,0.0,249.95839335413243
211,1,1273.0,0,0.0,0,0.0,0,0.0,249.9347819324058
212,1,1096.0,1,59.0,0,0.0,0,0.0,194.11572193889742
213,1,1148.0,0,0.0,0,0.0,0,0.0,249.9384488977755
214,1,637.0,0,0.0,0,0.0,0,0.0,249.987900155928
215,1,660.0,0,0.0,0,0.0,0,0.0,249.98599751484593
216,1,2248.0,0,0.0,0,0.0,0,0.0,249.76596956979196
217,1,717.0,0,0.0,0,0.0,0,0.0,249.98773758568652
218,1,2077.0,0,0.0,0,0.0,0,0.0,249.8079211383746
219,0,3000.0,1,37.0,0,0.0,0,0.0,-35.39550625203691
220,1,734.0,0,0.0,0,0.0,0,0.0,249.97314061938377
221,1,979.0,0,0.0,0,0.0,0,0.0,249.9375534361178
222,1,935.0,1,45.0,0,0.0,0,0.0,207.40318814872722
223,1,1490.0,0,0.0,0,0.0,0,0.0,249.86440161107143
224,1,1241.0,0,0.0,0,0.0,0,0.0,249.89638830077624
225,1,974.0,0,0.0,0,0.0,0,0.0,249.95500067321007
226,1,1656.0,3,106.0,0,0.0,0,0.0,149.61175335605287
227,1,2324.0,0,0.0,0,0.0,0,0.0,249.7654219815958
228,1,1554.0,2,172.0,0,0.0,0,0.0,87.17748355826222
229,1,811.0,1,36.0,0,0.0,0,0.0,215.91308533708636
230,1,998.0,0,0.0,0,0.0,0,0.0,249.95542091897985
231,1,1148.0,0,0.0,0,0.0,0,0.0,249.95600014973067
232,1,664.0,0,0.0,0,0.0,0,0.0,249.98112707948596
233,1,1282.0,1,65.0,0,0.0,0,0.0,188.4696655224176
234,1,707.0,0,0.0,0,0.0,0,0.0,249.97866328977108
235,1,1193.0,1,38.0,0,0.0,0,0.0,213.9791795373065
236,1,906.0,1,50.0,0,0.0,0,0.0,202.6661479951162
237,1,630.0,0,0.0,0,0.0,0,0.0,249.98005516814473
238,1,1047.0,1,41.0,0,0.0,0,0.0,211.15746089178032
239,1,1412.0,2,41.0,0,0.0,0,0.0,211.09917894482464
240,1,1145.0,2,124.0,0,0.0,0,0.0,132.63536006644483
241,1,675.0,0,0.0,0,0.0,0,0.0,249.99133552298284
242,1,652.0,0,0.0,0,0.0,0,0.0,249.97561205517985
243,1,849.0,0,0.0,0,0.0,0,0.0,249.9808855679841
244,1,1135.0,0,0.0,0,0.0,0,0.0,249.92724070208172
245,1,861.0,0,0.0,0,0.0,0,0.0,249.9386007060005
246,1,1290.0,1,132.0,0,0.0,0,0.0,125.07786490149616
247,1,1122.0,0,0.0,0,0.0,0,0.0,249.91082858666414
248,1,2117.0,0,0.0,0,0.0,0,0.0,249.74814440308387
249,1,925.0,0,0.0,0,0.0,0,0.0,249.96944653724668
250,1,853.0,0,0.0,0,0.0,0,0.0,249.9670355616427
251,1,783.0,0,0.0,0,0.0,0,0.0,249.96942857009424
252,1,764.0,0,0.0,0,0.0,0,0.0,249.96168741908568
253,1,923.0,0,0.0,0,0.0,0,0.0,249.98683102118238
254,1,637.0,0,0.0,0,0.0,0,0.0,249.98060240157682
255,1,1080.0,1,99.0,0,0.0,0,0.0,156.34743716263216
256,1,2530.0,0,0.0,0,0.0,0,0.0,249.71479856031434
257,1,1588.0,0,0.0,0,0.0,0,0.0,249.85717692470052
258,1,786.0,0,0.0,0,0.0,0,0.0,249.9828329628223
259,1,1009.0,0,0.0,0,0.0,0,0.0,249.9602301939349
260,1,1139.0,0,0.0,0,0.0,0,0.0,249.95561720856404
261,1,1143.0,1,23.0,0,0.0,0,0.0,228.17333911202923
262,1,725.0,0,0.0,0,0.0,0,0.0,249.97162184921808
263,1,1367.0,0,0.0,0,0.0,0,0.0,249.90300786083768
264,1,993.0,1,41.0,0,0.0,0,0.0,211.1945502628177
265,1,839.0,0,0.0,0,0.0,0,0.0,249.97059182425068
266,1,1881.0,0,0.0,0,0.0,0,0.0,249.80441420911853
267,1,666.0,0,0.0,0,0.0,0,0.0,249.9914946802993
268,1,1008.0,0,0.0,0,0.0,0,0.0,249.95604426949856
269,0,3000.0,0,0.0,2,59.0,0,0.0,-29.922859454513063
270,1,977.0,0,0.0,0,0.0,0,0.0,249.95206326920484
271,1,2531.0,0,0.0,0,0.0,0,0.0,249.7299000530602
272,1,701.0,0,0.0,0,0.0,0,0.0,249.98600767634895
273,1,1065.0,0,0.0,0,0.0,0,0.0,249.98191308176024
274,1,1027.0,0,0.0,0,0.0,0,0.0,249.96872393738118
275,1,1619.0,0,0.0,1,26.0,0,0.0,236.87664002233322
276,1,888.0,0,0.0,0,0.0,0,0.0,249.9444622739891
277,1,717.0,0,0.0,0,0.0,0,0.0,249.98324008625272
278,1,1063.0,0,0.0,0,0.0,0,0.0,249.95528456720803
279,1,2193.0,1,58.0,0,0.0,0,0.0,194.87818675699742
280,1,970.0,0,0.0,0,0.0,0,0.0,249.9491148469577
281,1,785.0,0,0.0,0,0.0,0,0.0,249.9813878954783
282,1,857.0,0,0.0,0,0.0,0,0.0,249.9608220493694
283,1,1130.0,0,0.0,0,0.0,0,0.0,249.97181945359495
284,1,1131.0,0,0.0,0,0.0,0,0.0,249.9412818937788
285,0,3000.0,0,0.0,0,0.0,0,0.0,-0.39647676376697427
286,1,922.0,0,0.0,0,0.0,0,0.0,249.98063740903777
287,1,1068.0,0,0.0,0,0.0,0,0.0,249.97964509470694
288,1,1700.0,2,77.0,0,0.0,0,0.0,177.08006358568952
289,1,989.0,1,23.0,0,0.0,0,0.0,228.16973887351787
290,1,810.0,0,0.0,0,0.0,0,0.0,249.97950575123284
291,1,640.0,0,0.0,0,0.0,0,0.0,249.9835664751318
292,1,777.0,0,0.0,0,0.0,0,0.0,249.96178899240513
293,1,1105.0,1,39.0,0,0.0,0,0.0,213.05122483765894
294,1,1059.0,0,0.0,0,0.0,0,0.0,249.95141222944812
295,1,1239.0,0,0.0,0,0.0,0,0.0,249.92151560451384
296,1,1054.0,0,0.0,0,0.0,0,0.0,249.9539903565517
297,1,1203.0,1,78.0,0,0.0,0,0.0,176.15614931384738
298,1,1142.0,2,126.0,0,0.0,0,0.0,130.75583919841188
299,1,886.0,0,0.0,0,0.0,0,0.0,249.96080033984197
300,1,814.0,0,0.0,0,0.0,0,0.0,249.98892342871036
301,1,1083.0,0,0.0,0,0.0,0,0.0,249.95024884542474
302,1,2290.0,0,0.0,0,0.0,0,0.0,249.74222557394708
303,1,1662.0,0,0.0,0,0.0,0,0.0,249.862814197095
304,1,676.0,0,0.0,0,0.0,0,0.0,249.97469466314772
305,1,784.0,0,0.0,0,0.0,0,0.0,249.97776022068405
306,1,1085.0,0,0.0,0,0.0,0,0.0,249.98171502148736
307,1,1473.0,1,110.0,0,0.0,0,0.0,145.84362724436835
308,1,1106.0,0,0.0,0,0.0,0,0.0,249.94861425624168
309,1,1674.0,0,0.0,0,0.0,0,0.0,249.8256344238704
310,1,1807.0,0,0.0,0,0.0,0,0.0,249.8409749635393
311,1,927.0,0,0.0,0,0.0,0,0.0,249.97973118632686
312,1,1224.0,0,0.0,0,0.0,0,0.0,249.93901661769434
313,1,1130.0,0,0.0,0,0.0,0,0.0,249.93598627155404
314,1,1250.0,0,0.0,0,0.0,0,0.0,249.88317583980998
315,1,1392.0,0,0.0,0,0.0,0,0.0,249.88199743786947
316,1,1199.0,0,0.0,0,0.0,0,0.0,249.92098674692272
317,1,1774.0,0,0.0,0,0.0,0,0.0,249.91135379424986
318,1,849.0,0,0.0,0,0.0,0,0.0,249.9450613818907
319,1,2139.0,1,46.0,1,10.0,0,0.0,201.29585886190372
320,1,782.0,0,0.0,0,0.0,0,0.0,249.9511676828969
321,0,3000.0,0,0.0,2,129.0,0,0.0,-65.06293154424769
322,1,826.0,0,0.0,0,0.0,0,0.0,249.98763396437315
323,1,968.0,0,0.0,0,0.0,0,0.0,249.97123741409794
324,1,739.0,2,94.0,0,0.0,0,0.0,161.0739181944437
325,1,2291.0,0,0.0,0,0.0,0,0.0,249.7431220526424
326,1,1261.0,0,0.0,0,0.0,0,0.0,249.95802487208698
327,1,944.0,0,0.0,0,0.0,0,0.0,249.97766024603382
328,1,679.0,0,0.0,0,0.0,0,0.0,249.98439281153512
329,1,1401.0,0,0.0,0,0.0,0,0.0,249.89001968819764
330,1,851.0,1,26.0,0,0.0,0,0.0,225.3680807800599
331,1,1383.0,0,0.0,0,0.0,0,0.0,249.89939377147132
332,1,1177.0,1,23.0,0,0.0,0,0.0,228.18736727478603
333,1,1402.0,0,0.0,0,0.0,0,0.0,249.88981425292084
334,0,3000.0,0,0.0,0,0.0,0,0.0,-0.4792311274677832
335,1,1423.0,1,48.0,0,0.0,0,0.0,204.49619224591862
336,1,1354.0,0,0.0,0,0.0,0,0.0,249.90268848335427
337,1,972.0,0,0.0,0,0.0,0,0.0,249.97207345006098
338,1,1100.0,0,0.0,0,0.0,0,0.0,249.96056491003267
339,1,700.0,0,0.0,0,0.0,0,0.0,249.98552101803202
340,1,1183.0,0,0.0,0,0.0,0,0.0,249.9259473822807
341,1,1960.0,0,0.0,0,0.0,0,0.0,249.8299020896039
342,1,1722.0,0,0.0,0,0.0,0,0.0,249.8516250920234
343,1,606.0,0,0.0,0,0.0,0,0.0,249.9912117439432
344,1,768.0,0,0.0,0,0.0,0,0.0,249.9820700806024
345,1,1063.0,0,0.0,0,0.0,0,0.0,249.93475594764413
346,1,1204.0,0,0.0,0,0.0,0,0.0,249.8931142776039
347,1,1190.0,0,0.0,0,0.0,0,0.0,249.95440553661282
348,1,699.0,0,0.0,0,0.0,0,0.0,249.9730698004965
349,1,1021.0,1,58.0,0,0.0,0,0.0,195.08921590877634
350,1,790.0,0,0.0,0,0.0,0,0.0,249.98795925498905
351,1,925.0,0,0.0,0,0.0,0,0.0,249.98538824953516
352,1,1392.0,1,43.0,0,0.0,0,0.0,209.25668860148517
353,1,1861.0,1,68.0,0,0.0,0,0.0,185.504082034072
354,1,1009.0,0,0.0,0,0.0,0,0.0,249.93942316561316
355,1,1276.0,0,0.0,0,0.0,0,0.0,249.8781894102711
356,1,737.0,0,0.0,0,0.0,0,0.0,249.97080353025748
357,1,793.0,0,0.0,0,0.0,0,0.0,249.96831122252195
358,1,1014.0,0,0.0,0,0.0,0,0.0,249.98213552406645
359,1,874.0,1,48.0,0,0.0,0,0.0,204.58901625259736
360,1,1709.0,0,0.0,0,0.0,0,0.0,249.84597920639092
361,1,1454.0,1,32.0,0,0.0,0,0.0,219.6453752913239
362,1,726.0,0,0.0,0,0.0,0,0.0,249.9842744762669
363,1,785.0,0,0.0,0,0.0,0,0.0,249.99246149630596
364,1,706.0,1,37.0,0,0.0,0,0.0,214.9869506830662
365,1,1170.0,2,150.0,0,0.0,0,0.0,108.06457250726143
366,1,1700.0,1,24.0,0,0.0,0,0.0,227.15764587435547
367,1,1025.0,0,0.0,0,0.0,0,0.0,249.97578984736123
368,1,825.0,0,0.0,0,0.0,0,0.0,249.96762761039292
369,1,651.0,0,0.0,0,0.0,0,0.0,249.99212415281215
370,1,726.0,0,0.0,0,0.0,0,0.0,249.99274900156297
371,1,953.0,1,13.0,0,0.0,0,0.0,237.68510637788532
372,1,2294.0,1,27.0,0,0.0,0,0.0,224.2225227425044
373,1,824.0,0,0.0,0,0.0,0,0.0,249.9809337880051
374,1,1164.0,0,0.0,0,0.0,0,0.0,249.92884690506537
375,1,1265.0,0,0.0,0,0.0,0,0.0,249.89988012313097
376,1,808.0,0,0.0,0,0.0,0,0.0,249.96640525334485
377,1,1249.0,1,28.0,0,0.0,0,0.0,223.42868506748596
378,1,674.0,0,0.0,0,0.0,0,0.0,249.98936951637322
379,1,787.0,1,39.0,0,0.0,0,0.0,213.1037603971648
380,1,891.0,0,0.0,0,0.0,0,0.0,249.97931748231443
381,1,994.0,1,111.0,0,0.0,0,0.0,144.96517680180676
382,1,1089.0,0,0.0,0,0.0,0,0.0,249.9914716566563
383,1,975.0,0,0.0,0,0.0,0,0.0,249.95379328695606
384,1,1221.0,0,0.0,0,0.0,0,0.0,249.95842956382444
385,1,819.0,0,0.0,0,0.0,0,0.0,249.9831772941193
386,1,1007.0,0,0.0,0,0.0,0,0.0,249.9533455014091
387,1,1115.0,1,8.0,0,0.0,0,0.0,242.41191208794953
388,1,1073.0,2,93.0,0,0.0,0,0.0,162.02716238128525
389,1,1042.0,0,0.0,0,0.0,0,0.0,249.9805456289736
390,1,1806.0,1,40.0,1,35.0,0,0.0,194.49385456552793
391,1,1736.0,0,0.0,1,105.0,0,0.0,197.30404810554353
392,1,2105.0,1,44.0,0,0.0,0,0.0,208.17824898250933
393,1,1386.0,0,0.0,0,0.0,0,0.0,249.8998084527797
394,1,881.0,1,30.0,0,0.0,0,0.0,221.58725297409023
395,1,1267.0,0,0.0,0,0.0,0,0.0,249.92021266809832
396,1,1304.0,0,0.0,0,0.0,0,0.0,249.89186911906666
