rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
24,39944,21496,61440,15,155,281,88,409.6180998999989,97.51522212947042,-1.0075517778189198,-100.75517778189197,0.95,-0.038137402283609845,0.037412528530694544,0.0352068729698658,0.24594492372125387,1682,0.23179604842842003,0.04633358170729319,0.8004519501617867,0.0
25,41784,22216,64000,16,166,297,93,421.4435083999997,99.14496051589919,-1.0107251458525657,-101.07251458525656,0.95,-0.04142250137074905,0.04220858062891399,0.05069754645228386,0.2758743710377637,1840,0.19505853617013094,0.06078198260953228,0.7328899534664768,0.0
26,43847,22713,66560,17,174,302,95,440.01379080000333,99.64914945115777,-0.9245850510770875,-92.45850510770875,0.95,-0.025590600290646155,0.06507714092731476,0.052981793880462646,0.1616753488779068,2063,0.3441693783981601,0.06911618711373763,0.814041456536824,0.0
27,45792,23328,69120,18,181,312,98,454.701186600003,100.70789641524041,-0.9506991361482381,-95.0699136148238,1.0,-0.025126465511592953,0.039190719750794495,0.038890574127435684,0.23981804874810306,1945,0.1979088485104094,0.044611329916236814,0.7782485202205656,0.0
28,47121,24559,71680,18,189,320,101,468.47143869999854,100.58457380189515,-0.8649526842696577,-86.49526842696578,1.0,-0.034261036871208086,0.027547032261888187,0.04137560352683067,0.1967440794946419,1329,0.21655566049592856,0.03388062083646153,0.8437035006267588,0.0
29,48780,25460,74240,19,191,329,104,488.63668399999733,99.82877175877418,-0.8819161724937316,-88.19161724937315,1.0,-0.03276926237158477,0.052221450954675674,0.047371432185173035,0.25668349862098694,1659,0.4458117098297089,0.06672012146760357,0.8572380894331793,0.0
30,50338,26462,76800,20,200,333,106,503.96878899999865,99.88316955080354,-0.7992147851806459,-79.9214785180646,1.0,-0.025429411232471465,0.029111742228269576,0.050112366676330566,0.15639204680919647,1558,0.27838584520877585,0.029551327705688277,0.8962259953845914,0.0
31,52114,27246,79360,20,208,338,108,524.6815870999999,99.32500259451169,-0.7189202391911214,-71.89202391911213,1.0,-0.018077956823011238,0.050902326901753746,0.050338536500930786,0.27135416865348816,1776,0.26637061395582534,0.05422465259513177,0.8034491390256789,0.0
32,52420,29500,81920,20,209,340,111,533.8568937000018,98.19110817637424,-0.6877182919415283,-68.77182919415282,1.0,-0.018975675942006998,0.006434616477539142,0.0474359355866909,0.17973856255412102,306,0.019929730517418573,0.007090145954511145,0.6752197397365891,0.0
33,54396,30084,84480,21,219,347,113,554.7996278999999,98.04620851296718,-0.5669219865368802,-56.69219865368803,0.99,-0.020740585954627022,0.036906064953655005,0.03982334956526756,0.2720126062631607,1976,0.14495184602397862,0.04303978840666905,0.7139741792357888,0.0
34,56657,30383,87040,22,223,357,116,573.0153592999995,98.87518559574507,-0.4777413346081422,-47.77413346081422,0.99,-0.021704602139917286,0.13159860873764212,0.057566750794649124,0.2560002532872287,2261,0.6661023230472312,0.22425514138382144,0.7022158799750844,0.0
35,58247,31353,89600,23,230,371,120,586.6334729000009,99.29027696298697,-0.8897517680867517,-88.97517680867517,0.99,-0.03264475644682534,0.07591437151034673,0.04120856523513794,0.2771604935328166,1590,0.47289014809833996,0.11427912041312721,0.8007262874675823,0.0
36,60152,32008,92160,24,240,381,123,605.9980759000027,99.26104123460259,-1.1844719288074272,-118.44719288074273,0.99,-0.032003784382885155,0.15342995592138983,0.036538079380989075,0.27733412655917083,1905,1.0363482158296187,0.23441203809190614,0.7976454761766216,0.0
37,62180,32540,94720,24,247,397,128,622.2392655000003,99.92940569257593,-1.1781544525370693,-117.81544525370695,0.99,-0.03933023239540703,0.07491712228340261,0.04608429968357086,0.1978839756373097,2028,0.6369264645083484,0.07891032712843905,0.8776293817801387,0.0
38,63975,33305,97280,25,251,408,131,641.6317335999993,99.70672684945905,-1.182164756330377,-118.2164756330377,0.99,-0.02456592721864581,0.055318910318116345,0.03674525022506714,0.23844023793935776,1795,0.34034117406862463,0.06001154931132265,0.8259557517382754,0.0
39,65838,34002,99840,26,260,426,136,659.2530588000009,99.86756848704046,-1.1303969779619114,-113.03969779619113,0.99,-0.04944237061825238,0.053551356259145234,0.042029138654470444,0.33428396049298736,1863,0.49572938013441414,0.06389442191668342,0.8716673084211392,0.0
40,67045,35355,102400,27,270,434,139,671.0501112999991,99.9105713135437,-1.1741387346741818,-117.4138734674182,0.99,-0.021556231348464888,0.047202404174539775,0.04244769737124443,0.2773069888353348,1207,0.4097616818496566,0.054449809137372275,0.8671196495921685,0.0
41,68946,36014,104960,28,280,440,141,684.194325299999,100.76961683330128,-1.2344988610120418,-123.44988610120416,0.99,-0.016796681630824293,0.12651994398662023,0.028194045647978783,0.16026021327291215,1901,0.731897765067796,0.1410155557555191,0.8096145753072779,0.0
42,70808,36712,107520,28,289,454,145,696.0433018999975,101.72930305731639,-1.3187479210699378,-131.87479210699377,0.99,-0.032733651949092744,0.09770406931638717,0.0434550903737545,0.23793535927931467,1862,0.899880813243428,0.11938968981466394,0.8680065195354458,0.0
43,72949,37131,110080,29,298,474,150,711.3287827000022,102.55313966504532,-1.253156923154962,-125.31569231549618,0.99,-0.03272812620603612,0.046749682476123176,0.04638481140136719,0.2849812394096738,2141,0.28445203900097193,0.06737871055247026,0.7768339751386459,0.0
44,74914,37726,112640,30,309,484,153,724.7711341999966,103.36228426465988,-1.1981248796951753,-119.81248796951753,0.99,-0.02072192533788356,0.04157534461807121,0.04359010234475136,0.23062023317272012,1965,0.17956721288618566,0.05049805090308605,0.7364959152899919,0.0
45,77163,38037,115200,31,313,493,155,741.3868918000007,104.07926125137882,-1.2443847352662498,-124.43847352662496,1.0,-0.02850110859144479,0.16304953619837761,0.03375899791717529,0.27626321613788607,2249,0.9152014011273657,0.2447708518203372,0.7820173418538977,0.0
46,78097,39663,117760,32,320,503,161,750.1376880000025,104.11022036263793,-1.6180464596598854,-161.80464596598853,1.0,-0.022451109464534304,0.03492044945332137,0.050953369587659836,0.25750114260749385,934,0.4439374334706567,0.04509819843961317,0.8984131661868838,0.0
47,80486,39834,120320,33,330,518,165,769.6909593000019,104.56924175541606,-1.2443343643470977,-124.43343643470979,1.0,-0.03452659008326009,0.053501187823712826,0.04849004000425339,0.29968225955963135,2389,0.3162836642274839,0.06413980059988449,0.8077361508950536,0.0
48,82160,40720,122880,34,340,528,168,783.3160796000011,104.88741663768073,-0.9241234276134783,-92.41234276134784,1.0,-0.02705184929072857,0.05286201766946099,0.04144655540585518,0.26025969602844934,1674,0.2029555691719561,0.0733252588475869,0.6570568902635747,0.0
49,84082,41358,125440,34,349,537,171,798.0222151999988,105.36298162943689,-0.9492842567490453,-94.92842567490453,1.0,-0.0258981519844383,0.06980750560760499,0.03978089243173599,0.2552127197384834,1922,0.4879120137453767,0.09224649171628604,0.8329776560007406,0.0
50,86141,41859,128000,35,358,566,177,811.0772666999983,106.20566441281098,-0.9544736681375745,-95.44736681375744,1.0,-0.05403327791330715,0.026708616223186255,0.041165146976709366,0.3404533634583155,2059,0.23787436560991787,0.03998473808890575,0.8404772116185573,0.0
51,88295,42265,130560,36,367,586,182,826.9875513000006,106.76702431760043,-0.9210882215541553,-92.10882215541552,1.0,-0.04119265471429875,0.01874213018232868,0.04705706983804703,0.3444589518365406,2154,0.10897647212063502,0.025110029161800038,0.7759321933554478,0.0
52,90364,42756,133120,37,372,594,184,840.632196999999,107.49528785893042,-0.8946891339727873,-89.46891339727873,1.0,-0.01814906785471572,0.06570914594663514,0.02831600047647953,0.17594659411244923,2069,0.4771112331768562,0.06912337173336953,0.8561935208955685,0.0
53,91746,43934,135680,38,380,599,186,851.670427099998,107.72476897243226,-0.7503046260477171,-75.03046260477171,1.0,-0.01987907973428567,0.01520624803379178,0.03651152178645134,0.1873599737882614,1382,0.05980717045116285,0.016873500054611003,0.7202952794008702,0.0
54,93439,44801,138240,39,390,603,188,862.8257716000007,108.29416908436711,-0.5880463247074001,-58.80463247074001,1.0,-0.01759261265397072,0.013218765519559384,0.06296558678150177,0.21335589289665222,1693,0.1252392832840748,0.014804318530810785,0.8892288455701096,0.0
55,95837,44963,140800,39,392,611,190,885.1362660000013,108.27372426292592,-0.5759409295161557,-57.59409295161559,1.0,-0.01635763043951657,0.08150187755624454,0.03593264892697334,0.22821180688010323,2398,0.32515069962517534,0.12430961865075747,0.6835064463188079,0.0
56,97143,46217,143360,39,398,626,196,898.102092699999,108.16476299254046,-0.8713682983955043,-87.13682983955043,1.0,-0.030293293355498463,0.04542703926563263,0.05106550082564354,0.22725163539871573,1306,0.15088113909245002,0.09370242597841895,0.5471465137326569,0.0
57,99043,46877,145920,40,404,636,199,916.5569164999979,108.05984682130783,-0.9595393208896463,-95.95393208896463,0.99,-0.039427607150917705,0.10458781908858907,0.038846950978040695,0.26354114575819537,1900,0.698058156508515,0.18098308444772634,0.83715998381399,0.0
58,100317,48163,148480,41,410,649,204,930.0508833999993,107.8618404546532,-1.1221916939324488,-112.21916939324484,0.99,-0.03778203031314271,0.04242582871977772,0.04316933453083038,0.3009241074323654,1274,0.1640828375523093,0.04560034895602223,0.7392188707152763,0.0
