time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
130.0,KL001,1,111.4407374101204,3.0,14.61304215735445,-53.02890640910711,True,True,52.43260876546568,3.5283434722809215,162.99999999999994,165.5846750214427,120.16202435025376,-2.163531715485192,-0.5371789336204529,0.6397109031677246,AC2,8.74644729930048,False,0.34809886710718274,1.0,False,False,False,False,False,False,False,15.570485925370441,0.0,8.405782878398895,-8.057684011291713,1.0,1.0,0.0
140.0,KL001,1,109.79896015883295,3.0,14.613042157354485,-53.0289064091071,True,True,52.42011057462708,3.541620538533521,162.99999999999994,165.5846750214427,118.50663578926039,-1.8411031368347608,-0.5383589267730713,0.6423254013061523,AC2,8.7093317137041,False,0.10743566206656396,1.0,False,False,False,False,False,False,False,15.482820570227961,0.0,8.182819560170174,-8.07538389810361,1.0,1.0,0.0
150.0,KL001,1,108.15739440714154,3.0,14.613042157354474,-53.028906409107094,True,True,52.40759722451319,3.554855394953147,162.99999999999994,165.5846750214427,116.85119446035375,-1.7585263278054697,-0.5373297333717346,0.6430728435516357,AC2,8.671177528148448,False,0.1426092500332743,1.0,False,False,False,False,False,False,False,15.388069789298354,0.0,8.202555254101753,-8.059946004068479,1.0,1.0,0.0
160.0,KL001,1,106.51590569528894,3.0,14.613042157354478,-53.02890640910711,True,True,52.395063820067485,3.5680354060969677,162.99999999999994,165.5846750214427,115.19567952670374,-1.6394192134071943,-0.5083085298538208,0.63429856300354,AC2,8.631594031656357,False,0.5640743812546134,1.0,False,False,False,False,False,False,False,15.214939880517194,0.0,8.188702315092087,-7.624627933837473,1.0,1.0,0.0
170.0,KL001,1,104.87285043256884,3.0,14.613042157354467,-53.02890640910711,True,True,52.38245185517432,3.581008849067146,162.99999999999994,165.5846750214427,113.53989227976555,-1.0912248158782631,-0.5089271664619446,0.6374762058258057,AC2,8.585965204297663,False,0.11450685560703278,1.0,False,False,False,False,False,False,False,15.109053905683185,0.0,7.7484143525362015,-7.633907496929169,1.0,1.0,0.0
180.0,KL001,1,103.22996434912056,3.0,14.613042157354478,-53.02890640910711,True,True,52.369824091557255,3.5939372709546986,162.99999999999994,165.5846750214427,111.88407465162258,-0.9913554837188201,-0.5066078305244446,0.6383407115936279,AC2,8.539206584690143,False,0.16055681160651147,1.0,False,False,False,False,False,False,False,14.995221374871706,0.0,7.7596742659807205,-7.599117454374209,1.0,1.0,0.0
190.0,KL001,1,101.58707837682219,3.0,14.613042157354478,-53.02890640910711,True,True,52.3571742605726,3.606803995852568,162.99999999999994,165.5846750214427,110.22821831328245,-0.8434395879243368,-0.4888685941696167,0.6686625480651855,AC2,8.49081688343277,False,0.39318548049777746,1.0,False,False,False,False,False,False,False,14.837342753146238,0.0,7.726214379072189,-7.333028898574412,1.0,1.0,0.0
200.0,KL001,1,99.94332931398245,3.0,14.613042157354464,-53.02890640910713,True,True,52.344470808934,3.619524614060317,162.99999999999994,165.5846750214427,108.57230401600007,-0.45722583189427723,-0.4874446392059326,0.6703732013702393,AC2,8.438281619181243,False,0.1460094004869461,1.0,False,False,False,False,False,False,False,14.714278374125753,0.0,7.457678988575935,-7.311669588088989,1.0,1.0,0.0
210.0,KL001,1,98.29963014378757,3.0,14.613042157354457,-53.02890640910711,True,True,52.33174759746053,3.632188551067024,162.99999999999994,165.5846750214427,106.91638803203756,-0.31612021053024364,-0.48457396030426025,0.6717164516448975,AC2,8.384281287339508,False,0.16929365694522858,1.0,False,False,False,False,False,False,False,14.585814074192562,0.0,7.437903061509132,-7.268609404563904,1.0,1.0,0.0
220.0,KL001,1,96.65590040736883,3.0,14.61304215735446,-53.02890640910713,True,True,52.319001578481696,3.6447872777623043,162.99999999999994,165.5846750214427,105.2604815058347,-0.1491954524048822,-0.48166435956954956,0.6732631921768188,AC2,8.32856990733971,False,0.17114483169279993,1.0,False,False,False,False,False,False,False,14.453921112023028,0.0,7.396110221743584,-7.224965390050784,1.0,1.0,0.0
230.0,KL001,1,95.01213720794775,3.0,14.613042157354474,-53.02890640910709,True,True,52.306232615715125,3.6573200410553386,162.99999999999994,165.5846750214427,103.60459814410186,0.022266356172195856,-0.4787520170211792,0.6747913360595703,AC2,8.271134128814332,False,0.17248727730475366,1.0,False,False,False,False,False,False,False,14.318801379824391,0.0,7.353767529129982,-7.181280251825228,1.0,1.0,0.0
240.0,KL001,1,93.36833962769778,3.0,14.613042157354478,-53.0289064091071,True,True,52.29344064446611,3.6697862712233897,162.99999999999994,165.5846750214427,101.94875268458608,0.19790891843115332,-0.5080268979072571,0.6488409042358398,AC2,8.211967538759746,False,-0.3089732746593654,1.0,False,False,False,False,False,False,False,14.263264368596097,0.0,7.31143020093441,-7.6204034755937755,1.0,1.0,0.0
250.0,KL001,1,91.72629962092144,3.0,14.61304215735445,-53.02890640910712,True,True,52.28068996991137,3.682361494691935,162.99999999999994,165.5846750214427,100.29285484392717,-0.1129496432237147,-0.5036022067070007,0.6482844352722168,AC2,8.156208242004725,False,0.20659670932218432,1.0,False,False,False,False,False,False,False,14.12763606520492,0.0,7.760629802942276,-7.554033093620092,1.0,1.0,0.0
260.0,KL001,1,90.0841292538682,3.0,14.61304215735446,-53.02890640910711,True,True,52.26791164094134,3.6948578764857176,162.99999999999994,165.5846750214427,98.63698860553484,0.0951981231246748,-0.5015402436256409,0.6486095190048218,AC2,8.098349982647074,False,0.1723437791224569,1.0,False,False,False,False,False,False,False,13.991719308559464,0.0,7.69544743001461,-7.523103650892153,1.0,1.0,0.0
270.0,KL001,1,88.44196286982452,3.0,14.613042157354474,-53.028906409107094,True,True,52.25511036964104,3.7072877988269903,162.99999999999994,165.5846750214427,96.98116537325122,0.2721149417345998,-0.499420166015625,0.6488676071166992,AC2,8.03876782145446,False,0.17510868608951569,1.0,False,False,False,False,False,False,False,13.852561273999054,0.0,7.666411176323891,-7.491302490234375,1.0,1.0,0.0
280.0,KL001,1,86.79979592328117,3.0,14.613042157354478,-53.02890640910711,True,True,52.2422859065745,3.719650170997037,162.99999999999994,165.5846750214427,95.32540193636379,0.4550240360181306,-0.497397780418396,0.6491197347640991,AC2,7.977442461756661,False,0.1755928248167038,1.0,False,False,False,False,False,False,False,13.710371157006492,0.0,7.636559531092644,-7.46096670627594,1.0,1.0,0.0
290.0,KL001,1,85.15763269458056,3.0,14.613042157354457,-53.02890640910711,True,True,52.22943830790566,3.7319447335073828,162.99999999999994,165.5846750214427,93.66971569568597,0.6418238360301416,-0.4953616261482239,0.6494804620742798,AC2,7.914380571284998,False,0.17785392701625824,1.0,False,False,False,False,False,False,False,13.564913253120949,0.0,7.608278319239616,-7.430424392223358,1.0,1.0,0.0
300.0,KL001,1,83.51547110858436,3.0,14.613042157354478,-53.02890640910711,True,True,52.21656739872724,3.744170575214251,162.99999999999994,165.5846750214427,92.0141261952594,0.8345155771837085,-0.42640364170074463,0.5924205780029297,AC2,7.849571972392251,False,1.1838123947381973,1.0,False,False,False,False,False,False,False,13.253302299790176,0.0,7.579867020249367,-6.396054625511169,1.0,1.0,0.0
310.0,KL001,1,81.86980283215463,3.0,14.61304215735447,-53.02890640910711,True,True,52.203544503280774,3.7559562968497273,162.99999999999994,165.5846750214427,90.35957506193881,2.0555690935832445,-0.43489521741867065,0.5978615283966064,AC2,7.772674124346954,False,0.004073381314810831,1.0,False,False,False,False,False,False,False,10.775132461564233,0.0,6.52750164270401,-6.523428261389199,1.0,1.0,0.0
320.0,KL001,1,80.22465949069733,3.0,14.613042157354455,-53.02890640910712,True,True,52.19052109442526,3.767737054569035,162.99999999999994,165.5846750214427,88.70506959671101,2.098350717468861,-0.3961440920829773,0.5768740177154541,AC2,7.69592553825541,False,-15.000000000000002,1.0,True,False,False,False,True,False,False,10.877102722051083,0.0,6.660027578473091,-5.942161409184337,1.0,1.0,0.0
330.0,KL001,1,78.63282290763529,3.0,14.613042157354467,-53.0289064091071,True,True,52.17876230043926,3.7825210963863394,162.99999999999994,165.5846750214427,87.06415440483885,-13.026026013218228,-0.19108206033706665,0.5394396781921387,AC2,7.716147960939742,False,-5.000000000000002,1.0,True,False,False,False,True,False,False,10.963575037269448,0.0,21.979650110006332,-2.8662313520908356,1.0,1.0,0.0
340.0,KL001,1,77.15305861986832,3.0,14.613042157354478,-53.028906409107115,True,True,52.16888834005896,3.800691487548067,162.99999999999994,165.5846750214427,85.48422786928685,-18.36177397914713,-0.15350520610809326,0.5435148477554321,AC2,7.875234155248143,False,0.0,1.0,True,False,False,False,True,False,False,10.833359326352042,0.0,27.529820501804352,-2.3025771975517273,1.0,1.0,0.0
350.0,KL001,1,75.68792147725665,3.0,14.61304215735448,-53.02890640910711,True,True,52.15912009958853,3.819015086227248,162.99999999999994,165.5846750214427,83.91202439549618,-18.72060044584572,-0.06014126539230347,0.5612666606903076,AC2,8.045397616902608,False,0.0,1.0,True,False,False,False,True,False,False,10.838015328900068,0.0,28.11203956604004,-0.9021180868148804,1.0,1.0,0.0
360.0,KL001,1,74.2310031974458,3.0,14.613042157354464,-53.02890640910711,True,True,52.14935185911809,3.8373346639704367,162.99999999999994,165.5846750214427,82.34323912400228,-19.093112816259833,0.022444844245910645,0.6024606227874756,AC2,8.219015611415383,False,0.0,1.0,True,False,False,False,True,False,False,10.84236012690928,0.0,28.71697962284088,0.3366735577583313,1.0,1.0,0.0
370.0,KL001,1,72.78278307834364,3.0,14.613042157354457,-53.02890640910711,True,True,52.139583618647656,3.855650223074202,162.99999999999994,165.5846750214427,80.7780710536452,-19.480076032324774,0.029250383377075195,0.6042947769165039,AC2,8.395891990665012,False,0.0,1.0,True,False,False,False,True,False,False,10.84639361164725,0.0,29.34586375951767,0.43875575065612793,1.0,1.0,0.0
380.0,KL001,1,71.34377628177819,3.0,14.613042157354485,-53.02890640910711,True,True,52.12981537817722,3.8739617658333696,162.99999999999994,165.5846750214427,79.21673443533541,-19.882310275587145,0.035881876945495605,0.6061385869979858,AC2,8.575842927162467,False,0.0,1.0,True,False,False,False,True,False,False,10.850115664127808,0.0,29.999990165233612,0.5382281541824341,1.0,1.0,0.0
390.0,KL001,1,69.91453688671302,3.0,14.61304215735448,-53.0289064091071,True,True,52.120047137706784,3.8922692945410233,162.99999999999994,165.5846750214427,77.65946020606239,-20.30069573214209,0.44912290573120117,0.6068863868713379,AC9,8.61006408306229,False,5.000000000000002,1.0,True,False,False,False,True,False,False,10.37012286018966,0.0,30.680742859840393,6.736842691898346,1.0,1.0,0.0
400.0,KL001,1,68.4334892815616,3.0,14.613042157354466,-53.0289064091071,True,True,52.10943829211294,3.909280291779129,162.99999999999994,165.5846750214427,76.06652302652815,-15.643658144841936,0.3808906078338623,0.5751011371612549,AC9,7.354143790477183,False,0.0,1.0,True,False,False,False,True,False,False,10.35308073762824,0.0,26.295352578163147,5.713360011577606,1.0,1.0,0.0
410.0,KL001,1,66.95321535587516,3.0,14.613042157354474,-53.02890640910711,True,True,52.09872760265716,3.92612356518537,162.99999999999994,165.5846750214427,74.47173537742906,-15.989514056396814,0.3827856779098511,0.5754671096801758,AC9,6.3448963109848355,False,0.0,-1.0,True,False,False,False,True,False,False,10.350731295933775,0.0,26.92484825849533,5.741786062717438,1.0,1.0,0.0
420.0,KL001,1,65.5076669035835,3.0,14.613042157354467,-53.02890640910712,True,True,52.08820815672949,3.9426621627351444,159.5698558018131,162.1073281443386,72.9081801190407,-16.343907853021136,0.37973833084106445,0.5744624137878418,AC9,5.725903605070857,False,5.000000000000002,1.0,True,False,False,False,True,False,False,10.281232779940138,0.0,27.570493519306183,5.696075856685638,1.0,1.0,0.0
430.0,KL001,1,63.99332839797091,3.0,14.613042157354464,-53.02890640910711,True,True,52.07676147645396,3.9580388869033496,162.9989758278047,165.5836368186249,71.29268354453139,-11.618703230489047,0.37576985359191895,0.6008419990539551,AC9,5.5495338004231005,False,28.78818154335022,1.0,False,False,False,False,False,False,False,10.279270656606197,0.0,23.151634633541107,5.6365469098091125,1.0,1.0,0.0
440.0,KL001,1,62.396979283978716,3.0,14.613042157354478,-53.02890640910711,True,True,52.06394529175826,3.970224583623151,162.99999999999994,165.5846750214427,69.6439352865719,4.134999242694079,0.22725236415863037,0.6409550905227661,AC9,5.794880555843008,False,11.116264387965202,1.0,False,False,False,False,False,False,False,10.736504616642055,0.0,7.707479149103165,3.4087852388620377,1.0,1.0,0.0
450.0,KL001,1,60.745077817706,3.0,14.613042157354474,-53.02890640910711,True,True,52.04961560913004,3.9766514379156384,162.99999999999994,165.5846750214427,68.02853865356198,15.540108568967582,0.0969465970993042,0.6870670318603516,AC9,6.207511923072776,False,-1.9556809030473232,1.0,False,False,False,False,False,False,False,11.501749771515673,0.0,-3.4098799154162407,1.4541990123689175,1.0,1.0,0.0
460.0,KL001,1,59.09082666027999,3.0,14.613042157354473,-53.02890640910711,True,True,52.035165701520945,3.982502616435645,162.99999999999994,165.5846750214427,66.42164937937814,13.922832024408308,0.08565783500671387,0.6828961372375488,AC9,6.867824373190034,False,-0.21074629621580243,1.0,False,False,False,False,False,False,False,12.639540133219127,0.0,-1.4956138283014297,1.2848675320856273,1.0,1.0,0.0
470.0,KL001,1,57.43645729248688,3.0,14.61304215735444,-53.028906409107115,True,True,52.020731484802006,3.988453549477415,162.99999999999994,165.5846750214427,64.81540995632123,14.061077203641617,0.09103119373321533,0.6812193393707275,AC9,7.870796365665415,False,0.04382475191960111,1.0,False,False,False,False,False,False,False,12.326766320924566,0.0,-1.321643153205514,1.365467905125115,1.0,1.0,0.0
480.0,KL001,1,55.782178953431895,3.0,14.613042157354476,-53.02890640910711,True,True,52.0062944716509,3.9943846227076976,162.99999999999994,165.5846750214427,63.21201761509818,14.472734384332057,-0.03058725595474243,0.5629159212112427,AC2,8.218778812432339,False,-1.8646636605262756,1.0,False,False,False,False,False,False,False,10.441474050167415,0.0,-1.405854793265462,-0.4588088672608137,1.0,1.0,0.0
490.0,KL001,1,54.12750228215871,3.0,14.613042157354476,-53.0289064091071,True,True,51.9919818737269,4.001062183108695,162.99999999999994,165.5846750214427,61.598445421437155,12.946858062395364,0.027356505393981934,0.598117470741272,AC2,8.0169643801679,False,-10.000000000000004,1.0,True,False,False,False,True,False,False,11.188482081379847,0.0,0.47195533756166697,0.4103475948795676,1.0,1.0,0.0
