time,agent,lat,lon,heading_deg,cas_mps,tas_mps
1780.0,AC7,50.405728768524455,4.817376804084179,185.38732195388206,128.04979438747895,130.13456630632626
1780.0,AC8,53.27261409744394,2.290443389425273,324.62787971734474,162.99999999999994,165.5846750214427
1780.0,AC9,54.007769537921426,3.278019059746017,350.6583986166836,162.99999999999994,165.5846750214427
1780.0,AC10,52.777324085028916,3.002098867883779,329.2554835303074,140.41913295507044,142.6855042814784
1790.0,AC1,50.93142974427553,4.927649357800828,149.28703834236353,150.85746131199525,153.27316580508298
1790.0,AC2,50.30887013805245,5.556193327187062,147.14016372864694,156.16127713265985,158.65142769137466
1790.0,AC3,50.341360694063034,3.832338545544941,195.6960150102132,121.18829474516093,123.17026500607139
1790.0,AC4,49.85790452347649,4.330309782647395,178.93545476893684,162.99999999999994,165.5846750214427
1790.0,AC5,50.08393127337341,3.0627034244867346,214.6135685842343,128.0649704055076,130.1499681006073
1790.0,AC6,52.89062220018722,3.4033107973176393,340.2557205010152,121.37118204055521,123.35591083732872
1790.0,AC7,50.39407718197148,4.815653018494983,185.38732195388206,128.04979438747895,130.13456630632626
1790.0,AC8,53.28475667744093,2.2760259642396745,324.62787971734474,162.99999999999994,165.5846750214427
1790.0,AC9,54.02246343769402,3.273905149742551,350.6583986166836,162.99999999999994,165.5846750214427
1790.0,AC10,52.78835208530084,2.9912515551872962,329.24684208594056,140.41913295507044,142.6855042814784
1800.0,AC1,50.919578972138055,4.938818122055685,149.28703834236353,150.85746131199525,153.27316580508298
1800.0,AC2,50.29688512492729,5.568313398505783,147.14016372864694,156.16127713265985,158.65142769137466
1800.0,AC3,50.33069677989412,3.82764367966387,195.6960150102132,121.18829474516093,123.17026500607139
1800.0,AC4,49.84301570614255,4.330738854685938,178.93545476893684,162.99999999999994,165.5846750214427
1800.0,AC5,50.074298309851514,3.052342922355868,214.6135685842343,128.0649704055076,130.1499681006073
1800.0,AC6,52.90106348621314,3.397097560226019,340.25076461498963,121.37118204055521,123.35591083732872
1800.0,AC7,50.38242559541851,4.813929656493767,185.38732195388206,128.04979438747895,130.13456630632626
1800.0,AC8,53.29689925743792,2.261604441447551,324.62787971734474,162.99999999999994,165.5846750214427
1800.0,AC9,54.03715733746662,3.2697897861061684,350.6583986166836,162.99999999999994,165.5846750214427
1800.0,AC10,52.799379095575745,2.98039874121242,329.2381948634771,140.41913295507044,142.6855042814784
1810.0,AC1,50.90772820000058,4.94998404218061,149.28703834236353,150.85746131199525,153.27316580508298
1810.0,AC2,50.28490011180214,5.580430416886487,147.14016372864694,156.16127713265985,158.65142769137466
1810.0,AC3,50.3200328657252,3.8229498673024396,195.6960150102132,121.18829474516093,123.17026500607139
1810.0,AC4,49.82812688880861,4.331167794606917,178.93545476893684,162.99999999999994,165.5846750214427
1810.0,AC5,50.06466534632962,3.0419845013468376,214.6135685842343,128.0649704055076,130.1499681006073
1810.0,AC6,52.9115044478831,3.390881327819377,340.2458056272966,121.37118204055521,123.35591083732872
1810.0,AC7,50.37077400886554,4.812206717801175,185.38732195388206,128.04979438747895,130.13456630632626
1810.0,AC8,53.30904183743491,2.247178818070974,324.62787971734474,162.99999999999994,165.5846750214427
1810.0,AC9,54.05185123723921,3.2656729675383778,350.6583986166836,162.99999999999994,165.5846750214427
1810.0,AC10,52.81040511493975,2.9695404214197016,329.22954184884577,140.41913295507044,142.6855042814784
1820.0,AC1,50.8958774278631,4.961147120101196,149.28703834236353,150.85746131199525,153.27316580508298
1820.0,AC2,50.27291509867698,5.5925443843967235,147.14016372864694,156.16127713265985,158.65142769137466
1820.0,AC3,50.30936895155629,3.818257107825414,195.6960150102132,121.18829474516093,123.17026500607139
1820.0,AC4,49.81323807147467,4.33159660252062,178.93545476893684,162.99999999999994,165.5846750214427
1820.0,AC5,50.055032382807724,3.031628160331061,214.6135685842343,128.0649704055076,130.1499681006073
1820.0,AC6,52.92194508491575,3.384662097602126,340.2408435334838,121.37118204055521,123.35591083732872
1820.0,AC7,50.359122422312566,4.810484202138086,185.38732195388206,128.04979438747895,130.13456630632626
1820.0,AC8,53.3211844174319,2.232749091129104,324.62787971734474,162.99999999999994,165.5846750214427
1820.0,AC9,54.06654513701181,3.261554692739116,350.6583986166836,162.99999999999994,165.5846750214427
1820.0,AC10,52.82143014247684,2.958676591262333,329.2208830268983,140.41913295507044,142.6855042814784
1830.0,AC1,50.88402665572562,4.972307357741321,149.28703834236353,150.85746131199525,153.27316580508298
1830.0,AC2,50.26093008555183,5.60465530310221,147.14016372864694,156.16127713265985,158.65142769137466
1830.0,AC3,50.29870503738737,3.8135654005980593,195.6960150102132,121.18829474516093,123.17026500607139
1830.0,AC4,49.79834925414073,4.33202527853721,178.93545476893684,162.99999999999994,165.5846750214427
1830.0,AC5,50.04539941928583,3.021273898180748,214.6135685842343,128.0649704055076,130.1499681006073
1830.0,AC6,52.93238539702932,3.3784398670754707,340.23587832888325,121.37118204055521,123.35591083732872
1830.0,AC7,50.347470835759594,4.80876210922562,185.38732195388206,128.04979438747895,130.13456630632626
1830.0,AC8,53.33332699742889,2.218315257638187,324.62787971734474,162.99999999999994,165.5846750214427
1830.0,AC9,54.0812390367844,3.2574349604067496,350.6583986166836,162.99999999999994,165.5846750214427
1830.0,AC10,52.83245417726867,2.947807246185778,329.21221838124814,140.41913295507044,142.6855042814784
1840.0,AC1,50.87217588358814,4.9834647570231505,149.28703834236353,150.85746131199525,153.27316580508298
1840.0,AC2,50.24894507242667,5.616763175066839,147.14016372864694,156.16127713265985,158.65142769137466
1840.0,AC3,50.288041123218456,3.8088747449861415,195.6960150102132,121.18829474516093,123.17026500607139
1840.0,AC4,49.78346043680679,4.3324538227667295,178.93545476893684,162.99999999999994,165.5846750214427
1840.0,AC5,50.035766455763934,3.0109217137689073,214.6135685842343,128.0649704055076,130.1499681006073
1840.0,AC6,52.94282538394158,3.3722146337373347,340.23091000859307,121.37118204055521,123.35591083732872
1840.0,AC7,50.33581924920662,4.8070404387851395,185.38732195388206,128.04979438747895,130.13456630632626
1840.0,AC8,53.34546957742588,2.203877314611554,324.62787971734474,162.99999999999994,165.5846750214427
1840.0,AC9,54.095932936557,3.25331376923807,350.6583986166836,162.99999999999994,165.5846750214427
1840.0,AC10,52.84347721839451,2.9369323816273356,329.203547894067,140.41913295507044,142.6855042814784
1850.0,AC1,50.86032511145066,4.994619319867144,149.28703834236353,150.85746131199525,153.27316580508298
1850.0,AC2,50.236960059301516,5.628868002352677,147.14016372864694,156.16127713265985,158.65142769137466
1850.0,AC3,50.27737720904954,3.804185140355924,195.6960150102132,121.18829474516093,123.17026500607139
1850.0,AC4,49.76857161947285,4.332882235319105,178.93545476893684,162.99999999999994,165.5846750214427
1850.0,AC5,50.02613349224204,3.000571605969342,214.6135685842343,128.0649704055076,130.1499681006073
1850.0,AC6,52.95326504536983,3.3659863950822793,340.22593856743117,121.37118204055521,123.35591083732872
1850.0,AC7,50.32416766265365,4.805319190538244,185.38732195388206,128.04979438747895,130.13456630632626
1850.0,AC8,53.35761215742287,2.189435259059614,324.62787971734474,162.99999999999994,165.5846750214427
1850.0,AC9,54.110626836329594,3.249191117928292,350.6583986166836,162.99999999999994,165.5846750214427
1850.0,AC10,52.85449926493091,2.926051993015638,329.1948715458564,140.41913295507044,142.6855042814784
1860.0,AC1,50.848474339313185,5.005771048192051,149.28703834236353,150.85746131199525,153.27316580508298
1860.0,AC2,50.22497504617636,5.640969787019975,147.14016372864694,156.16127713265985,158.65142769137466
1860.0,AC3,50.266713294880624,3.7994965860741723,195.6960150102132,121.18829474516093,123.17026500607139
1860.0,AC4,49.75368280213891,4.333310516304142,178.93545476893684,162.99999999999994,165.5846750214427
1860.0,AC5,50.016500528720144,2.9902235736566527,214.6135685842343,128.0649704055076,130.1499681006073
1860.0,AC6,52.963704381030865,3.359755148601411,340.2209639999004,121.37118204055521,123.35591083732872
1860.0,AC7,50.31251607610068,4.803598364206776,185.38732195388206,128.04979438747895,130.13456630632626
1860.0,AC8,53.36975473741986,2.17498908798985,324.62787971734474,162.99999999999994,165.5846750214427
