rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
46,83945,33815,117760,43,430,1549,391,676.5756694000011,124.0733354695475,-0.4298511878169997,-42.98511878169997,1.0,-0.009246662910300074,0.02177633752580732,0.05136967450380325,0.20016756979748607,2114,0.18937405383390413,0.03324369101386586,0.8341181256615681,0.0
47,85913,34407,120320,44,440,1589,401,688.6074690999994,124.76338676995054,-0.3856434972729603,-38.56434972729603,1.0,-0.011306407325901092,0.014110990753397345,0.012818645685911179,0.21750759482383727,1968,0.15301840728576463,0.02126564730731165,0.8702920311354874,0.0
48,88081,34799,122880,45,452,1639,411,701.4188958000013,125.57545929745658,-0.5386701137098379,-53.86701137098379,1.0,-0.01330510575149674,0.019852972608059644,0.015728455036878586,0.20048958346247672,2168,0.21770127803939587,0.06411573935011074,0.7229569401405636,0.0
49,89796,35644,125440,46,465,1679,421,713.1860441000026,125.90824055358107,-0.3401626789668412,-34.01626789668412,1.0,-0.014976404697154066,0.02117900182493031,0.014893535524606705,0.1848111806437373,1715,0.21275898562768503,0.039744659565335565,0.8163849052421985,0.0
50,91684,36316,128000,47,479,1719,431,725.3878377000001,126.39307586229191,-0.46244906595055285,-46.24490659505526,1.0,-0.01276180460190517,0.02557381526567042,0.02317933179438114,0.20174005683511495,1888,0.3523760550160294,0.06384683588047302,0.8396411097129636,0.0
51,93637,36923,130560,48,487,1759,441,739.1542345000016,126.6812738525951,-0.4364407685092524,-43.64407685092523,1.0,-0.009876453719334677,0.01060812451178208,0.023713791742920876,0.23733571767807007,1953,0.07948167255493835,0.018399441059642422,0.7711316346856437,0.0
52,93929,39191,133120,48,489,1769,451,743.5191339000012,126.33030640020205,-0.43766974603660946,-43.76697460366094,1.0,-0.012579173496477835,0.0007948265760205686,0.02661021798849106,0.1424657514318824,292,0.002407468171056466,0.0011913351602283575,0.5053181232213215,0.0
53,95632,40048,135680,50,500,1809,461,755.3923591000021,126.59910951963948,-0.40661129834550175,-40.661129834550174,1.0,-0.01623663755308371,0.028644250403158367,0.019686946645379066,0.19528180062770845,1703,0.18076044770670482,0.04289924996766293,0.7820219193643494,0.0
54,97692,40548,138240,50,505,1835,467,770.0710383000005,126.86102338774313,-0.44481563478643027,-44.48156347864303,1.0,0.00229921438558786,0.023504621159561253,0.04421904310584068,0.23201196006050817,2060,0.08479776455562556,0.041614903071958316,0.5891579038131771,0.0
55,98937,41863,140800,51,510,1865,477,780.0336850000022,126.83683012997025,-0.562411282459152,-56.2411282459152,1.0,-0.015089348822948523,0.01220410163514316,0.022469431161880493,0.20405943853159744,1245,0.13127244087624784,0.02142507790263943,0.8659911452609376,0.0
56,100555,42805,143360,51,518,1894,485,790.9544344000024,127.13121720630902,-0.6997416764809264,-69.97416764809265,1.0,-0.002275973690363268,0.028200985894848905,0.04439353570342064,0.2230198805530866,1618,0.4737743792543975,0.0780886742592609,0.8412122301535199,0.0
