time,east_km,north_km,goal_distance_km,heading_deg,cas_mps,target_east_km,target_north_km,target_distance_km,clearance_km,residual_heading,residual_speed,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action,reference_speed_action,nominal_speed_adjustment
540.0,-6.735380236438241,-9.37311557222274,58.39741451713266,99.5771686679015,162.99999999999994,14.613042157354469,-53.02890640910711,48.59612342870146,3.0,0.0,0.0,5.000000000000002,1.0,True,False,False,False,True,False,True,9.575902046681511,25.17207665367129,45.0,0.0,1.0,1.0,0.0
550.0,-5.133369623775144,-9.774105267876529,57.07996584664106,104.5771686679015,162.99999999999994,14.613042157354462,-53.02890640910711,47.548907453245825,3.0,0.0,0.0,9.999999999999995,-1.0,True,False,False,False,True,False,True,8.362888630810847,43.14538788265034,45.0,0.0,1.0,1.0,0.0
560.0,-3.630938799582836,-10.380214209238598,55.67780292762007,114.5771686679015,159.5698558018131,14.613042157354464,-53.02890640910711,46.3870001995841,3.0,0.0,0.0,9.999999999999995,1.0,True,False,False,False,True,False,True,7.423431032464894,52.62976442914179,42.26287543773651,0.0,1.0,1.0,0.0
570.0,-2.2360145257640682,-11.251778234378284,54.13909136141617,124.5771686679015,162.9989758278047,14.613042157354473,-53.02890640910711,45.04685504714688,3.0,0.0,0.0,5.000000000000002,1.0,True,False,False,False,True,False,True,7.023013399194581,56.43013636833109,33.458207845687866,0.0,1.0,1.0,0.0
580.0,-0.9538124151869575,-12.293541369939256,52.53621935659636,129.5771686679015,162.99999999999994,14.613042157354469,-53.0289064091071,43.60845016916919,3.0,0.0,0.0,5.000000000000002,-1.0,True,False,False,False,True,False,True,6.755804913110901,59.77361314356586,29.508676528930664,0.0,1.0,1.0,0.0
590.0,0.2114340452401226,-13.42287912436877,50.93435128962126,134.5771686679015,159.5698558018131,14.61304215735447,-53.02890640910711,42.14313364587825,3.0,0.0,0.0,5.000000000000002,-1.0,True,False,False,False,True,False,True,6.622190396829648,66.82969376555305,25.44047087430954,0.0,1.0,1.0,0.0
600.0,1.2505201181357464,-14.623726048489486,49.34967016089153,139.5771686679015,156.13972249447147,14.613042157354467,-53.02890640910711,40.66343411199029,3.0,0.0,0.0,5.000000000000002,-1.0,True,False,False,False,True,False,True,5.4903171107642645,72.88404435677452,21.23823657631874,0.0,1.0,1.0,0.0
610.0,2.1601405685875563,-15.882844556482478,47.79366396900802,144.5771686679015,152.70960007794022,14.613042157354473,-53.02890640910711,39.17785942517187,3.0,0.0,0.0,0.0,-1.0,True,False,False,False,True,False,True,5.421098520874735,73.63545560308447,16.88954159617424,0.0,1.0,1.0,0.0
620.0,3.038364337179223,-17.121690657919274,46.272403575916286,144.5771686679015,149.2794885521849,14.61304215735446,-53.02890640910711,37.72666576366388,3.0,0.0,0.0,5.000000000000002,-1.0,True,False,False,False,True,False,True,4.472958252558011,79.46359005575128,17.556124180555344,0.0,1.0,1.0,0.0
630.0,3.7983866732517884,-18.395869624311352,44.79180798630435,149.5771686679015,145.84938791717107,14.613042157354464,-53.02890640910711,36.28228231763884,3.0,0.0,0.0,0.0,-1.0,True,False,False,False,True,False,True,4.42889075704148,85.5069808326709,13.081118613481522,0.0,1.0,1.0,0.0
