case,episode,agent,decision,critic_value,discounted_realized_return,future_intrusion_delay_seconds,advantage_lambda_0.95,advantage_lambda_0.99,advantage_lambda_1.0
std005,0,KL004,36,-0.27287521958351135,-0.5381610933044906,390,0.09019068715292883,-0.11647198147875482,-0.2652858737209796
std005,0,KL004,37,-0.25188148021698,-0.5400355165639058,385,0.0721768742777982,-0.14022094476889566,-0.28815403634692627
std005,0,KL004,38,-0.2379247546195984,-0.5419164307913541,380,0.060633419985911,-0.15711137568488684,-0.30399167617175604
std005,0,KL004,39,-0.21965894103050232,-0.5438038742629275,375,0.04395549818136217,-0.17853535233492082,-0.32414493323242555
std005,0,KL004,40,-0.19917629659175873,-0.5456978520348398,370,0.0240722242872682,-0.20242605344783635,-0.3465215554430814
std005,0,KL004,41,-0.19234053790569305,-0.547598396033226,365,0.017509889273165505,-0.21278533280351158,-0.35525785812753335
std005,0,KL004,42,-0.16021142899990082,-0.5495050351638118,360,-0.016020808933151047,-0.24880999061675313,-0.38929360616391134
std005,0,KL004,43,-0.1476498246192932,-0.5514182868508148,355,-0.030724005419520563,-0.2654470961877489,-0.40376846223152196
std005,0,KL004,44,-0.13327036798000336,-0.5533382029500041,350,-0.048122440375537076,-0.284102852000071,-0.42006783497000116
std005,0,KL004,45,-0.12340892106294632,-0.5552648179781298,345,-0.06169188776241848,-0.29839850980775606,-0.43185589691518383
std005,0,KL004,46,-0.1267019510269165,-0.5571981487754057,340,-0.06214233810924627,-0.29956687619193956,-0.4304961977484896
std005,0,KL004,47,-0.11414612084627151,-0.5591382480639079,335,-0.07931330791943073,-0.3167717779752921,-0.4449921272176367
std005,0,KL004,48,-0.10732451826334,-0.5610851047767718,330,-0.09136896302188374,-0.3283747307127973,-0.4537605865134321
std005,0,KL004,49,-0.10642123967409134,-0.5630387683285637,325,-0.0978486003972334,-0.33413368725755377,-0.4566175286544726
std005,0,KL004,50,-0.10054410248994827,-0.5649992649598997,320,-0.10992546578622872,-0.34499208745278687,-0.4644551624699516
std005,0,KL004,51,-0.09731339663267136,-0.5669666213457929,315,-0.11987509429610027,-0.35330462550928043,-0.4696532247131217
std005,0,KL004,52,-0.08785469084978104,-0.5689408835396312,310,-0.1369289707287974,-0.36801003579090896,-0.4810861926898504
std005,0,KL004,53,-0.0918712243437767,-0.5709220732790499,305,-0.14072398024357297,-0.36927121196910684,-0.4790508489352733
std005,0,KL004,54,-0.0870019719004631,-0.5729102309433421,300,-0.1541010239907695,-0.3795393738567876,-0.4859082590428792
std005,0,KL004,55,-0.08544809371232986,-0.5749053944497811,295,-0.1647236751411953,-0.38658153945731644,-0.4894573007374514
std005,0,KL004,56,-0.08594540506601334,-0.5769076436446582,290,-0.17377981362162107,-0.3916424493861347,-0.49096223857864507
std005,0,KL004,57,-0.08425322920084,-0.5789169500996746,285,-0.18565259318546834,-0.39898579655320643,-0.4946637208988348
std005,0,KL004,58,-0.08318234235048294,-0.5809333290416213,280,-0.19753384932700335,-0.4057957873357769,-0.4977509866911386
std005,0,KL004,59,-0.08203247934579849,-0.5829568266356794,275,-0.21016349460727957,-0.412774705658445,-0.5009243472898812
std005,0,KL004,60,-0.08035136014223099,-0.5849874595338758,270,-0.22405946237016058,-0.4203814163680265,-0.504636099391645
std005,0,KL004,61,-0.07895532995462418,-0.5870252580752797,265,-0.23843180708600398,-0.4277980167248331,-0.5080699281206558
std005,0,KL004,62,-0.07748649269342422,-0.5890702634157975,260,-0.2536851592638224,-0.4353844499794153,-0.5115837707223735
std005,0,KL004,63,-0.07252687960863113,-0.5911225065549861,255,-0.2734667363933986,-0.44659527449865866,-0.5185956269463552
std005,0,KL004,64,-0.07179851084947586,-0.5931820387307157,250,-0.28989027737343764,-0.4536675789681601,-0.52138352788124
std005,0,KL004,65,-0.025249578058719635,-0.5952488901877471,245,-0.35546838301549444,-0.507117275253003,-0.5699993121290275
std005,0,KL004,66,-0.0280136838555336,-0.597323526346121,240,-0.3726602606257621,-0.5113206886736161,-0.5693098424905875
std005,0,KL004,67,-0.030514158308506012,-0.5994055545502871,235,-0.3911082111770102,-0.5158576384903762,-0.5688913962417811
std005,0,KL004,68,-0.24487605690956116,-0.6014949953318208,230,-0.1875924663197893,-0.30646400291989445,-0.3566189384222597
std005,0,KL004,69,-0.2625037729740143,-0.6035923499207534,225,-0.18049460626073233,-0.2936948589681413,-0.3410885769467392
std005,0,KL004,70,-0.2697157561779022,-0.6056971457212896,220,-0.18402603732329054,-0.2913349648019174,-0.3359813895433875
std005,0,KL004,71,-0.2705647647380829,-0.6078093548413354,215,-0.194480865436581,-0.29539569173585584,-0.33724459010325264
std005,0,KL004,72,-0.30940955877304077,-0.6099290553102554,210,-0.16553216994464878,-0.2611353227264689,-0.30051949653721477
std005,0,KL004,73,-0.2420302778482437,-0.6120566653630224,205,-0.24691168122528667,-0.33384264732020935,-0.3700263875147788
std005,0,KL004,74,-0.2984125018119812,-0.6141934186209501,200,-0.20235246907673365,-0.28229333062828654,-0.31578091680896897
std005,0,KL004,75,-0.35278359055519104,-0.616339356094209,195,-0.15761041186933455,-0.23227358257956338,-0.26355576553901794
std005,0,KL004,76,-0.4102594256401062,-0.6184945201422533,190,-0.10728266662989357,-0.178629602172636,-0.2082350945021471
std005,0,KL004,77,-0.4426972568035126,-0.6206589541716863,185,-0.08069005894354014,-0.1497499741165975,-0.1779616973681738
std005,0,KL004,78,-0.5686814785003662,-0.6228319407044723,180,0.04574946642305696,-0.026100900734802063,-0.054150462204106305
std005,0,KL004,79,-0.5804382562637329,-0.6250126367655485,175,0.05860586727974916,-0.016592464630381734,-0.044574380501815794
std005,0,KL004,80,-0.521190881729126,-0.627200948699185,170,-0.0025982104561724662,-0.07871728188324603,-0.10601006697005926
std005,0,KL004,81,-0.5380913615226746,-0.62939700719119,165,0.013124780634609666,-0.06456286171640577,-0.09130564566851561
std005,0,KL004,82,-0.5562170743942261,-0.6316007546712593,160,0.030960679591506432,-0.049037571633062174,-0.07538368027703338
std005,0,KL004,83,-0.5776895880699158,-0.6338120741435425,155,0.05325734668694804,-0.029983905937570762,-0.056122486073626826
std005,0,KL004,84,-0.5961220264434814,-0.6360308804804189,150,0.0735307577499791,-0.013816859071081874,-0.0399088540369376
std005,0,KL004,85,-0.5913998484611511,-0.6382570403615508,145,0.07050514266699622,-0.02088260276513522,-0.046857191900399914
std005,0,KL004,86,-0.5215359926223755,-0.6404927584451184,140,-0.001245496118625268,-0.09382946247753589,-0.11895676582274309
std005,0,KL004,87,-0.5013708472251892,-0.6427367662365961,135,-0.02446549134548097,-0.11732381365765066,-0.14136591901140708
std005,0,KL004,88,-0.4742789566516876,-0.6449886429865793,130,-0.056210175935961684,-0.1480639829432813,-0.17070968633489186
std005,0,KL004,89,-0.4636473059654236,-0.6472483855639332,125,-0.07231619991333722,-0.16250104141694222,-0.18360107959850974
std005,0,KL004,90,-0.449936181306839,-0.6495159667168713,120,-0.09253156815880248,-0.18020789663708978,-0.1995797854100325
std005,0,KL004,91,-0.46165797114372253,-0.6517915068177291,115,-0.08706341759453852,-0.17241795189019668,-0.19013353567400681
std005,0,KL004,92,-0.47016188502311707,-0.6540750303962765,110,-0.08471778306006844,-0.16781362662793334,-0.18391314537315961
std005,0,KL004,93,-0.4778488874435425,-0.6563665729997799,105,-0.08313133272309284,-0.1640017756505989,-0.17851768555623762
std005,0,KL004,94,-0.4841878116130829,-0.6586661591849583,100,-0.0829029299510085,-0.1615268457992207,-0.17447834757187572
std005,0,KL004,95,-0.49448198080062866,-0.6609738179072184,95,-0.07852164296704983,-0.1550454104303926,-0.16649183710659007
std005,0,KL004,96,-0.5037174820899963,-0.6632896198845208,90,-0.07504601772717294,-0.14958141973603598,-0.15957213779452478
std005,0,KL004,97,-0.5108199119567871,-0.665613550134167,85,-0.07365406159914503,-0.1462302171706414,-0.15479363817738018
std005,0,KL004,98,-0.5181350708007812,-0.6679456378235576,80,-0.07198599631940536,-0.142643577584192,-0.1498105670227767
std005,0,KL004,99,-0.5246722102165222,-0.6702859138579629,75,-0.07106995157449224,-0.13981980076975892,-0.1456137036414409
std005,0,KL004,100,-0.5342971086502075,-0.6726344091226008,70,-0.06687617334518563,-0.1338617142741725,-0.1383373004723935
std005,0,KL004,101,-0.5449784398078918,-0.674991154384616,65,-0.06136968896085106,-0.12678934038378445,-0.13001271457672442
std005,0,KL004,102,-0.4987972378730774,-0.6773561483908277,60,-0.11544776413502034,-0.17709519432506052,-0.17855891051775055
std005,0,KL004,103,-0.5153881311416626,-0.6797292931749006,55,-0.10632514639699443,-0.16451749224666523,-0.1643411620332382
std005,0,KL004,104,-0.5348227024078369,-0.6821107253053974,50,-0.09375656086789452,-0.1489545160913853,-0.1472880228975607
std005,0,KL004,105,-0.544471263885498,-0.6845004775990804,45,-0.09085283164772646,-0.14313287465307842,-0.14002921371358257
std005,0,KL004,106,-0.5517409443855286,-0.6868985835148174,40,-0.09032521538735498,-0.139668863196745,-0.13515763912928905
std005,0,KL004,107,-0.5590373277664185,-0.6893050731410618,35,-0.08976656778188531,-0.13615633909832897,-0.13026774537464364
std005,0,KL004,108,-0.5669887661933899,-0.6917199746663787,30,-0.08851381505829162,-0.13196003478825205,-0.12473120847298907
std005,0,KL004,109,-0.5722870230674744,-0.6941433179203427,25,-0.09001263603455627,-0.13041459522298915,-0.12185629485286861
std005,0,KL004,110,-0.5766296982765198,-0.6965751343402737,20,-0.09262126797332941,-0.12983204313137328,-0.11994543606375424
std005,0,KL004,111,-0.5807880759239197,-0.699015451536461,15,-0.09558681061159226,-0.12944305355531083,-0.11822737561254172
std005,0,KL004,112,-0.5814671516418457,-0.7014642988482823,10,-0.10239711053165286,-0.1325779012522359,-0.11999714720643699
std005,0,KL004,113,-0.5841768980026245,-0.703921708248066,5,-0.10745590230819227,-0.13370671140049087,-0.1197448102454418
std005,0,KL004,114,-0.5827676057815552,-0.7063877064181889,0,-0.11714540554113394,-0.13902113232392113,-0.12362010063663402
std005,0,KL004,115,-0.5793259143829346,-0.6898820984280616,0,-0.109535582257838,-0.12728401749030976,-0.11055618404512728
std005,0,KL004,116,-0.5702080726623535,-0.6448483001286789,0,-0.07749057866427697,-0.09235017302521117,-0.07464022746632556
std005,0,KL004,117,-0.5616151094436646,-0.5996566960414276,0,-0.04305465763590654,-0.05637735720134732,-0.03804158659776323
std005,0,KL004,118,-0.5628519654273987,-0.5543067336984632,0,0.003699574812749108,-0.009954326354243932,0.008545231728935294
std005,0,KL004,119,-0.5456618070602417,-0.5087981234597396,0,0.033685314363407604,0.01848414891774501,0.03686368360050184
std005,0,KL004,120,-0.5355483293533325,-0.4631300586301575,0,0.07287238445245445,0.054519533823588734,0.07241827072317487
std005,0,KL004,121,-0.5217637419700623,-0.4173019588370398,0,0.11043946102075292,0.08737407402062247,0.10446178313302236
std005,0,KL004,122,-0.48376038670539856,-0.3713132626168307,0,0.12467973299988991,0.09626216532651384,0.11244712408856772
std005,0,KL004,123,-0.46036791801452637,-0.3251634068971963,0,0.15524208442678902,0.12016448896635154,0.1352045111173299
std005,0,KL004,124,-0.4385209381580353,-0.27885182744946657,0,0.18923883257834107,0.1460367594614908,0.15966911070856854
std005,0,KL004,125,-0.4219173491001129,-0.2323779408970015,0,0.23075024779458925,0.17763564890120617,0.18953940820311124
std005,0,KL004,126,-0.4037843346595764,-0.1857413479001042,0,0.27305075727798644,0.20817931261843237,0.2180429867594721
std005,0,KL004,127,-0.05489257723093033,-0.17690177231796214,105,-0.07032493717174276,-0.13323982749101232,-0.12200919508703197
std005,0,KL004,128,-0.036737896502017975,-0.17752133382093876,100,-0.09359798942383618,-0.1535893123336506,-0.14078343731892096
std005,0,KL004,129,-0.04701114445924759,-0.178143026277217,95,-0.08819063920131533,-0.14543699555427186,-0.1311318818179696
std005,0,KL004,130,-0.03598061949014664,-0.17876692923545004,90,-0.10494169593831024,-0.15872883356217096,-0.14278630974530357
std005,0,KL004,131,-0.03234756737947464,-0.17939297911807853,85,-0.11480863087343404,-0.16469070141331832,-0.14704541173860403
std005,0,KL004,132,-0.15319471061229706,-0.18002117802925577,80,0.0058139616062441515,-0.044983416187260455,-0.026826467416958863
std005,0,KL004,133,-0.12430105358362198,-0.18065138486016863,75,-0.024837408302810463,-0.0753241391044131,-0.056350331276546775
std005,0,KL004,134,-0.14767195284366608,-0.1812837222225562,70,-0.0020930868997648677,-0.05318389591391337,-0.03361176937889026
std005,0,KL004,135,-0.13096313178539276,-0.18191829984910285,65,-0.020343212162377777,-0.07130896031757454,-0.05095516806371021
std005,0,KL004,136,-0.1079576388001442,-0.18255504624032776,60,-0.04618757312065234,-0.09598233796166802,-0.0745974074401837
std005,0,KL004,137,-0.20543716847896576,-0.18319397596844808,55,0.053423755989038146,0.0007912467027418914,0.02224319251051754
std005,0,KL004,138,-0.22548188269138336,-0.1838353409100005,50,0.07677511010630533,0.020322660014676197,0.04164654178138271
std005,0,KL004,139,-0.2276998609304428,-0.18447891415603335,45,0.08260273401930393,0.022042778944266275,0.04322094677440931
std005,0,KL004,140,-0.10160357505083084,-0.1851244368037638,40,-0.04631693685576505,-0.10583154837240956,-0.0835208617529331
std005,0,KL004,141,-0.10535644739866257,-0.18577239012024388,35,-0.0453491200478008,-0.10384323305598185,-0.08041594272158142
std005,0,KL004,142,-0.06800799816846848,-0.18642258881149731,30,-0.08760516009730694,-0.14335754007866758,-0.11841459064302894
std005,0,KL004,143,-0.06401533633470535,-0.1870751330041936,25,-0.09699201804731736,-0.1495860003208383,-0.12305979666948832
std005,0,KL004,144,-0.053303785622119904,-0.18772993704445182,20,-0.11396530258048215,-0.16267201680361257,-0.13442615142233202
std005,0,KL004,145,-0.04206634312868118,-0.18838700319558577,15,-0.1324085486694889,-0.1764297902012443,-0.14632066006690467
std005,0,KL004,146,-0.033619292080402374,-0.18904633872433366,10,-0.1489117794621953,-0.18751684047434028,-0.15542704664393137
std005,0,KL004,147,-0.02323702722787857,-0.1897079515451594,5,-0.16835034650088604,-0.20067995274495445,-0.16647092431728092
std005,0,KL004,148,-0.014136114157736301,-0.190371847119703,0,-0.18749656862913405,-0.21269153712899302,-0.17623573296196676
std005,0,KL004,149,-0.007955887354910374,-0.18154791936790532,0,-0.19462349788703837,-0.21229855426304595,-0.173592032012995
std005,0,KL004,150,-0.0027254901360720396,-0.13473258552294004,0,-0.16117079006048785,-0.17257498602291635,-0.13200709538686808
std005,0,KL004,151,0.007760277949273586,-0.08775317818075089,0,-0.13134666685481977,-0.13759948190676488,-0.09551345613002457
std005,0,KL004,152,0.010446063242852688,-0.04060912480738036,0,-0.09159363146823982,-0.09423098316778544,-0.05105518805023315
std005,0,KL004,153,0.01964768022298813,0.006700133154911879,0,-0.0564505554016842,-0.0568430504944764,-0.012947547068076354
std005,0,KL004,154,0.027600787580013275,0.05417516957559206,0,-0.017980053284078125,-0.01765143527566573,0.026574381995578683
std005,0,KL004,155,0.039712123572826385,0.1018165860921677,0,0.018309388427136225,0.017902715569893923,0.06210446251934121
std005,0,KL004,156,-0.07342598587274551,0.1496249601992934,0,0.18852886775626188,0.1804993198236573,0.2230509460720388
std005,0,KL004,157,-0.1306377649307251,0.19760052498196568,0,0.3090476361851262,0.28842179070800544,0.32823828991269066
std005,0,KL004,158,0.11343146115541458,0.20778374457719934,,0.0790467264940094,0.05494573393318098,0.09435228342178462
std005,0,KL004,159,0.12008721381425858,0.20851242140802118,,0.07691160379372253,0.04937433015054027,0.08842520759376246
std005,0,KL004,160,0.13960252702236176,0.20924370504187337,,0.061144456070547776,0.03076108637488271,0.0696411780195115
std005,0,KL004,161,0.1589588075876236,0.20997761578910126,,0.04472875341325758,0.012123727156419236,0.051018808201477556
std005,0,KL004,162,0.17789053916931152,0.2107141664815298,,0.027906877532010394,-0.006270437297129311,0.03282362731221816
std005,0,KL004,163,0.1961735188961029,0.2114533696392867,,0.01089039350659773,-0.024193121463600448,0.01527985074318367
std005,0,KL004,164,0.2138821929693222,0.21219523767813128,,-0.006412412790277988,-0.041715385337009164,-0.0016869552911910335
std005,0,KL004,165,0.2924950420856476,0.21293978552661078,,-0.08873396941767529,-0.12093326947857858,-0.07955525655903692
std005,0,KL004,166,0.3000967502593994,0.21368721269048865,,-0.10065306365555927,-0.12922477705808724,-0.08640953756891086
std005,0,KL004,167,0.3044778108596802,0.21443731490839094,,-0.10982518736240109,-0.13434924236613843,-0.09004049595128932
std005,0,KL004,168,0.30946579575538635,0.215190106435677,,-0.12013652802492962,-0.14014109407335587,-0.09427568931970946
std005,0,KL004,169,0.3144615590572357,0.21594560437675217,,-0.13101831964814808,-0.14600208181404517,-0.09851595468048366
std005,0,KL004,170,0.2567315101623535,0.21670384926428546,,-0.07646726998685853,-0.08856582648727986,-0.04002766089806818
std005,0,KL004,171,0.18008245527744293,0.2174648631157034,,0.0008580241608532636,-0.011440226299367778,0.037382407838260336
std005,0,KL004,172,0.18537893891334534,0.21822878630536527,,-0.004002641170750231,-0.016306918931048738,0.03284984739201978
std005,0,KL004,173,0.15918105840682983,0.2189954590195341,,0.024034515390492252,0.010591313710228882,0.0598144006127041
std005,0,KL004,174,0.1622946411371231,0.2197646557910955,,0.022699752791522282,0.00815602188213961,0.057470014653972216
std005,0,KL004,175,0.16607166826725006,0.22053668890376232,,0.020603086290947478,0.005028528549265528,0.054465020636512075
std005,0,KL004,176,0.16922612488269806,0.22131159616010554,,0.01905778178904009,0.002500773111658658,0.05208547127740729
std005,0,KL004,177,0.1717892438173294,0.22208940704143906,,0.01805973947444896,0.0005472040096915856,0.05030016322410947
std005,0,KL004,178,0.17460142076015472,0.22287015838132843,,0.01675300108419375,-0.001675297201054444,0.04826873762117353
std005,0,KL004,179,0.17715324461460114,0.22365390372639718,,0.015657367227764937,-0.0036549170001008787,0.046500659111795864
std005,0,KL004,180,0.17681385576725006,0.22444072504057092,,0.017553168177190537,-0.0027317577262978357,0.04762686927332067
std005,0,KL004,181,0.22345812618732452,0.22523057250550818,,-0.02990171150976622,-0.049255177206382526,0.0017724463181834735
std005,0,KL004,182,0.2240125983953476,0.22602369271536035,,-0.03134109714444151,-0.04969224036716205,0.0020110943200125726
std005,0,KL004,183,0.2190721035003662,0.22682051224898725,,-0.027074358872890072,-0.044581901242475686,0.0077484087486208685
std005,0,KL004,184,0.2082035392522812,0.2276224346047835,,-0.01634303477312432,-0.03342905828656196,0.019418895352502144
std005,0,KL004,185,0.2068513184785843,0.22842492883057666,,-0.015066969624236214,-0.031777282882262545,0.0215736103519922
std005,0,KL004,186,0.22380442917346954,0.22922797481250554,,-0.03299517293520677,-0.04860027933668665,0.005423545639035798
std005,0,KL004,187,0.18824709951877594,0.230031550536995,,0.003401181383594923,-0.012554202726998358,0.04178445101821888
std005,0,KL004,188,0.21945427358150482,0.23083852562029142,,-0.028561582653341265,-0.04358059750951269,0.011384252038786425
std005,0,KL004,189,0.22451700270175934,0.2316482433570188,,-0.034689005074910906,-0.04851130582166083,0.007131240655259292
std005,0,KL004,190,0.23180747032165527,0.23246080452165235,,-0.04348783137758254,-0.055741586502569274,0.0006533341999969073
std005,0,KL004,191,0.2399919480085373,0.23327623862084118,,-0.053696352841691004,-0.06394770160882464,-0.006715709387696302
std005,0,KL004,192,0.24697445333003998,0.2340945739008636,,-0.0631843494508886,-0.07102262530704292,-0.01287987942917658
std005,0,KL004,193,0.25155314803123474,0.23491583064129543,,-0.07065057095921742,-0.07574119367424521,-0.016637317389939545
std005,0,KL004,194,0.2544485032558441,0.2357400097130837,,-0.0767484176995245,-0.07880753118287182,-0.018708493542760683
std005,0,KL004,195,0.25665411353111267,0.23656710289975566,,-0.08245293999447979,-0.08120870820822836,-0.02008701063135731
std005,0,KL004,196,0.25863906741142273,0.23739710667967392,,-0.08823832168794046,-0.08341193365913267,-0.02124196073174912
std005,0,KL004,197,0.26055386662483215,0.2382300250842345,,-0.09426835994290964,-0.08556731655708597,-0.022323841540597952
std005,0,KL004,198,0.2624220848083496,0.23906586483878364,,-0.1005819105238056,-0.08769826788660916,-0.023356219969566258
std005,0,KL004,199,0.2642957866191864,0.23990463521687827,,-0.10724991848846491,-0.08985721078929917,-0.024391151402308436
std005,0,KL004,200,0.15123353898525238,0.24074634194480013,,0.006698650835982164,0.024057945393321043,0.08951280295954742
std005,0,KL004,201,0.147934690117836,0.24159143737396419,,0.011107825130170572,0.028255102328556426,0.09365674725612787
std005,0,KL004,202,0.14980052411556244,0.24243948297950113,,0.010316636613097565,0.027280971713407032,0.09263895886393837
std005,0,KL004,203,0.1519709974527359,0.24329049923195395,,0.00916709634248597,0.025992440055704353,0.09131950177921773
std005,0,KL004,204,0.15388794243335724,0.2441444968937292,,0.008227690914810109,0.024950103150224508,0.09025655446037162
std005,0,KL004,205,0.1556502729654312,0.2450014849979468,,0.007405198625300161,0.024056507392181847,0.08935121203251525
std005,0,KL004,206,0.09341128915548325,0.24586147470696507,,0.07391268698809889,0.0878047511763644,0.1524501855514815
std005,0,KL004,207,0.15069617331027985,0.24672393172496346,,0.018121139976744947,0.031470526952434505,0.09602775841468329
std005,0,KL004,208,0.15436936914920807,0.2475894236816002,,0.015832073343409463,0.028723868440093645,0.09322005453239181
std005,0,KL004,209,0.15572859346866608,0.24845793992743423,,0.015863385299137507,0.028290081758181082,0.09272934645876782
std005,0,KL004,210,0.1569550782442093,0.24932949787623934,,0.01604119818091467,0.027989267620914478,0.09237441963202973
std005,0,KL004,211,0.15815439820289612,0.2502041083522688,,0.016262142202135732,0.027716129040022127,0.09204971014937235
std005,0,KL004,212,0.1895938366651535,0.25108178205907566,,-0.015331751914050017,-0.003102066072510906,0.06148794539392186
std005,0,KL004,213,0.1921476125717163,0.25196225491698204,,-0.018183382174327536,-0.005052199281840159,0.05981464234526544
std005,0,KL004,214,0.19138102233409882,0.25284582926368676,,-0.017691057130077414,-0.0036659725383538,0.06146480692958765
std005,0,KL004,215,0.19239623844623566,0.2537325015645631,,-0.01904941518063171,-0.004063352768703205,0.061336263118327156
std005,0,KL004,216,0.19342781603336334,0.25462228035837703,,-0.02049775414028829,-0.004479087265486211,0.06119446432501344
std005,0,KL004,217,0.19444353878498077,0.25551517649603245,,-0.022007169497051584,-0.004880826784207159,0.061071637711051424
std005,0,KL004,218,0.17228944599628448,0.25641120088162916,,0.0007914306624615347,0.018119402533461584,0.08412175488534439
std005,0,KL004,219,0.17495770752429962,0.2573104317870102,,-0.0013363892256629643,0.016281934579377877,0.08235272426271026
std005,0,KL004,220,0.17679671943187714,0.2582128116650967,,-0.0027013138656145665,0.015266470792296743,0.08141609223321927
std005,0,KL004,221,0.17871631681919098,0.2591183539314546,,-0.004221154252687071,0.014162265654484986,0.0804020371122634
std005,0,KL004,222,0.18069668114185333,0.26002706967510875,,-0.005883476355231784,0.012988412664320362,0.0793303885332552
std005,0,KL004,223,0.18276189267635345,0.26093896998296146,,-0.007721428282506885,0.011719853333050048,0.07817707730660775
std005,0,KL004,224,0.18495775759220123,0.2618540659632324,,-0.009792805604359493,0.010309327229636726,0.07689630837103095
std005,0,KL004,225,0.18738417327404022,0.2627723687354117,,-0.012215428132013232,0.008654453779120032,0.0753881954613713
std005,0,KL004,226,0.19033677875995636,0.2636938893952827,,-0.015319426732087915,0.0064540905657598175,0.0733571106353262
std005,0,KL004,227,0.1957787126302719,0.2646186388735886,,-0.02120769768248493,0.0017196906759892687,0.06883992624331654
std005,0,KL004,228,0.19976477324962616,0.2655466263093537,,-0.025875027899255897,-0.0015894504888875247,0.06578185305972743
std005,0,KL004,229,0.20274190604686737,0.26647786407046836,,-0.029728491611298095,-0.0039105037216260055,0.06373595802360085
std005,0,KL004,230,0.20460201799869537,0.2674123615020403,,-0.032612193180278616,-0.0051243792835433,0.06281034350334473
std005,0,KL004,231,0.20520927011966705,0.2683501283338609,,-0.03433264898355938,-0.0050827190103326005,0.0631408582141936
std005,0,KL004,232,0.20611949265003204,0.26929117631801663,,-0.03646668180180998,-0.005344376648389259,0.06317168366798435
std005,0,KL004,233,0.20768292248249054,0.27023552001607976,,-0.03940513396947459,-0.006266188787803464,0.06255259753358897
std005,0,KL004,234,0.22219987213611603,0.2711831729849231,,-0.05613859631647838,-0.020279404313389662,0.048983300848806866
std005,0,KL004,235,0.22283689677715302,0.2721338547746251,,-0.05915080158366674,-0.020412552878104322,0.04929695799747183
std005,0,KL004,236,0.22463513910770416,0.2730878587759133,,-0.06355264767069842,-0.0217182190846615,0.04845271966820892
std005,0,KL004,237,0.2264682799577713,0.27404520555842526,,-0.06823250750639644,-0.023070581386997344,0.047576925600653755
std005,0,KL004,238,0.22829236090183258,0.27500590713017037,,-0.07315963770617977,-0.024425750467605426,0.046713546228337566
std005,0,KL004,239,0.23010458052158356,0.2759699752414302,,-0.07834504903302136,-0.025780966964516202,0.04586539471984641
std005,0,KL004,240,0.2319038063287735,0.27693742167121843,,-0.08380213948701662,-0.027135129592757712,0.04503361534244474
std005,0,KL004,241,0.23368842899799347,0.2779082582378252,,-0.08954456388536149,-0.028486644402020152,0.044219829239831566
std005,0,KL004,242,0.23545752465724945,0.27888249679814,,-0.09558747354950428,-0.02983459377592467,0.04342497214089038
std005,0,KL004,243,0.22958548367023468,0.2798601492479012,,-0.09392089151472621,-0.023476348061866614,0.05027466557766639
std005,0,KL004,244,0.23010466992855072,0.2808408130785642,,-0.09891014859858464,-0.023508360251051297,0.050736143150013326
std005,0,KL004,245,0.23197336494922638,0.2818248908029135,,-0.10559904337891635,-0.02490213411933637,0.04985152585368696
std005,0,KL004,246,0.23389728367328644,0.2828124149425603,,-0.1127158948398577,-0.026364088786937634,0.04891513126927369
std005,0,KL004,247,0.07839129120111465,0.28380339867038223,,0.045489225644472144,0.13118093614055487,0.2054121074692674
std005,0,KL004,248,0.08579565584659576,0.28479830176847104,,0.04054677056203298,0.12576907684326727,0.19900264592187508
std005,0,KL004,249,0.08854006230831146,0.28579669967873317,,0.04025849472854592,0.1250166415520249,0.19725663737042154
std005,0,KL004,250,0.09121651947498322,0.2867985946555906,,0.04003562954940637,0.12433229035685857,0.19558207518060722
std005,0,KL004,251,0.09388606250286102,0.28780399879018187,,0.03981736062452068,0.12365505961662052,0.19391793628732074
std005,0,KL004,252,0.0965493842959404,0.28881292436468964,,0.039603191926854964,0.12298432206904639,0.19226354006874913
std005,0,KL004,253,0.09920644015073776,0.2898253837070923,,0.03939337848063838,0.1223201894090553,0.19061894355635445
std005,0,KL004,254,0.10185741633176804,0.290841389189524,,0.03918794638493016,0.12166254139685342,0.18898397285775592
std005,0,KL004,255,0.10450183600187302,0.2918609532275503,,0.03898762189750561,0.12101192661152832,0.18735911722567722
std005,0,KL004,256,0.10714031010866165,0.29288408828111323,,0.03879202538446438,0.12036780065566854,0.18574377817245155
std005,0,KL004,257,0.10977179557085037,0.29391080685420384,,0.03860249916775692,0.11973128460508153,0.18413901128335347
std005,0,KL004,258,0.11239729076623917,0.29494112149519397,,0.038418308417810014,0.11910144905630074,0.18254383072895478
std005,0,KL004,259,0.11501609534025192,0.2959750447970183,,0.03824046874179223,0.11847907135394815,0.18095894945676638
std005,0,KL004,260,0.117628313601017,0.2970125893968137,,0.03806920334929743,0.11786412417656096,0.1793842757957967
std005,0,KL004,261,0.12023415416479111,0.2980537679773149,,0.03790463860909499,0.11725647483875787,0.17781961381252384
std005,0,KL004,262,0.12283318489789963,0.2990985932654176,,0.03774758324974555,0.1166566368055058,0.17626540836751803
std005,0,KL004,263,0.12542562186717987,0.3001470780334608,,0.037598207637985805,0.11606447426899884,0.174721456166281
std005,0,KL004,264,0.1280113160610199,0.30119923509904406,,0.03745707682609709,0.115480219100309,0.17318791903802422
std005,0,KL004,265,0.1305904984474182,0.3022550773251966,,0.03732438716239429,0.11490372198862964,0.17166457887777845
