case,episode,agent,scenario_sha256,decision,start_seconds,terminal,heading_action,speed_action,critic_value,native_reward,reward_goal,reward_intrusion,reward_restricted,reward_outside,reward_drift,intrusion_seconds,intrusion_events,predicted_threats,earliest_predicted_entry_seconds
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.6012650728225708,-0.13380464911460876,-0.20808270573616028,-0.001116821342800338,0.0,-0.0,-0.0,-0.0,-0.001116821342800338,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.2384064644575119,-0.03740750998258591,-0.29134657979011536,-0.00039060236101705396,0.0,-0.0,-0.0,-0.0,-0.00039060236101705396,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.05344429239630699,-0.3961743116378784,-0.3752428889274597,-7.726676012746454e-05,0.0,-0.0,-0.0,-0.0,-7.726676012746454e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,0.11271309107542038,0.019465725868940353,-0.16811440885066986,-0.00018603091684207912,0.0,-0.0,-0.0,-0.0,-0.00018603091684207912,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.20475290715694427,-0.2315789759159088,-0.6109475493431091,-0.00019624076658211395,0.0,-0.0,-0.0,-0.0,-0.00019624076658211395,0.0,0.0,0,
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.28387418389320374,-0.11996698379516602,-0.2612924873828888,-0.00047022161812257477,0.0,-0.0,-0.0,-0.0,-0.00047022161812257477,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,94,470,0,-0.28072407841682434,-0.09594910591840744,-0.41999924182891846,-0.0004590707696917718,0.0,-0.0,-0.0,-0.0,-0.0004590707696917718,0.0,0.0,0,
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.3274976313114166,-0.243383526802063,-0.3459867238998413,-0.0009014176497095664,0.0,-0.0,-0.0,-0.0,-0.0009014176497095664,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.3586712181568146,-0.24046282470226288,-0.15176168084144592,-0.0005883042065259549,0.0,-0.0,-0.0,-0.0,-0.0005883042065259549,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.15918344259262085,-0.13880853354930878,-0.39767032861709595,-0.0004473498326666642,0.0,-0.0,-0.0,-0.0,-0.0004473498326666642,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.5922389030456543,-0.12550190091133118,-0.19996604323387146,-0.0010997861017177902,0.0,-0.0,-0.0,-0.0,-0.0010997861017177902,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.24004103243350983,-0.034559618681669235,-0.2849888801574707,-0.0003933030990230557,0.0,-0.0,-0.0,-0.0,-0.0003933030990230557,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.0456814244389534,-0.4089667797088623,-0.38027018308639526,-6.446318886700553e-05,0.0,-0.0,-0.0,-0.0,-6.446318886700553e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,0.10582004487514496,0.017250999808311462,-0.1578340083360672,-0.00017470087912001625,0.0,-0.0,-0.0,-0.0,-0.00017470087912001625,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.20193950831890106,-0.2269417941570282,-0.6050956845283508,-0.0002034687271369952,0.0,-0.0,-0.0,-0.0,-0.0002034687271369952,0.0,0.0,0,
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.2891148030757904,-0.1234273612499237,-0.2558281123638153,-0.00047903479304397194,0.0,-0.0,-0.0,-0.0,-0.00047903479304397194,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,95,475,0,-0.27919289469718933,-0.08803488314151764,-0.42111513018608093,-0.00045657580953090463,0.0,-0.0,-0.0,-0.0,-0.00045657580953090463,0.0,0.0,0,
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.3331250846385956,-0.24375170469284058,-0.336187481880188,-0.0009111358006837318,0.0,-0.0,-0.0,-0.0,-0.0009111358006837318,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.3598545789718628,-0.24097594618797302,-0.15062592923641205,-0.0005902529532850099,0.0,-0.0,-0.0,-0.0,-0.0005902529532850099,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.15984958410263062,-0.13974344730377197,-0.3962058126926422,-0.00045036901853663045,0.0,-0.0,-0.0,-0.0,-0.00045036901853663045,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.5895258784294128,-0.12385664880275726,-0.19510729610919952,-0.0010930462969528177,0.0,-0.0,-0.0,-0.0,-0.0010930462969528177,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.24043351411819458,-0.03113822638988495,-0.2790738344192505,-0.00039397036198381017,0.0,-0.0,-0.0,-0.0,-0.00039397036198381017,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.04671595245599747,-0.40754708647727966,-0.38027992844581604,-6.596584836826818e-05,0.0,-0.0,-0.0,-0.0,-6.596584836826818e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,0.10014884173870087,0.013022868894040585,-0.14979372918605804,-0.0001653833133316304,0.0,-0.0,-0.0,-0.0,-0.0001653833133316304,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.19961823523044586,-0.22225403785705566,-0.6024491786956787,-0.00020990183395551667,0.0,-0.0,-0.0,-0.0,-0.00020990183395551667,0.0,0.0,0,
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.28909018635749817,-0.12323928624391556,-0.24975936114788055,-0.00047914294164741575,0.0,-0.0,-0.0,-0.0,-0.00047914294164741575,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,96,480,0,-0.2776244580745697,-0.08650961518287659,-0.42287975549697876,-0.00045402017267980987,0.0,-0.0,-0.0,-0.0,-0.00045402017267980987,0.0,0.0,0,
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.33862295746803284,-0.24534495174884796,-0.3270436227321625,-0.0009206084294283693,0.0,-0.0,-0.0,-0.0,-0.0009206084294283693,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.3602246642112732,-0.24277931451797485,-0.14926022291183472,-0.000590868642267397,0.0,-0.0,-0.0,-0.0,-0.000590868642267397,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.16136759519577026,-0.14091640710830688,-0.3948642611503601,-0.0004534122895374878,0.0,-0.0,-0.0,-0.0,-0.0004534122895374878,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.5874398350715637,-0.12330733239650726,-0.19246633350849152,-0.0010873283769796157,0.0,-0.0,-0.0,-0.0,-0.0010873283769796157,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.24373707175254822,-0.03349577262997627,-0.2755689024925232,-0.0003994060699558571,0.0,-0.0,-0.0,-0.0,-0.0003994060699558571,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.046990424394607544,-0.40768176317214966,-0.38059741258621216,-6.622426557124877e-05,0.0,-0.0,-0.0,-0.0,-6.622426557124877e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,0.06200786679983139,0.04637439548969269,-0.147602841258049,-0.00010252876542463968,0.0,-0.0,-0.0,-0.0,-0.00010252876542463968,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.198113813996315,-0.22039219737052917,-0.6033346056938171,-0.0002150136182969675,0.0,-0.0,-0.0,-0.0,-0.0002150136182969675,0.0,0.0,0,
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.29185137152671814,-0.1255398988723755,-0.24436374008655548,-0.00048386752910897025,0.0,-0.0,-0.0,-0.0,-0.00048386752910897025,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,97,485,0,-0.2768799364566803,-0.08522707968950272,-0.42461612820625305,-0.0004528114459337495,0.0,-0.0,-0.0,-0.0,-0.0004528114459337495,0.0,0.0,0,
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.34266069531440735,-0.2488546371459961,-0.31732869148254395,-0.0009276675869666609,0.0,-0.0,-0.0,-0.0,-0.0009276675869666609,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.36210742592811584,-0.242346853017807,-0.1472795456647873,-0.0005939628028441256,0.0,-0.0,-0.0,-0.0,-0.0005939628028441256,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.16549162566661835,-0.14544540643692017,-0.40075722336769104,-0.00045647930244489376,0.0,-0.0,-0.0,-0.0,-0.00045647930244489376,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.5838854312896729,-0.12173230946063995,-0.19028420746326447,-0.001079220747225495,0.0,-0.0,-0.0,-0.0,-0.001079220747225495,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.24668586254119873,-0.034076716750860214,-0.27114924788475037,-0.0004042615106253755,0.0,-0.0,-0.0,-0.0,-0.0004042615106253755,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.04854749143123627,-0.408427357673645,-0.38471129536628723,-6.856927305131967e-05,0.0,-0.0,-0.0,-0.0,-6.856927305131967e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,0.054231420159339905,0.044484250247478485,-0.14884407818317413,-8.961384676379245e-05,0.0,-0.0,-0.0,-0.0,-8.961384676379245e-05,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.19689738750457764,-0.21841949224472046,-0.6030139923095703,-0.0002196700657792093,0.0,-0.0,-0.0,-0.0,-0.0002196700657792093,0.0,0.0,0,
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.2940155863761902,-0.12482114136219025,-0.23838230967521667,-0.0004876113624372249,0.0,-0.0,-0.0,-0.0,-0.0004876113624372249,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,98,490,0,-0.27604690194129944,-0.08511559665203094,-0.4278927147388458,-0.000451458037182007,0.0,-0.0,-0.0,-0.0,-0.000451458037182007,0.0,0.0,0,
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.34798792004585266,-0.2505423128604889,-0.3082878887653351,-0.0009367998675269814,0.0,-0.0,-0.0,-0.0,-0.0009367998675269814,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.36286523938179016,-0.24344898760318756,-0.1453697383403778,-0.0005952132817319678,0.0,-0.0,-0.0,-0.0,-0.0005952132817319678,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.1671038419008255,-0.14676114916801453,-0.3996923863887787,-0.00036879362281971,0.0,-0.0,-0.0,-0.0,-0.00036879362281971,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.581517219543457,-0.1207280084490776,-0.18734736740589142,-0.001073047726671546,0.0,-0.0,-0.0,-0.0,-0.001073047726671546,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.24924476444721222,-0.03560350835323334,-0.2665129005908966,-0.0004084790164426765,0.0,-0.0,-0.0,-0.0,-0.0004084790164426765,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.048738107085227966,-0.4084211587905884,-0.3852092921733856,-6.867982860341816e-05,0.0,-0.0,-0.0,-0.0,-6.867982860341816e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,0.04895128682255745,0.04165066033601761,-0.14151546359062195,-8.091426061265246e-05,0.0,-0.0,-0.0,-0.0,-8.091426061265246e-05,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.1788903772830963,-0.2086312472820282,-0.6808645129203796,-0.00025169469673022463,0.0,-0.0,-0.0,-0.0,-0.00025169469673022463,0.0,0.0,1,176.53387451171875
std020,0,KL009,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.304888516664505,-0.15056127309799194,-0.22910542786121368,-0.0005057801394308042,0.0,-0.0,-0.0,-0.0,-0.0005057801394308042,0.0,0.0,0,
std020,0,KL0010,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,99,495,0,-0.26751455664634705,-0.08320780098438263,-0.4974552392959595,-0.0004375180727399363,0.0,-0.0,-0.0,-0.0,-0.0004375180727399363,0.0,0.0,1,176.53387451171875
std020,0,KL001,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.3523525297641754,-0.25067880749702454,-0.3000212609767914,-0.0009443306617660398,0.0,-0.0,-0.0,-0.0,-0.0009443306617660398,0.0,0.0,0,
std020,0,KL002,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.36412516236305237,-0.24209056794643402,-0.1420554220676422,-0.0005972864449673754,0.0,-0.0,-0.0,-0.0,-0.0005972864449673754,0.0,0.0,0,
std020,0,KL003,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.1692025363445282,-0.14135321974754333,-0.43006768822669983,-0.0004621025415058545,0.0,-0.0,-0.0,-0.0,-0.0004621025415058545,0.0,0.0,0,
std020,0,KL004,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.5798549056053162,-0.12042026221752167,-0.18436001241207123,-0.0010680235003032372,0.0,-0.0,-0.0,-0.0,-0.0010680235003032372,0.0,0.0,0,
std020,0,KL005,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.25449833273887634,-0.03912584111094475,-0.26406240463256836,-0.0004171112135563146,0.0,-0.0,-0.0,-0.0,-0.0004171112135563146,0.0,0.0,0,
std020,0,KL006,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.047786466777324677,-0.408969521522522,-0.38486430048942566,-6.692632625133116e-05,0.0,-0.0,-0.0,-0.0,-6.692632625133116e-05,0.0,0.0,0,
std020,0,KL007,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,0.03919980674982071,0.03531906381249428,-0.14565187692642212,-6.481664589957411e-05,0.0,-0.0,-0.0,-0.0,-6.481664589957411e-05,0.0,0.0,0,
std020,0,KL008,6684926c7289bd8432a31af5074bd32b85fff20f3961f66edf76fb6119b4b60b,100,500,0,-0.17721356451511383,-0.201758474111557,-0.6685853004455566,-0.0002570379584762901,0.0,-0.0,-0.0,-0.0,-0.0002570379584762901,0.0,0.0,1,176.3140869140625
