case,episode,agent,decision,critic_value,discounted_realized_return,future_intrusion_delay_seconds,advantage_lambda_0.95,advantage_lambda_0.99,advantage_lambda_1.0
initial,1,KL001,29,0.6172918677330017,-1.2295223503730663,80,-0.3282555714528466,-1.1721937515670071,-1.8468142181060685
initial,1,KL001,30,0.6131397485733032,-1.2338303067267202,75,-0.34009551291795964,-1.181803916911714,-1.846970055300024
initial,1,KL001,31,0.6163733005523682,-1.2381533571435017,70,-0.3603919813525881,-1.1990201353792043,-1.8545266576958706
initial,1,KL001,32,0.6156704425811768,-1.2424915545094488,65,-0.3776760265312015,-1.2124835702105963,-1.8581619970906265
initial,1,KL001,33,0.6124719977378845,-1.246844951895899,60,-0.39330916355572276,-1.2236123412292177,-1.8593169496337847
initial,1,KL001,34,0.6031869649887085,-1.25121360256014,55,-0.40342761675619265,-1.2287561617325822,-1.8544005675488493
initial,1,KL001,35,0.629863440990448,-1.2555975599460591,50,-0.45200440327221847,-1.270327762291492,-1.885461000936508
initial,1,KL001,36,0.6112997531890869,-1.2599968776847998,45,-0.45559740983665037,-1.2666748590183001,-1.8712966308738876
initial,1,KL001,37,0.6021101474761963,-1.2644116095954159,40,-0.4693286945574291,-1.2725065991070426,-1.866521757071613
initial,1,KL001,38,0.5803033113479614,-1.2688418096855303,35,-0.470585919504874,-1.2657057313561362,-1.8491451210334926
initial,1,KL001,39,0.5585901141166687,-1.2732875321519963,30,-0.47209294568928534,-1.258983861174694,-1.8318776462686657
initial,1,KL001,40,0.5370184183120728,-1.2777488313815597,25,-0.47391387810815205,-1.2523900806896762,-1.8147672496936333
initial,1,KL001,41,0.5156568288803101,-1.2822257619515252,20,-0.4761380897337343,-1.2459949341955885,-1.797882590831836
initial,1,KL001,42,0.4946065843105316,-1.2867183786304228,15,-0.47889408507291686,-1.2399026485939861,-1.7813249629409553
initial,1,KL001,43,0.4740138351917267,-1.2912267363786794,10,-0.48236450848403556,-1.234263879917279,-1.765240571570407
initial,1,KL001,44,0.4540933668613434,-1.2957508903492894,5,-0.48681399888536,-1.229300149950194,-1.7498442572106336
initial,1,KL001,45,0.43357357382774353,-1.3002908958884907,0,-0.49095668550254645,-1.223733837034715,-1.7338644697162353
initial,1,KL001,46,0.4150840938091278,-1.285866582613638,0,-0.4775663541571793,-1.2010430972817412,-1.7009506764227669
initial,1,KL001,47,0.08838823437690735,-1.2429213910625783,0,-0.10909352949533768,-0.8380307959947793,-1.3313096254394867
initial,1,KL001,48,0.07346880435943604,-1.199825729688143,0,-0.04925903277855696,-0.7861488605201158,-1.2732945340475799
initial,1,KL001,49,0.06335890293121338,-1.1565790712795563,0,0.008827640830779512,-0.7384701587144388,-1.2199379742107703
initial,1,KL001,50,0.05664899945259094,-1.1131808867788204,0,0.06656950920450289,-0.6936112333884796,-1.1698298862314118
initial,1,KL001,51,1.23439621925354,-1.0696306452742428,0,-1.1192583338857987,-1.844585508921604,-2.304026864527783
initial,1,KL001,52,1.033931851387024,-1.0259278139939418,0,-0.916778931802846,-1.614958116783066,-2.0598596653809658
initial,1,KL001,53,1.028842568397522,-0.9820718582993286,0,-0.9092932713706231,-1.5802566141355756,-2.010914426696851
initial,1,KL001,54,0.9473235607147217,-0.938062241678567,0,-0.8209524487738578,-1.4678980468881222,-1.8853858023932888
initial,1,KL001,55,0.9512319564819336,-0.8938984257400098,0,-0.8178605317450127,-1.4405857051293152,-1.8451303822219436
initial,1,KL001,56,0.9556922912597656,-0.8495798702056122,0,-0.8151610523098987,-1.4134445002306806,-1.805272161465378
initial,1,KL001,57,0.960746169090271,-0.8051060329043229,0,-0.8129178705384004,-1.3865168374141625,-1.765852201994594
initial,1,KL001,58,0.9659065008163452,-0.7604763697654507,0,-0.8106417704837805,-1.3593115195382781,-1.726382870581796
initial,1,KL001,59,0.5817103385925293,-0.7156903348120096,25,-0.39836950784408015,-0.9384274655694456,-1.2974006734045391
initial,1,KL001,60,0.5934420228004456,-0.7181979449610472,20,-0.43100927264872274,-0.961019194407211,-1.311639967761493
initial,1,KL001,61,0.5997941493988037,-0.7207143411846884,15,-0.4597813402052873,-0.978443661340008,-1.3205084905834923
initial,1,KL001,62,0.5536494851112366,-0.7232395542672665,10,-0.4348906358436601,-0.9430562582250751,-1.2768890393785033
initial,1,KL001,63,0.5509177446365356,-0.7257736151009759,5,-0.4544660972273351,-0.9512009164111361,-1.2766913597375118
initial,1,KL001,64,0.6178160309791565,-0.72831655468625,0,-0.5484488839384858,-1.0297996975619563,-1.3461325856654067
initial,1,KL001,65,0.6648931503295898,-0.6834178393251313,0,-0.5766656761636388,-1.0412825714267102,-1.3483109896547214
initial,1,KL001,66,0.6574032306671143,-0.6383618094539074,0,-0.5488590141361223,-0.997637239113479,-1.2957650401210217
initial,1,KL001,67,0.6499888896942139,-0.5931479138796343,0,-0.519593468439429,-0.9534994273326651,-1.2431368035738481
initial,1,KL001,68,0.6425518989562988,-0.5477755994781182,0,-0.48868319798694837,-0.9087629304367104,-1.190327498434417
initial,1,KL001,69,0.6350468397140503,-0.5022443111871483,0,-0.4559878466256906,-0.8633737849079479,-1.1372911509011987
initial,1,KL001,70,0.42317599058151245,-0.4565534919997071,0,-0.20635689705256588,-0.6109619946825473,-0.8797294825812196
initial,1,KL001,71,0.3243355453014374,-0.41070258295715545,0,-0.062427583149837096,-0.4700292348141579,-0.7350381282585929
initial,1,KL001,72,0.8599386215209961,-0.36469102314239527,0,-0.5785920324494319,-0.9683759823774009,-1.2246296446633913
initial,1,KL001,73,0.8607473373413086,-0.318518249673007,0,-0.5589099066977097,-0.9314283558870913,-1.1792655870143156
initial,1,KL001,74,0.8613048195838928,-0.272183697694364,0,-0.5378518494283082,-0.8937201241826799,-1.133488517278257
initial,1,KL001,75,0.9876155853271484,-0.22568680037272218,0,-0.647977628879304,-0.9825190916158539,-1.2133023856998708
initial,1,KL001,76,1.0213170051574707,-0.1790269888882856,0,-0.666356286945649,-0.9785374643688013,-1.2003439940457565
initial,1,KL001,77,0.6298134326934814,-0.1606740313124534,15,-0.268030305169451,-0.5736401783412495,-0.790487464005935
initial,1,KL001,78,0.6494224071502686,-0.16123699522428708,10,-0.30144387038429304,-0.5990427625860639,-0.8106594023745558
initial,1,KL001,79,0.6334648728370667,-0.16180193162891604,5,-0.2992285277267478,-0.5887966766438646,-0.7952668044659829
initial,1,KL001,80,0.6251904964447021,-0.16236884743748978,0,-0.3050348063183603,-0.5862280741658911,-0.7875593438821921
initial,1,KL001,81,0.657564640045166,-0.1344674107011675,0,-0.3240177484179997,-0.5959549128697899,-0.7920320507463336
initial,1,KL001,82,0.6627068519592285,-0.08748798798775227,0,-0.2953060272374183,-0.5590209030508848,-0.7501948399469809
initial,1,KL001,83,0.6667546033859253,-0.04034396045636349,0,-0.2638062400103726,-0.5204593924808489,-0.7070985638422888
initial,1,KL001,84,0.6698300838470459,0.006965248629462212,0,-0.22949402065790694,-0.48037547900503735,-0.6628648352175837
initial,1,KL001,85,0.6741278767585754,0.05444021802693672,0,-0.19452464741052317,-0.4409685887389519,-0.6196876587316387
initial,1,KL001,86,0.6265294551849365,0.10208152852110075,0,-0.1029423625448938,-0.3485885527246294,-0.5244479266638357
initial,1,KL001,87,0.6171924471855164,0.14988976293192877,0,-0.04665290951792804,-0.2937647884254363,-0.46730268425358745
initial,1,KL001,88,0.7373071908950806,0.19786550612145906,0,-0.1234926867679215,-0.36898560917585427,-0.5394416847736214
initial,1,KL001,89,0.7256119251251221,0.24600934500094856,0,-0.06546967886643168,-0.31166592589528325,-0.47960258012417345
initial,1,KL001,90,0.8341271877288818,0.284831755576651,,-0.14074895460404063,-0.38461653281978153,-0.5492954321522308
initial,1,KL001,91,0.823542058467865,0.285829738877866,,-0.13445725424461574,-0.37621861033401055,-0.5377123195899989
initial,1,KL001,92,0.8125438690185547,0.28683121887720175,,-0.12741544647055347,-0.36732636870035035,-0.5257126501413528
initial,1,KL001,93,0.8011106252670288,0.2878362078262639,,-0.11955965715696014,-0.3579123109312937,-0.5132744174407649
initial,1,KL001,94,0.7892348766326904,0.2888447180195849,,-0.1108378049046246,-0.34796333325416035,-0.5003901586131054
initial,1,KL001,95,0.7769203186035156,0.2898567617947743,,-0.10120663528565116,-0.33747743818252707,-0.48706355680874114
initial,1,KL001,96,1.057465672492981,0.2908723515326699,,-0.3993520502960101,-0.6227101897489571,-0.766593320960311
initial,1,KL001,97,1.0602813959121704,0.29189149965748873,,-0.42090726187877037,-0.6303056893774334,-0.7683898962546816
initial,1,KL001,98,1.062634825706482,0.29291421863697964,,-0.44317944788410363,-0.6375278643392789,-0.7697206070695021
initial,1,KL001,99,0.9010875225067139,0.2939405209825754,,-0.29417023065838616,-0.4792839258570998,-0.6071470015241383
initial,1,KL001,100,0.8957372903823853,0.29497041924954587,,-0.30178263523324583,-0.47722807414417606,-0.6007668711328391
initial,1,KL001,101,0.8898616433143616,0.29600392603715175,,-0.30929043276290674,-0.4746323934122934,-0.5938577172772096
initial,1,KL001,102,0.883513331413269,0.2970410539887985,,-0.3167451960578982,-0.47154466276944773,-0.5864722774244704
initial,1,KL001,103,1.0835497379302979,0.29808181579219106,,-0.5418902954614954,-0.6769066951765874,-0.7854679221381066
initial,1,KL001,104,0.6935897469520569,0.2991262241794892,,-0.1579289026686581,-0.2884059827008814,-0.3944635227725674
initial,1,KL001,105,0.6862891912460327,0.3001742919274631,,-0.15658054493473775,-0.2825108673112353,-0.3861148993185694
initial,1,KL001,106,0.678926944732666,0.3012260318576498,,-0.15511823604708308,-0.27649886542683416,-0.377700912875016
initial,1,KL001,107,0.6715443730354309,0.30228145683650987,,-0.15357932859291323,-0.27041038448793514,-0.3692629161989208
initial,1,KL001,108,0.6641834378242493,0.3033405797755851,,-0.1520037537016326,-0.26428683876671694,-0.360842858048664
initial,1,KL001,109,0.6570993661880493,0.30440341363165624,,-0.1506580265667943,-0.2583854785391717,-0.352695952556393
initial,1,KL001,110,0.6533681750297546,0.30546997140690146,,-0.1527919835656669,-0.25581544236970155,-0.34789820362285323
initial,1,KL001,111,0.65187668800354,0.3065402661490556,,-0.15741746906768797,-0.2554858831534011,-0.3453364218544845
initial,1,KL001,112,0.6503899693489075,0.30761431095156966,,-0.16231398096534966,-0.25516192383654956,-0.3427756583973379
initial,1,KL001,113,0.6489081382751465,0.308692118953771,,-0.16749689129485779,-0.2548437443401178,-0.3402160193213755
initial,1,KL001,114,0.5652919411659241,0.3097737033410242,,-0.0865199396908356,-0.17156246315710383,-0.2555182378248999
initial,1,KL001,115,0.5638025403022766,0.3108590773448922,,-0.08774003646493485,-0.17039750207527554,-0.25294346295738446
initial,1,KL001,116,0.5623162984848022,0.3119482542432982,,-0.08903766726600684,-0.16922511290844136,-0.25036804424150416
initial,1,KL001,117,0.5607824325561523,0.31304124736068806,,-0.09036373118499111,-0.16799388703739943,-0.24774118519546445
initial,1,KL001,118,0.5591877698898315,0.31413807006819355,,-0.09170613929135481,-0.16668988478556424,-0.24504969982163818
initial,1,KL001,119,0.5575960278511047,0.31523873578379563,,-0.09313310722535346,-0.16537668961517046,-0.24235729206730927
initial,1,KL001,120,0.5560067296028137,0.31634325797248875,,-0.09464888466985766,-0.16405368414303315,-0.2396634716303251
initial,1,KL001,121,0.6314775943756104,0.31745165014644555,,-0.17737185300517494,-0.24055680593701584,-0.31402594422916486
initial,1,KL001,122,0.42273351550102234,0.31856392586518223,,0.03469821610161477,-0.03075053819132563,-0.10416958963584018
initial,1,KL001,123,0.42083925008773804,0.3196800987357242,,0.04020548887096654,-0.027760461480527843,-0.10115915135201384
initial,1,KL001,124,0.4189584255218506,0.3208001824127729,,0.04600179523693284,-0.024749880341378778,-0.0981582431090777
initial,1,KL001,125,0.4170911908149719,0.3219241905988725,,0.05210330621776454,-0.021718618037602673,-0.09516700021609945
initial,1,KL001,126,0.41523730754852295,0.32305213704457775,,0.05852751195028035,-0.018666103551209044,-0.09218517050394523
initial,1,KL001,127,0.4133959114551544,0.32418403554862213,,0.06529354552031301,-0.015591126748752892,-0.08921187590653233
initial,1,KL001,128,0.4115667939186096,0.32531989995808663,,0.07242092423772757,-0.012493126322975947,-0.08624689396052307
initial,1,KL001,129,0.4097498059272766,0.32645974416856915,,0.07993020111129165,-0.00937159425533304,-0.0832900617587075
initial,1,KL001,130,0.4079445004463196,0.32760358212435475,,0.08784339984920068,-0.006225715091637586,-0.08034091832196487
initial,1,KL001,131,0.40615054965019226,0.3287514278185858,,0.09618365739722402,-0.0030547842503223684,-0.0773991218316065
initial,1,KL001,132,0.40436744689941406,0.32990329529343343,,0.10497560078429,0.0001420919206993449,-0.07446415160598062
initial,1,KL001,133,0.4025948643684387,0.3310591986402694,,0.11424505393371476,0.0033656368498652823,-0.07153566572816931
initial,1,KL001,134,0.40083277225494385,0.33221915199983826,,0.12401898024803118,0.006616281639512023,-0.06861362025510558
initial,1,KL001,135,0.3990805149078369,0.3333831695624305,,0.13432652038017223,0.009895095337283315,-0.06569734534540642
initial,1,KL001,136,0.39733821153640747,0.3345512655680562,,0.14519763811674838,0.013202376565104323,-0.06278694596835128
initial,1,KL001,137,0.39560502767562866,0.33572345430661893,,0.1566649891047595,0.016539391747443233,-0.0598815733690097
initial,1,KL001,138,0.39388102293014526,0.33689975011809115,,0.1687621239455169,0.019906518529028146,-0.0569812728120541
initial,1,KL001,139,0.3921658396720886,0.338080167392689,,0.1815249222138206,0.02330456136365726,-0.054085672279399616
initial,1,KL001,140,0.5322379469871521,0.3392647205710488,,0.04575041266942127,-0.11647660166199358,-0.19297322641610326
initial,1,KL001,141,0.6791040301322937,0.34045342414440355,,-0.10430582691519277,-0.2645312677787009,-0.33865060598789004
initial,1,KL001,142,0.6781741976737976,0.3416462926547603,,-0.10669688116444394,-0.26479683851353253,-0.3365279050190372
initial,1,KL001,143,0.677237331867218,0.3428433406950781,,-0.10921862485392575,-0.2650622181070764,-0.3343939911721398
initial,1,KL001,144,0.6762924790382385,0.3440445829094463,,-0.11187744045296867,-0.2653264655368554,-0.33224789612879213
initial,1,KL001,145,0.675338625907898,0.34525003399326387,,-0.11468001066557577,-0.26558857011317966,-0.33008859191463397
initial,1,KL001,146,0.6743725538253784,0.34645970869341947,,-0.11763107685706821,-0.2658452832981957,-0.32791284513195873
initial,1,KL001,147,0.6733856797218323,0.34767362180847156,,-0.12073001254040477,-0.2660879050306911,-0.3257120579133605
initial,1,KL001,148,0.6722961664199829,0.3488917881888295,,-0.12389907801297016,-0.26623365290707435,-0.32340437823115314
initial,1,KL001,149,0.6662113070487976,0.3501142227369354,,-0.1219923837591995,-0.2613394406554285,-0.31609708431186195
initial,1,KL001,150,0.6626354455947876,0.3513409404074464,,-0.12264179741035625,-0.2589343471324067,-0.3112945051873409
initial,1,KL001,151,0.6616901159286499,0.3525719562074178,,-0.1261099551014151,-0.2591662060814333,-0.30911815972123174
initial,1,KL001,152,0.6634012460708618,0.3538072851964867,,-0.13257319859428382,-0.2620878660295347,-0.3095939608743748
initial,1,KL001,153,0.6645095944404602,0.35504694248705615,,-0.1387596322834299,-0.2644344514703384,-0.3094626519534038
initial,1,KL001,154,0.6637409329414368,0.35629094324448046,,-0.14331459674012037,-0.2649131525438802,-0.307449989696956
initial,1,KL001,155,0.6629570126533508,0.3575393026872507,,-0.1481128687374207,-0.2653856906738814,-0.30541770996609996
initial,1,KL001,156,0.6621651649475098,0.3587920360871811,,-0.1531759248056153,-0.26585944122555477,-0.30337312886032847
initial,1,KL001,157,0.6613651514053345,0.3600491587695962,,-0.1585184557885968,-0.2663342079660413,-0.3013159926357381
initial,1,KL001,158,0.6605571508407593,0.3613106861135188,,-0.1641564199863851,-0.26681021427661467,-0.2992464647272403
initial,1,KL001,159,0.6597411036491394,0.36257663355185826,,-0.1701064228400714,-0.26728744512580627,-0.297164470097281
initial,1,KL001,160,0.6589168906211853,0.3638470165716002,,-0.17638594248316478,-0.267765825281351,-0.295069874049585
initial,1,KL001,161,0.6580847501754761,0.3651218507139966,,-0.18301381830336333,-0.2682456401469711,-0.29296289946147946
initial,1,KL001,162,0.7451453804969788,0.3664011515747573,,-0.2825367495927619,-0.3575155213739089,-0.3787442289222214
initial,1,KL001,163,0.7402375340461731,0.3676849348042421,,-0.290534770098529,-0.35479748617046003,-0.3725525992419309
initial,1,KL001,164,0.7393640875816345,0.368973216107655,,-0.30324807494694933,-0.35613489765001144,-0.3703908714739794
initial,1,KL001,165,0.7384803891181946,0.37026601124523956,,-0.31666981981183556,-0.3574832873522299,-0.3682143778729549
initial,1,KL001,166,0.7375859022140503,0.37156333603247765,,-0.3308393769945361,-0.35884229944483453,-0.36602256618157253
initial,1,KL001,167,0.7366806268692017,0.3728652063402918,,-0.34579890288868115,-0.3602121170008641,-0.3638154205289098
initial,1,KL001,168,0.7357645034790039,0.3741716380952552,,-0.3615928653837487,-0.3615928653837487,-0.3615928653837487
initial,1,KL002,0,0.1355571448802948,-1.2546117067974527,255,-0.07154193076769659,-0.7744494863835016,-1.3901688516777473
initial,1,KL002,1,0.1364181637763977,-1.2590075703384187,250,-0.07597753204941055,-0.785403064010368,-1.3954257341148162
initial,1,KL002,2,0.1299973726272583,-1.2634188359485694,245,-0.07299470650222252,-0.7891476392904654,-1.3934162085758275
initial,1,KL002,3,0.12380647659301758,-1.267845557593123,240,-0.0701095648058214,-0.7931982326658936,-1.3916520341861403
initial,1,KL002,4,0.11786526441574097,-1.2722877894263784,235,-0.06734759085232803,-0.7975781932679555,-1.3901530538421194
initial,1,KL002,5,0.11271893978118896,-1.27674558579238,230,-0.06528869915782522,-0.8028418408438859,-1.3894645255735687
initial,1,KL002,6,0.11319050192832947,-1.281219001225579,225,-0.069046396762159,-0.8138701322027468,-1.3944095031539083
initial,1,KL002,7,0.11383277177810669,-1.2857080904515041,220,-0.07319368007864085,-0.8252196143755447,-1.3995408622296106
initial,1,KL002,8,0.11458693444728851,-1.2902129083874283,215,-0.07768995047495754,-0.8368346553241386,-1.4047998428347166
initial,1,KL002,9,0.11541163921356201,-1.2947335101430422,210,-0.08251092306063873,-0.848676712901778,-1.410145149356604
initial,1,KL002,10,0.1210198849439621,-1.2992699510211276,205,-0.09263567624992403,-0.8655092389096588,-1.4202898359650895
initial,1,KL002,11,0.1301768720149994,-1.3038222865182345,200,-0.10704548604670708,-0.8861361021213712,-1.4339991585332337
initial,1,KL002,12,0.13914425671100616,-1.3083905723253593,195,-0.12203349875599454,-0.9068203936140425,-1.4475348290363652
initial,1,KL002,13,0.14788514375686646,-1.3129748643286268,190,-0.13759414077690688,-0.927526299796617,-1.460860008085493
initial,1,KL002,14,0.15632453560829163,-1.3175752186099734,185,-0.15368155302913658,-0.9481791620122638,-1.4738997542182648
initial,1,KL002,15,0.16434386372566223,-1.3221916914478338,180,-0.17020170605864954,-0.9686595575692858,-1.4865355551734956
initial,1,KL002,16,0.26126086711883545,-1.3268243393178283,175,-0.2811991936281946,-1.0791865590586247,-1.5880852064366633
initial,1,KL002,17,0.26826101541519165,-1.3314732188934553,170,-0.3034412643320743,-1.1000530566507556,-1.5997342343086465
initial,1,KL002,18,0.27402088046073914,-1.3361383870467833,165,-0.3256046238633244,-1.1199265907509153,-1.6101592675075218
initial,1,KL002,19,0.2797478437423706,-1.3408199008491473,160,-0.3489603414881433,-1.1400175839874693,-1.620567744591517
initial,1,KL002,20,0.28601378202438354,-1.3455178175718465,155,-0.37417766740712294,-1.1609067722808355,-1.6315315995962292
initial,1,KL002,21,0.29226404428482056,-1.3502321946868456,150,-0.4007756159233098,-1.1820428820699596,-1.6424962389716653
initial,1,KL002,22,0.2984998822212219,-1.3549630898674772,145,-0.4288333187508832,-1.2034306012258211,-1.6534629720886982
initial,1,KL002,23,0.22733117640018463,-1.359710560989148,140,-0.3769697584755779,-1.146901574980317,-1.5870417373893315
initial,1,KL002,24,0.23513931035995483,-1.3644746661300462,135,-0.4055812534048002,-1.169627946212705,-1.59961397649
initial,1,KL002,25,0.24297812581062317,-1.3692554635718521,130,-0.43580763918469356,-1.1926676661203062,-1.6122335893824744
initial,1,KL002,26,0.2508445978164673,-1.374053011800452,125,-0.4677365687655761,-1.216021844753809,-1.6248976096169183
initial,1,KL002,27,0.25873470306396484,-1.378867369506652,120,-0.5014595919226543,-1.239690609548472,-1.637602072570616
initial,1,KL002,28,0.27222225069999695,-1.3836985955868977,115,-0.5429448319203216,-1.2693082781193534,-1.655920846286894
initial,1,KL002,29,0.21048131585121155,-1.3885467491439938,110,-0.507528889629985,-1.223293835923248,-1.5990280649952044
initial,1,KL002,30,0.21801720559597015,-1.393411889487827,105,-0.5432690147551447,-1.2468468503868007,-1.6114290950837962
initial,1,KL002,31,0.2256193906068802,-1.3982940761360918,100,-0.5810640056821659,-1.270761426101349,-1.623913466742971
initial,1,KL002,32,-0.024285301566123962,-1.403193368815019,95,-0.34989969222390954,-1.0348673385263092,-1.3789080672488943
initial,1,KL002,33,-0.018475107848644257,-1.408109827460106,90,-0.3758115178025415,-1.0549379326372574,-1.3896347196114611
initial,1,KL002,34,0.14451122283935547,-1.41304351221685,85,-0.568609827198988,-1.2340255045174806,-1.557554735056205
initial,1,KL002,35,0.13534826040267944,-1.417994483441484,80,-0.5904555855301411,-1.2410908516968053,-1.5533427438441625
initial,1,KL002,36,-0.1434316486120224,-1.4229628017017142,75,-0.3297581739489824,-0.9759446504554654,-1.2795311530896911
initial,1,KL002,37,-0.15657322108745575,-1.4279485277774628,70,-0.33502583896447924,-0.9764900086319642,-1.2713753066900064
initial,1,KL002,38,-0.16980813443660736,-1.43295172266161,65,-0.34054039240500183,-0.9769950319450962,-1.263143588225002
initial,1,KL002,39,-0.1713547706604004,-1.4379724475607405,60,-0.35871778637955476,-0.9893601248100159,-1.2666176769003394
initial,1,KL002,40,-0.18497693538665771,-1.4430107638958931,55,-0.36521354829785424,-0.9897018498407064,-1.2580338285092347
initial,1,KL002,41,-0.19863982498645782,-1.4480667333033108,50,-0.37208252252449325,-0.9900553107838946,-1.2494269083168523
initial,1,KL002,42,-0.21231114864349365,-1.4531404176351959,45,-0.37937986881735625,-0.9904534288372113,-1.2408292689917015
initial,1,KL002,43,-0.22754022479057312,-1.4582318789604656,40,-0.3854988825829142,-0.9893318748665386,-1.2306916541698918
initial,1,KL002,44,-0.24375861883163452,-1.4633411795655125,35,-0.3909772978925008,-0.9872496097817697,-1.2195825607338775
initial,1,KL002,45,-0.2598865330219269,-1.468468381954966,30,-0.39691931438045736,-0.9852877354667635,-1.2085818489330389
initial,1,KL002,46,-0.275877445936203,-1.4736135488524569,25,-0.4033996781660514,-0.9834945651879353,-1.1977361029162537
initial,1,KL002,47,-0.2916707694530487,-1.4787767432013847,20,-0.4105119805209734,-0.9819331153501044,-1.1871059737483356
initial,1,KL002,48,-0.09438017010688782,-1.483958028165688,15,-0.642381960656916,-1.195642547829143,-1.3895778580587994
initial,1,KL002,49,-0.1196403056383133,-1.4891574671306163,10,-0.6523192272398349,-1.186770048153081,-1.3695171614923023
initial,1,KL002,50,-0.1413203328847885,-1.4943751237035068,5,-0.6666778569916862,-1.181482196658365,-1.3530547908187176
initial,1,KL002,51,-0.16183343529701233,-1.4996110617145615,0,-0.6831534628245407,-1.177377658938774,-1.3377776264175485
initial,1,KL002,52,-0.18051013350486755,-1.4194543285650123,0,-0.6126593502932071,-1.0888709332551527,-1.238944195060144
initial,1,KL002,53,-0.04090648889541626,-1.3295266321645618,0,-0.6948852043194699,-1.1495162223704132,-1.288620143269145
initial,1,KL002,54,-0.0021670162677764893,-1.2392838503236763,0,-0.6750543030539167,-1.1086116422458063,-1.2371168340558993
initial,1,KL002,55,0.0033366382122039795,-1.1487248790572793,0,-0.6189785807480122,-1.0334404783563524,-1.1520615172694828
initial,1,KL002,56,-0.010162562131881714,-1.057848610512191,0,-0.5397213841754988,-0.9380296861831712,-1.0476860483803088
initial,1,KL002,57,-0.241769939661026,-0.9951242718377808,0,-0.2564314521919594,-0.6498118787341842,-0.7533543321767544
initial,1,KL002,58,-0.225165456533432,-0.9891208396414245,30,-0.2792541079384492,-0.6667173144717925,-0.763955383107992
initial,1,KL002,59,-0.2392083704471588,-0.9925864857958668,25,-0.2810300644405623,-0.662423583284599,-0.7533781153487076
initial,1,KL002,60,-0.25274819135665894,-0.9960642747571454,20,-0.28348740664868377,-0.6586291597029483,-0.7433160834004862
initial,1,KL002,61,-0.2658357322216034,-0.9995542490707918,15,-0.28660916721671836,-0.655287747619002,-0.7337185168491881
initial,1,KL002,62,-0.2937178909778595,-1.003056451431407,10,-0.2743817316865151,-0.6370030184892743,-0.7093385604535473
initial,1,KL002,63,-0.30219766497612,-1.0065709246831842,5,-0.28199204714559495,-0.6381659303663714,-0.7043732597070637
initial,1,KL002,64,-0.30984336137771606,-1.0100977118204315,0,-0.29094022497157335,-0.6402172184179297,-0.700254350442715
initial,1,KL002,65,-0.31441450119018555,-0.9661862911810912,0,-0.2537089730032135,-0.5974992949637565,-0.6517717899909051
initial,1,KL002,66,-0.3725804090499878,-0.9221210152795205,0,-0.15798218000699912,-0.5000787405847906,-0.5495406062295323
initial,1,KL002,67,-0.368705153465271,-0.8779013450431645,0,-0.12238509154891891,-0.46420305375815274,-0.5091961915778931
initial,1,KL002,68,-0.35906583070755005,-0.8335267395106851,0,-0.09083633042283085,-0.4336465915547965,-0.47446090880313463
initial,1,KL002,69,-0.6549086570739746,-0.7889966558253433,0,0.26408495755897926,-0.09407139167744571,-0.13408799875136823
initial,1,KL002,70,0.042842984199523926,-0.7443105492283579,0,-0.407984708400137,-0.7545421389898247,-0.7871535334278814
initial,1,KL002,71,0.08420169353485107,-0.6994678730522417,0,-0.4243918141223116,-0.7585292015289907,-0.7836695665870923
initial,1,KL002,72,0.08388909697532654,-0.6544680787141133,0,-0.39770589337772283,-0.7203320451727782,-0.7383571756894394
initial,1,KL002,73,0.08282321691513062,-0.6093106157089863,0,-0.3687252511108381,-0.6808540871727359,-0.6921338326241164
initial,1,KL002,74,-0.10963912308216095,-0.5639949316030347,0,-0.13664639958708047,-0.4475116580823679,-0.45435580852087337
initial,1,KL002,75,-0.11678457260131836,-0.5185204720268347,0,-0.0872771701563492,-0.3988563320181177,-0.401735899425516
initial,1,KL002,76,-0.12432345747947693,-0.4728866806685828,0,-0.03473968914913819,-0.3491652186430331,-0.3485632231891055
initial,1,KL002,77,-0.3036331534385681,-0.4555633381514953,65,0.17157148734843522,-0.15407503981510695,-0.15193018471292682
initial,1,KL002,78,-0.30075204372406006,-0.4571595246504298,60,0.17708175231809276,-0.16016146575252962,-0.15640748092636939
initial,1,KL002,79,-0.602522611618042,-0.45876130381044433,55,0.503598956503437,0.14140825242819466,0.143761307807598
initial,1,KL002,80,0.21844175457954407,-0.4603686952269044,50,-0.33443369984256266,-0.6880522724615936,-0.6788104498064482
initial,1,KL002,81,0.2343805432319641,-0.4619817185638331,45,-0.36924094412077374,-0.7127641066848668,-0.696362261795797
initial,1,KL002,82,0.038419634103775024,-0.4636003935541515,40,-0.1828974252958967,-0.523716505801439,-0.5020200276579263
initial,1,KL002,83,0.3747307062149048,-0.46522473999992037,35,-0.5470681194874802,-0.8704322663646984,-0.8399554462148249
initial,1,KL002,84,0.3739023208618164,-0.46685477777258205,30,-0.5756248039853666,-0.8801421236108075,-0.8407570986343982
initial,1,KL002,85,0.3802693486213684,-0.4684905268132038,25,-0.6133669681594651,-0.8972554507578693,-0.8487598754345719
initial,1,KL002,86,0.37576353549957275,-0.4701320071327217,20,-0.641766183287399,-0.9035970050654207,-0.845895542632294
initial,1,KL002,87,-0.07621556520462036,-0.47177923881218536,15,-0.20075694013425927,-0.45804778621946063,-0.3955636736075646
initial,1,KL002,88,0.4595692753791809,-0.4734322420030037,10,-0.7763286600592064,-1.0057621814030147,-0.9330015173821843
