time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
720.0,KL001,2,62.49146268962234,0.0,3.974904531449565,60.793049999128975,True,True,51.98599913857959,4.119784298515769,162.99999999999994,165.5846750214427,62.53190392011787,-47.73611795973483,0.3157522678375244,0.6018223762512207,AC2,6.498272561161732,False,45.0,0.6018223762512207,False,False,False,False,False,False,False,12.02308728773952,0.0,45.0,0.0,0.6018223762512207
730.0,KL001,2,61.21854059915518,0.0,3.9749045314495643,60.793049999128975,True,True,51.99687656686712,4.103379635113361,162.99999999999994,165.5846750214427,61.2588676138486,-32.879091853977854,0.3126394748687744,0.6840229034423828,AC2,7.167594772903876,False,37.5686851143837,0.6840229034423828,False,False,False,False,False,False,False,13.2614035606351,0.0,32.87909209728241,4.689593017101288,0.6840229034423828
740.0,KL001,2,59.717297729714474,0.0,3.974904531449565,60.793049999128975,True,True,52.01009624295231,4.092410261306087,162.99999999999994,165.5846750214427,59.75699045599879,-17.70003563500262,0.30507755279541016,0.73842453956604,AC2,7.921107530193288,False,22.276199162006378,0.73842453956604,False,False,False,False,False,False,False,14.656123435747459,0.0,17.70003542304039,4.576163738965988,0.73842453956604
750.0,KL001,2,58.088567681640356,0.0,3.974904531449565,60.793049999128975,True,True,52.024656311606144,4.087710499414026,162.99999999999994,165.5846750214427,58.12728516948716,-2.1296976532541976,0.264654278755188,0.7418148517608643,AC2,8.729586923584813,False,6.099511608481407,0.7418148517608643,False,False,False,False,False,False,False,16.152976296897513,0.0,2.1296975947916508,3.9698140136897564,0.7418148517608643
760.0,KL001,2,56.436914931584234,0.0,3.974904531449565,60.793049999128975,True,True,52.039539698383045,4.088176780986344,162.99999999999994,165.5846750214427,56.47447836447109,4.059798302103047,0.2086350917816162,0.7222613096237183,AC2,9.603998777301891,False,-0.9302718937397003,0.7222613096237183,False,False,False,False,False,False,False,17.77197279082766,0.0,-4.0597982704639435,3.129526376724243,0.7222613096237183
770.0,KL001,2,54.784749722853206,0.0,3.9749045314495643,60.793049999128975,True,True,52.05442856645421,4.088622174730521,162.99999999999994,165.5846750214427,54.82115600536669,3.2234658037460235,0.22010278701782227,0.7243759632110596,AC2,10.658525740581283,False,0.0780760869383812,0.7243759632110596,False,False,False,False,False,False,False,19.72422789270578,0.0,-3.223465718328953,3.301541805267334,0.7243759632110596
780.0,KL001,2,53.13287768591548,0.0,3.9749045314495643,60.793049999128975,True,True,52.06931704743619,4.089100717219325,162.99999999999994,165.5846750214427,53.16812206413608,3.403737211842042,0.2245340347290039,0.7236332893371582,AC2,11.84377596847286,False,-0.03572680143406615,0.7236332893371582,False,False,False,False,False,False,False,21.918320856079532,0.0,-3.40373732149601,3.3680105200619437,0.7236332893371582
790.0,KL001,2,51.48112653031588,0.0,3.974904531449565,60.79304999912898,True,True,52.0842057089771,4.089564313783329,162.99999999999994,165.5846750214427,51.515205423970194,3.4756236715309683,0.22935998439788818,0.722949743270874,AC2,13.125397140115734,False,-0.03522377461194992,0.722949743270874,False,False,False,False,False,False,False,24.290682429772154,0.0,-3.4756235405802727,3.4403997659683228,0.722949743270874
800.0,KL001,2,49.829509841766665,0.0,3.974904531449565,60.793049999128975,True,True,52.09909454286754,4.090013167059839,162.99999999999994,165.5846750214427,49.86241935820488,3.553985857242992,0.452345609664917,0.7121567726135254,AC2,14.47780927424417,False,3.2311981916427612,0.7121567726135254,False,False,False,False,False,False,False,26.793985093339145,0.0,-3.5539859533309937,6.785184144973755,0.7121567726135254
810.0,KL001,2,48.18630436464873,0.0,3.974904531449565,60.79304999912897,True,True,52.11394688352638,4.091755395640871,162.99999999999994,165.5846750214427,48.217984140019375,7.0106513593721616,0.493070125579834,0.5738058090209961,AC2,15.859560504987934,False,0.38540057837963104,0.5738058090209961,False,False,False,False,False,False,False,29.35153103987812,0.0,-7.010651305317879,7.39605188369751,0.5738058090209961
820.0,KL001,2,46.54592541405959,0.0,3.974904531449565,60.793049999128975,True,True,52.12878867071002,4.093733314890495,162.99999999999994,165.5846750214427,46.57634772603034,7.656985873499366,0.4873065948486328,0.5644822120666504,AC2,17.280947203694133,False,-0.347386971116066,0.5644822120666504,False,False,False,False,False,False,False,31.982379667034323,0.0,-7.656985893845558,7.309598922729492,0.5644822120666504
830.0,KL001,2,44.90524411769919,0.0,3.9749045314495643,60.793049999128975,True,True,52.14363754804208,4.095565246617316,162.99999999999994,165.5846750214427,44.934395478770405,7.57696734686715,0.4919161796569824,0.5700870752334595,AC2,18.739027333033576,False,-0.19822486443445086,0.5700870752334595,False,False,False,False,False,False,False,34.68109593076211,0.0,-7.576967552304268,7.378742687869817,0.5700870752334595
840.0,KL001,2,43.26486062844611,0.0,3.974904531449565,60.79304999912897,True,True,52.15849022654692,4.097314051873225,162.99999999999994,165.5846750214427,43.2927238014696,7.6589064645212375,0.566545844078064,0.6285878419876099,AC9,18.902938714939758,False,0.8392813056707382,0.6285878419876099,False,False,False,False,False,False,False,34.69207132263126,0.0,-7.658906355500221,8.49818766117096,0.6285878419876099
850.0,KL001,2,41.6291767808712,0.0,3.9749045314495643,60.79304999912897,True,True,52.17332559437847,4.099417946763956,162.99999999999994,165.5846750214427,41.655703863168505,8.83329037936943,0.5353493690490723,0.4871622323989868,AC9,18.900654102343424,False,-0.8030496072024107,0.4871622323989868,False,False,False,False,False,False,False,34.28657112746165,0.0,-8.833290114998817,8.030240507796407,0.4871622323989868
860.0,KL001,2,39.99150725048094,0.0,3.974904531449564,60.793049999128975,True,True,52.188177591378036,4.1011832366098115,162.99999999999994,165.5846750214427,40.01669077054344,8.360044216744598,0.5411075353622437,0.5004826784133911,AC9,18.888156033314203,False,-0.2434314857237041,0.5004826784133911,False,False,False,False,False,False,False,33.901732098432376,0.0,-8.36004450917244,8.116613023448735,0.5004826784133911
870.0,KL001,2,38.35425126342311,0.0,3.974904531449565,60.793049999128975,True,True,52.20303405312582,4.10284615490104,162.99999999999994,165.5846750214427,38.378068059449014,8.46422959070975,0.27275848388671875,0.48076844215393066,AC9,18.874151949495673,False,-4.372852295637131,0.48076844215393066,False,False,False,False,False,False,False,33.3964093169349,0.0,-8.464229553937912,4.091377258300781,0.48076844215393066
880.0,KL001,2,36.70511225947174,0.0,3.974904531449565,60.79304999912898,True,True,52.21792370105434,4.102825709895841,162.99999999999994,165.5846750214427,36.72768482984625,4.292838723554212,0.14057457447052002,0.5435272455215454,AC9,18.800734490636124,False,-2.1842200309038162,0.5435272455215454,False,False,False,False,False,False,False,32.974776792135536,0.0,-4.2928386479616165,2.1086186170578003,0.5435272455215454
890.0,KL001,2,35.051645688782166,0.0,3.9749045314495643,60.793049999128975,True,True,52.232800013631916,4.101734784172183,162.99999999999994,165.5846750214427,35.0730683885505,2.2105999670188794,0.35446763038635254,0.6858850717544556,AC9,18.690448648783274,False,3.1064144521951675,0.6858850717544556,False,False,False,False,False,False,False,32.626029197040744,0.0,-2.2105998918414116,5.317014344036579,0.6858850717544556
900.0,KL001,2,33.40413806905776,0.0,3.9749045314495643,60.79304999912898,True,True,52.24769069215091,4.101871393191956,162.99999999999994,165.5846750214427,33.42428168932952,5.571609149464791,0.4391915798187256,0.6583455801010132,AC9,18.62774708670329,False,1.0162644367665052,0.6583455801010132,False,False,False,False,False,False,False,32.27576588983142,0.0,-5.571609288454056,6.587873725220561,0.6583455801010132
910.0,KL001,2,31.761083463160134,0.0,3.974904531449564,60.793049999128975,True,True,52.262577041227146,4.102504167516733,162.99999999999994,165.5846750214427,31.779874966606418,6.9292123177833105,0.4468231201171875,0.6581838130950928,AC9,18.585656497627593,False,-0.2268652617931366,0.6581838130950928,False,False,False,False,False,False,False,31.893720256079664,0.0,-6.929212063550949,6.7023468017578125,0.6581838130950928
920.0,KL001,2,30.118479513273307,0.0,3.974904531449565,60.793049999128975,True,True,52.2774648073119,4.103040826312929,162.99999999999994,165.5846750214427,30.135900937594215,7.068594452233867,0.44203948974609375,0.6571071147918701,AC9,18.542518938643838,False,-0.4380020499229431,0.6571071147918701,False,False,False,False,False,False,False,31.504504343882914,0.0,-7.068594396114349,6.630592346191406,0.6571071147918701
930.0,KL001,2,28.475664632611085,0.0,3.9749045314495643,60.793049999128975,True,True,52.29235464882086,4.1033916028196336,162.99999999999994,165.5846750214427,28.491707991187965,7.013910496270114,0.5892072916030884,0.6465545892715454,AC9,18.49510346944695,False,1.8241991847753525,0.6465545892715454,False,False,False,False,False,False,False,31.214460882762047,0.0,-7.013910189270973,8.838109374046326,0.6465545892715454
940.0,KL001,2,26.842008140022283,0.0,3.974904531449565,60.793049999128975,True,True,52.30723039093848,4.104507147748747,162.99999999999994,165.5846750214427,26.856528505949925,9.377842176475326,0.5897438526153564,0.6553728580474854,AC9,18.477930941066887,False,-0.5316844442859292,0.6553728580474854,False,False,False,False,False,False,False,30.836674056539163,0.0,-9.377842247486115,8.846157803200185,0.6553728580474854
950.0,KL001,2,25.208606407920335,0.0,3.974904531449565,60.793049999128975,True,True,52.32211160375153,4.105407487239016,162.99999999999994,165.5846750214427,25.221575303593635,9.423060401694045,0.5118570327758789,0.6772017478942871,AC10,18.27204783524175,False,-1.7452047765254974,0.6772017478942871,False,False,False,False,False,False,False,30.399248476742233,0.0,-9.423060268163681,7.677855491638184,0.6772017478942871
960.0,KL001,2,23.57012163112039,0.0,3.974904531449565,60.793049999128975,True,True,52.33700264229856,4.105573026151397,162.99999999999994,165.5846750214427,23.581601188881667,8.215131817825181,0.29915404319763184,0.5729470252990723,AC10,18.060222309559276,False,-3.727821595966816,0.5729470252990723,False,False,False,False,False,False,False,29.90910461581506,0.0,-8.215132132172585,4.487310536205769,0.5729470252990723
970.0,KL001,2,21.921729183539274,0.0,3.974904531449565,60.793049999128975,True,True,52.35187151449832,4.104261646429824,162.99999999999994,165.5846750214427,21.931948591321518,4.8452495513210465,-0.01814204454421997,0.5934364795684814,AC10,17.84631389338542,False,-5.117380209267139,0.5934364795684814,False,False,False,False,False,False,False,29.49079480028624,0.0,-4.845249652862549,-0.2721305564045906,0.5934364795684814
980.0,KL001,2,20.267101829749034,0.0,3.974904531449565,60.793049999128975,True,True,52.366619130544144,4.100916461970324,162.99999999999994,165.5846750214427,20.276452882012588,-0.24660754768564175,0.0847775936126709,0.6216671466827393,AC10,17.633427452371183,False,1.518271453678608,0.6216671466827393,False,False,False,False,False,False,False,29.090807761117595,0.0,0.24660755647346377,1.2716638972051442,0.6216671466827393
990.0,KL001,2,18.612626586713716,0.0,3.974904531449565,60.793049999128975,True,True,52.38140097277134,4.0979632283098,162.99999999999994,165.5846750214427,18.62103854918196,1.3844904455866072,0.11195480823516846,0.6259827613830566,AC10,17.41990463534914,False,0.294831704813987,0.6259827613830566,False,False,False,False,False,False,False,28.999100448858783,0.0,-1.3844904117286205,1.6793221165426075,0.6259827613830566
1000.0,KL001,2,16.958505574105175,0.0,3.9749045314495652,60.793049999128975,True,True,52.3961918967529,4.095133680123607,162.99999999999994,165.5846750214427,16.96595813794518,1.842875870228852,0.11986613273620605,0.6266698837280273,AC10,17.206426696905524,False,-0.04488391801714897,0.6266698837280273,False,False,False,False,False,False,False,28.99956500769369,0.0,-1.8428759090602398,1.7979919910430908,0.6266698837280273
1010.0,KL001,2,15.304499535438195,0.0,3.974904531449565,60.793049999128975,True,True,52.41098146343435,4.0922841922008475,162.99999999999994,165.5846750214427,15.311000563891712,1.9920610235923277,0.12470972537994385,0.6263803243637085,AC10,16.993142121178654,False,-0.12141516781412065,0.6263803243637085,False,False,False,False,False,False,False,29.000329187385613,0.0,-1.9920610450208187,1.870645877206698,0.6263803243637085
1020.0,KL001,2,13.650565576898385,0.0,3.9749045314495643,60.793049999128975,True,True,52.42576731301279,4.08938236729043,162.99999999999994,165.5846750214427,13.656129519042397,2.0970608567242834,0.12905395030975342,0.6259000301361084,AC10,16.780069658215638,False,-0.16125155612826347,0.6259000301361084,False,False,False,False,False,False,False,29.00118425438233,0.0,-2.0970608107745647,1.9358092546463013,0.6259000301361084
1030.0,KL001,2,11.996700085224047,0.0,3.974904531449565,60.793049999128975,True,True,52.440548123259724,4.086411326632612,162.99999999999994,165.5846750214427,12.001345028512251,2.2024602067985484,0.37651991844177246,0.6532900333404541,AC10,16.567211143340586,False,3.4453383833169937,0.6532900333404541,False,False,False,False,False,False,False,29.000577841384917,0.0,-2.2024602256715298,5.6477986089885235,0.6532900333404541
1040.0,KL001,2,10.35079652515285,0.0,3.974904531449565,60.793049999128975,True,True,52.4554068307769,4.084810971426937,162.99999999999994,165.5846750214427,10.354169114451555,6.514353625615229,0.40346264839172363,0.6735374927520752,AC10,16.35545415619899,False,-0.4624137142673135,0.6735374927520752,False,False,False,False,False,False,False,29.00056194470466,0.0,-6.514353454113007,6.051939739845693,0.6735374927520752
1050.0,KL001,2,8.707206149216487,0.0,3.974904531449565,60.793049999128975,True,True,52.47026187517532,4.083104408666954,162.99999999999994,165.5846750214427,8.709264358675231,7.199290615269831,0.4026148319244385,0.6740310192108154,AC10,16.14412863840954,False,-1.1600678879767656,0.6740310192108154,False,False,False,False,False,False,False,29.000588142463766,0.0,-7.19929039478302,6.039222506806254,0.6740310192108154
1060.0,KL001,2,7.063924171527121,0.0,3.974904531449565,60.793049999128975,True,True,52.485092824445424,4.080903827316643,162.99999999999994,165.5846750214427,7.064721164717503,7.450977974801617,0.39649462699890137,0.6709647178649902,AC10,15.932636995950686,False,-1.503558699041605,0.6709647178649902,False,False,False,False,False,False,False,29.00146071561577,0.0,-7.45097815990448,5.947419460862875,0.6709647178649902
1070.0,KL001,2,5.420834348617459,0.0,3.974904531449565,60.793049999128975,True,True,52.499883499548666,4.078064112835331,162.99999999999994,165.5846750214427,5.420471439856901,7.759965652780693,0.386025071144104,0.6651046276092529,AC10,15.720994063201152,False,-1.9695898331701756,0.6651046276092529,False,False,False,False,False,False,False,29.002259026444715,0.0,-7.75996595621109,5.7903761230409145,0.6651046276092529
