rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
39,67862,31978,99840,30,305,1373,361,519.9047209000055,130.52776263028406,-0.8444648079418414,-84.44648079418411,1.0,-0.014305322989821434,0.016393138701096176,0.02246793359518051,0.23155758902430534,1890,0.1879065324038885,0.03345833534251897,0.8292501491473843,0.0
40,70089,32311,102400,31,313,1423,371,534.7195658000055,131.07618363494578,-0.8864969083905854,-88.64969083905854,1.0,-0.015531906562391668,0.05465500421822071,0.017523128539323807,0.18237102776765823,2227,0.8220122747388935,0.1929838352497938,0.8035754688374486,0.0
41,70754,34206,104960,31,319,1443,381,541.4950661000039,130.6641637745469,-1.1149565129625807,-111.49565129625807,1.0,-0.012011953920591623,0.01019649903755635,0.02315126731991768,0.16962827034294606,665,0.023347601101385493,0.02171957486708148,0.12381654581648704,0.0
42,72795,34725,107520,32,321,1483,391,553.0470671000003,131.62532509522816,-1.122831858430742,-112.28318584307422,1.0,-0.011322031420422717,0.0282258884049952,0.021236054599285126,0.1660712208598852,2041,0.22274407037881797,0.047196980302248115,0.7900815288192672,0.0
43,74849,35231,110080,33,332,1528,401,565.257946400001,132.4156528478657,-1.0108096343128332,-101.08096343128335,1.0,-0.006502270521393612,0.014378230411397375,0.058982592076063156,0.228487319920374,2054,0.09056607950919464,0.02396965151594568,0.763498511535368,0.0
44,75850,36790,112640,34,340,1548,411,573.555050300005,132.24537027496442,-0.8646264738634205,-86.46264738634207,1.0,-0.01864173309295438,0.011838698526844382,0.021907253190875053,0.19051935523748398,1001,0.10593084301186904,0.01871563800411009,0.8233225008740197,0.0
45,77953,37247,115200,34,347,1598,421,587.3159856000057,132.72752983279133,-0.8980780659525489,-89.8078065952549,1.0,-0.003847742211073637,0.010373153947293759,0.03128112480044365,0.2484147721529007,2103,0.14694015129211277,0.01579755163021648,0.8924922526290524,0.0
46,79718,38042,117760,35,351,1638,431,599.5730064000018,132.95795365880196,-0.8910263654534518,-89.10263654534519,1.0,-0.010237256043001252,0.01703506496269256,0.020900040864944458,0.19243398637045175,1765,0.23937263374708218,0.03174863006037128,0.8675871443314449,0.0
47,81110,39210,120320,36,360,1668,441,608.5569758999991,133.28250798546162,-0.8951707429699759,-89.51707429699759,1.0,-0.013919371847684185,0.006721464319465061,0.01649772934615612,0.20303725053866703,1392,0.09251324481308452,0.012338685685461634,0.870900733190024,0.0
48,82984,39896,122880,36,369,1708,451,621.1746387000021,133.59206063800255,-0.9041914722862151,-90.41914722862155,1.0,-0.009684936059056782,0.0157071843277663,0.0192482341080904,0.19792928248643876,1874,0.14115511955894267,0.03762255728798225,0.7482700387208632,0.0
49,85153,40287,125440,37,373,1734,457,633.3234935,134.4541942213612,-0.8986201731678818,-89.86201731678818,1.0,0.001168614589712686,0.04569685141797419,0.04691194370388985,0.22367974287933773,2169,0.4217771024744766,0.0753376537366203,0.8264002489806777,0.0
50,87051,40949,128000,38,380,1774,467,643.9231379000048,135.18849514228543,-0.9151079183033671,-91.51079183033673,1.0,-0.01133560603193473,0.008493743964936584,0.021238164976239204,0.1989964608103037,1898,0.06640469325331609,0.015207271548221416,0.7713550240799311,0.0
51,87963,42597,130560,38,389,1794,477,650.3435428000012,135.25620569904095,-0.7038784026306046,-70.38784026306047,1.0,-0.01641624208423309,0.005471724784001708,0.016840672120451927,0.1779023440554738,912,0.011458627424127347,0.009777075306081967,0.18770928755903615,0.0
52,89938,43182,133120,39,390,1806,481,664.0628260000012,135.43598057091037,-0.6836716531091065,-68.36716531091062,1.0,0.0005570328716063299,0.021893838778711282,0.04635893553495407,0.19611948613937086,1975,0.11602372343035046,0.028862556840119392,0.7513728127808563,0.0
53,91688,43992,135680,39,397,1846,491,675.1280226000017,135.80831624629968,-0.8759282942329023,-87.5928294232902,1.0,-0.009668799681821837,0.04906929412391037,0.0174568984657526,0.19274560073390604,1750,0.26906589631281475,0.15919735216069084,0.5389466340052868,0.0
54,92916,45324,138240,40,400,1876,501,684.4911142000055,135.74464017490564,-0.9035970528144418,-90.35970528144418,0.99,-0.01216217119169111,0.07370323489109674,0.020005930215120316,0.21053538645307224,1228,0.796407162034862,0.13781306404818341,0.8795354017537385,0.0
55,94263,46537,140800,40,408,1906,511,693.1128052999993,135.9995072651994,-1.060337515562055,-106.03375155620543,0.99,-0.015410898618089657,0.04100537120054166,0.02445533685386181,0.18198065807422,1347,0.45554392246606235,0.07029007316404925,0.8493527265308464,0.0
56,96173,47187,143360,41,413,1946,521,703.9341449000058,136.62215520694969,-1.0643058993656789,-106.43058993656787,0.99,-0.016515627759508787,0.030403205193579197,0.01871572621166706,0.18792378567159176,1910,0.20822866031935613,0.0524411163347924,0.7483644511834341,0.0
57,97864,48056,145920,42,420,1986,531,714.7474046999996,136.92109877765333,-0.8324980999130063,-83.24980999130061,0.99,-0.009642105677630752,0.008041508996393531,0.019819196313619614,0.19487021155655385,1691,0.1642911773778019,0.013426205742247548,0.9184180397858474,0.0
58,99088,49392,148480,42,428,2016,541,724.1731,136.82916418740217,-0.9016912194504424,-90.16912194504422,0.99,-0.01540615725486229,0.04607005057235559,0.020072579383850098,0.1755364586909612,1224,0.33953778068214124,0.17889927752754822,0.5614242823736499,0.0
59,100391,50649,151040,43,430,2046,551,732.9269950000016,136.97271445159387,-0.8698741263333275,-86.98741263333275,0.99,-0.01846859708894044,0.015395695436745882,0.01881026290357113,0.1856577151765426,1303,0.13267366053987126,0.020985651443544334,0.8418995115147017,0.0
