time/total_timesteps,time/fps,rollout/ep_len_mean,time/episodes,time/time_elapsed,rollout/ep_rew_mean,train/learning_rate,train/ent_coef,train/held_actor_updates,train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_updates,train/actor_loss
74540,319,333.73,26972,0,-1.1736170531294874,0.0003,0.0013314513489603996,0,-16.52079200744629,6953,0.0014470567693933845,6953,0.23889395594596863
74540,319,333.73,26976,0,-1.1736170531294874,,,,,,,,
74540,319,333.73,26980,0,-1.1736170531294874,,,,,,,,
74550,320,333.73,26984,0,-1.1736170531294874,0.0003,0.0013310469221323729,0,-16.512174606323242,6954,0.0022986172698438168,6954,0.22366906702518463
74550,320,333.73,26988,0,-1.1736170531294874,,,,,,,,
74560,319,333.73,26992,1,-1.1736170531294874,0.0003,0.001330644590780139,0,-15.640359878540039,6955,0.0017624457832425833,6955,0.2600819766521454
74560,319,333.73,26996,1,-1.1736170531294874,,,,,,,,
74570,319,333.73,27000,1,-1.1736170531294874,0.0003,0.0013302462175488472,0,-15.882136344909668,6956,0.0011798420455306768,6956,0.22537636756896973
74570,319,333.73,27004,1,-1.1736170531294874,,,,,,,,
74580,319,333.73,27008,1,-1.1736170531294874,0.0003,0.0013298505218699574,0,-16.007747650146484,6957,0.0016424795612692833,6957,0.22707989811897278
74580,319,333.73,27012,1,-1.1736170531294874,,,,,,,,
74580,319,333.73,27016,1,-1.1736170531294874,,,,,,,,
74590,318,333.73,27020,1,-1.1736170531294874,0.0003,0.001329456688836217,0,-15.49683666229248,6958,0.0010359326843172312,6958,0.204014390707016
74590,318,333.73,27024,1,-1.1736170531294874,,,,,,,,
74600,318,333.73,27028,1,-1.1736170531294874,0.0003,0.0013290663482621312,0,-14.494134902954102,6959,0.002761570503935218,6959,0.2460433393716812
74600,318,333.73,27032,1,-1.1736170531294874,,,,,,,,
74610,318,333.73,27036,1,-1.1736170531294874,0.0003,0.001328681013546884,0,-14.312737464904785,6960,0.001942170551046729,6960,0.27809837460517883
74610,318,333.73,27040,1,-1.1736170531294874,,,,,,,,
74620,318,333.73,27044,1,-1.1736170531294874,0.0003,0.0013283009175211191,0,-14.401012420654297,6961,0.0015930281952023506,6961,0.2611543834209442
74620,318,333.73,27048,1,-1.1736170531294874,,,,,,,,
74620,318,333.73,27052,1,-1.1736170531294874,,,,,,,,
74630,319,333.73,27056,1,-1.1736170531294874,0.0003,0.0013279247796162963,0,-14.113382339477539,6962,0.0024348958395421505,6962,0.25798219442367554
74630,319,333.73,27060,1,-1.1736170531294874,,,,,,,,
74640,318,333.73,27064,1,-1.1736170531294874,0.0003,0.0013275537639856339,0,-15.083880424499512,6963,0.0023615392856299877,6963,0.2285194993019104
74640,318,333.73,27068,1,-1.1736170531294874,,,,,,,,
74650,318,333.73,27072,1,-1.1736170531294874,0.0003,0.0013271841453388333,0,-14.422453880310059,6964,0.002438247436657548,6964,0.26147109270095825
74650,318,333.73,27076,1,-1.1736170531294874,,,,,,,,
74660,318,333.73,27080,1,-1.1736170531294874,0.0003,0.001326817786321044,0,-14.686924934387207,6965,0.0022027113009244204,6965,0.2819021940231323
74660,318,333.73,27084,1,-1.1736170531294874,,,,,,,,
74660,318,333.73,27088,1,-1.1736170531294874,,,,,,,,
74670,319,333.73,27092,1,-1.1736170531294874,0.0003,0.0013264539884403348,0,-15.646692276000977,6966,0.0011632333043962717,6966,0.2996421158313751
74670,319,333.73,27096,1,-1.1736170531294874,,,,,,,,
74680,319,333.73,27100,1,-1.1736170531294874,0.0003,0.0013260904233902693,0,-15.1442232131958,6967,0.0019088517874479294,6967,0.2537449300289154
74680,319,333.73,27104,1,-1.1736170531294874,,,,,,,,
74690,319,333.73,27108,1,-1.1736170531294874,0.0003,0.001325727440416813,0,-15.330113410949707,6968,0.0026553382631391287,6968,0.2460501343011856
74690,319,333.73,27112,1,-1.1736170531294874,,,,,,,,
74700,320,333.73,27116,1,-1.1736170531294874,0.0003,0.0013253652723506093,0,-16.782922744750977,6969,0.0015598773024976254,6969,0.22213397920131683
74700,319,333.73,27120,1,-1.1736170531294874,,,,,,,,
74700,319,333.73,27124,1,-1.1736170531294874,,,,,,,,
74710,318,333.73,27128,1,-1.1736170531294874,0.0003,0.0013250000774860382,0,-16.49524688720703,6970,0.0025063827633857727,6970,0.2704410254955292
74710,318,333.73,27132,1,-1.1736170531294874,,,,,,,,
74720,317,333.73,27136,1,-1.1736170531294874,0.0003,0.0013246330199763179,0,-16.472179412841797,6971,0.0024950033985078335,6971,0.21136364340782166
74720,317,333.73,27140,1,-1.1736170531294874,,,,,,,,
74730,318,333.73,27144,1,-1.1736170531294874,0.0003,0.0013242642162367702,0,-16.793062210083008,6972,0.001596762565895915,6972,0.18838319182395935
74730,318,333.73,27148,1,-1.1736170531294874,,,,,,,,
74740,318,333.73,27152,1,-1.1736170531294874,0.0003,0.001323892967775464,0,-17.46902847290039,6973,0.0022472194395959377,6973,0.2711568772792816
74740,318,333.73,27156,1,-1.1736170531294874,,,,,,,,
74740,318,333.73,27160,1,-1.1736170531294874,,,,,,,,
74750,318,333.73,27164,1,-1.1736170531294874,0.0003,0.0013235186925157905,0,-17.549095153808594,6974,0.0013697058893740177,6974,0.2902476191520691
74750,318,333.73,27168,1,-1.1736170531294874,,,,,,,,
74760,318,333.73,27172,1,-1.1736170531294874,0.0003,0.0013231406919658184,0,-16.66353988647461,6975,0.0013583970721811056,6975,0.23370130360126495
74760,318,333.73,27176,1,-1.1736170531294874,,,,,,,,
74770,318,333.73,27180,1,-1.1736170531294874,0.0003,0.001322761527262628,0,-16.89767837524414,6976,0.001995672471821308,6976,0.23083320260047913
74770,318,333.73,27184,1,-1.1736170531294874,,,,,,,,
74780,318,333.73,27188,1,-1.1736170531294874,0.0003,0.0013223813148215413,0,-18.75089454650879,6977,0.0011796285398304462,6977,0.2400842308998108
74780,318,333.73,27192,1,-1.1736170531294874,,,,,,,,
74780,318,333.73,27196,1,-1.1736170531294874,,,,,,,,
74790,318,333.73,27200,1,-1.1736170531294874,0.0003,0.001321995398029685,0,-16.563827514648438,6978,0.00137494713999331,6978,0.28166502714157104
74790,318,333.73,27204,1,-1.1736170531294874,,,,,,,,
74800,318,333.73,27208,1,-1.1736170531294874,0.0003,0.0013216097140684724,0,-17.472227096557617,6979,0.0014704426284879446,6979,0.2591220736503601
74800,318,333.73,27212,1,-1.1736170531294874,,,,,,,,
74810,317,333.73,27216,1,-1.1736170531294874,0.0003,0.0013212221674621105,0,-17.66673469543457,6980,0.0016331176739186049,6980,0.2023017406463623
74810,317,333.73,27220,1,-1.1736170531294874,,,,,,,,
74820,317,333.73,27224,1,-1.1736170531294874,0.0003,0.0013208322925493121,0,-18.00145721435547,6981,0.0014088873285800219,6981,0.2911105751991272
74820,317,333.73,27228,1,-1.1736170531294874,,,,,,,,
74820,317,333.73,27232,1,-1.1736170531294874,,,,,,,,
74830,317,333.73,27236,1,-1.1736170531294874,0.0003,0.0013204392744228244,0,-17.191476821899414,6982,0.0030756820924580097,6982,0.25031670928001404
74830,316,333.73,27240,1,-1.1736170531294874,,,,,,,,
74840,316,333.73,27244,1,-1.1736170531294874,0.0003,0.0013200459070503712,0,-17.3032283782959,6983,0.0016239234246313572,6983,0.2807171046733856
74840,316,333.73,27248,1,-1.1736170531294874,,,,,,,,
74850,315,333.73,27252,1,-1.1736170531294874,0.0003,0.001319651841185987,0,-16.9801082611084,6984,0.0010542036034166813,6984,0.2440020740032196
74850,315,333.73,27256,1,-1.1736170531294874,,,,,,,,
74860,315,333.73,27260,1,-1.1736170531294874,0.0003,0.0013192580081522465,0,-17.576520919799805,6985,0.0014405534602701664,6985,0.2429244965314865
74860,315,333.73,27264,1,-1.1736170531294874,,,,,,,,
74860,315,333.73,27268,1,-1.1736170531294874,,,,,,,,
74870,314,333.73,27272,2,-1.1736170531294874,0.0003,0.0013188624288886786,0,-17.625709533691406,6986,0.00277955224737525,6986,0.2510872483253479
74870,314,333.73,27276,2,-1.1736170531294874,,,,,,,,
74880,314,333.73,27280,2,-1.1736170531294874,0.0003,0.0013184655690565705,0,-16.140033721923828,6987,0.001077903201803565,6987,0.2559894025325775
74880,314,333.73,27284,2,-1.1736170531294874,,,,,,,,
74890,314,333.73,27288,2,-1.1736170531294874,0.0003,0.0013180715031921864,0,-17.488445281982422,6988,0.0013363112229853868,6988,0.2397787868976593
74890,314,333.73,27292,2,-1.1736170531294874,,,,,,,,
74900,314,333.73,27296,2,-1.1736170531294874,0.0003,0.001317676273174584,0,-18.16064453125,6989,0.0016686820890754461,6989,0.24139033257961273
74900,314,333.73,27300,2,-1.1736170531294874,,,,,,,,
74900,314,333.73,27304,2,-1.1736170531294874,,,,,,,,
74910,314,333.73,27308,2,-1.1736170531294874,0.0003,0.001317278598435223,0,-17.722370147705078,6990,0.0009310802561230958,6990,0.259666383266449
74910,314,333.73,27312,2,-1.1736170531294874,,,,,,,,
74920,314,333.73,27316,2,-1.1736170531294874,0.0003,0.001316879759542644,0,-16.765966415405273,6991,0.002133907750248909,6991,0.29776182770729065
74920,314,333.73,27320,2,-1.1736170531294874,,,,,,,,
74930,313,333.73,27324,2,-1.1736170531294874,0.0003,0.0013164817355573177,0,-17.156145095825195,6992,0.0010816596914082766,6992,0.2229597568511963
74930,313,333.73,27328,2,-1.1736170531294874,,,,,,,,
74940,313,333.73,27332,2,-1.1736170531294874,0.0003,0.0013160838279873133,0,-16.461483001708984,6993,0.0014787691179662943,6993,0.2502115070819855
74940,313,333.73,27336,2,-1.1736170531294874,,,,,,,,
74940,313,333.73,27340,2,-1.1736170531294874,,,,,,,,
74950,313,333.73,27344,2,-1.1736170531294874,0.0003,0.0013156878994777799,0,-15.957660675048828,6994,0.0024267765693366528,6994,0.24997170269489288
74950,313,333.73,27348,2,-1.1736170531294874,,,,,,,,
74960,313,333.73,27352,2,-1.1736170531294874,0.0003,0.0013152945321053267,0,-16.794652938842773,6995,0.0024047093465924263,6995,0.25696760416030884
74960,313,333.73,27356,2,-1.1736170531294874,,,,,,,,
74970,313,333.73,27360,2,-1.1736170531294874,0.0003,0.0013149019796401262,0,-16.85870361328125,6996,0.0017732945270836353,6996,0.2427196502685547
74970,313,333.73,27364,2,-1.1736170531294874,,,,,,,,
74980,312,333.73,27368,2,-1.1736170531294874,0.0003,0.0013145095435902476,0,-15.990982055664062,6997,0.001639554975554347,6997,0.2298802137374878
74980,312,333.73,27372,2,-1.1736170531294874,,,,,,,,
74980,312,333.73,27376,2,-1.1736170531294874,,,,,,,,
74990,312,333.73,27380,2,-1.1736170531294874,0.0003,0.001314119785092771,0,-16.611194610595703,6998,0.0015808363677933812,6998,0.25038474798202515
74990,312,333.73,27384,2,-1.1736170531294874,,,,,,,,
75000,312,333.73,27388,2,-1.1736170531294874,0.0003,0.0013137306086719036,0,-16.528640747070312,6999,0.0010903849033638835,6999,0.22499404847621918
75000,312,333.73,27392,2,-1.1736170531294874,,,,,,,,
75010,312,333.73,27396,2,-1.1736170531294874,0.0003,0.0013133423635736108,0,-16.922164916992188,7000,0.0011920470278710127,7000,0.2040594071149826
75010,312,333.73,27400,2,-1.1736170531294874,,,,,,,,
75020,312,333.73,27404,2,-1.1736170531294874,0.0003,0.0013129535363987088,0,-17.20642852783203,7001,0.0012339374516159296,7001,0.2099909633398056
75020,312,333.73,27408,2,-1.1736170531294874,,,,,,,,
75020,312,333.73,27412,2,-1.1736170531294874,,,,,,,,
75030,312,333.73,27416,2,-1.1736170531294874,0.0003,0.0013125641271471977,0,-16.800561904907227,7002,0.0016780939185991883,7002,0.2678523361682892
75030,312,333.73,27420,2,-1.1736170531294874,,,,,,,,
75040,312,333.73,27424,2,-1.1736170531294874,0.0003,0.0013121748343110085,0,-16.916156768798828,7003,0.0023733554407954216,7003,0.2569095492362976
75040,312,333.73,27428,2,-1.1736170531294874,,,,,,,,
75050,312,333.73,27432,2,-1.1736170531294874,0.0003,0.0013117857743054628,0,-15.90676212310791,7004,0.0013603144325315952,7004,0.29541921615600586
75050,312,333.73,27436,2,-1.1736170531294874,,,,,,,,
75060,312,333.73,27440,2,-1.1736170531294874,0.0003,0.0013113986933603883,0,-16.700748443603516,7005,0.001602054457180202,7005,0.24843847751617432
75060,312,333.73,27444,2,-1.1736170531294874,,,,,,,,
75060,312,333.73,27448,2,-1.1736170531294874,,,,,,,,
75070,286,335.19,27452,2,-1.1388464058713377,0.0003,0.0013110121944919229,0,-17.399009704589844,7006,0.0015422452706843615,7006,0.21538205444812775
75070,286,335.19,27456,2,-1.1388464058713377,,,,,,,,
77160,150,335.69,27460,2,-1.1067924498963544,0.0003,0.0012370905606076121,0,-15.248807907104492,7215,0.0013371221721172333,7215,0.23790794610977173
77200,151,335.69,27464,2,-1.1067924498963544,0.0003,0.0012357109226286411,0,-15.109525680541992,7219,0.002868528477847576,7219,0.2334396243095398
77240,152,335.69,27468,2,-1.1067924498963544,0.0003,0.0012343853013589978,0,-14.070276260375977,7223,0.0011843256652355194,7223,0.21565519273281097
77280,153,335.69,27472,3,-1.1067924498963544,0.0003,0.0012331127654761076,0,-12.059427261352539,7227,0.0022083185613155365,7227,0.253237247467041
77320,154,335.69,27476,3,-1.1067924498963544,0.0003,0.0012318833032622933,0,-14.700671195983887,7231,0.0027576028369367123,7231,0.2691132724285126
77360,154,335.69,27480,3,-1.1067924498963544,0.0003,0.001230626367032528,0,-15.910331726074219,7235,0.0017500773537904024,7235,0.27271968126296997
77400,155,335.69,27484,3,-1.1067924498963544,0.0003,0.0012293190229684114,0,-17.880687713623047,7239,0.00257911067456007,7239,0.27069786190986633
77440,156,335.69,27488,4,-1.1067924498963544,0.0003,0.0012279452057555318,0,-16.062620162963867,7243,0.0023607593029737473,7243,0.2566617727279663
77480,157,335.69,27492,4,-1.1067924498963544,0.0003,0.0012265365803614259,0,-16.664838790893555,7247,0.001681483001448214,7247,0.2549110949039459
77520,158,335.69,27496,4,-1.1067924498963544,0.0003,0.001225109794177115,0,-15.964095115661621,7251,0.002251208759844303,7251,0.3152395188808441
77540,159,337.4,27500,4,-1.1127732408960198,0.0003,0.001224396750330925,0,-16.69527816772461,7253,0.0015970193780958652,7253,0.24421681463718414
77560,160,337.4,27504,4,-1.1127732408960198,0.0003,0.001223682309500873,0,-15.761458396911621,7255,0.0028609605506062508,7255,0.2716526389122009
77570,160,337.4,27508,4,-1.1127732408960198,0.0003,0.0012233275920152664,0,-15.347533226013184,7256,0.0013016203884035349,7256,0.24744530022144318
77580,160,337.4,27512,4,-1.1127732408960198,0.0003,0.0012229753192514181,0,-16.589994430541992,7257,0.0017695669084787369,7257,0.21822428703308105
77600,160,337.4,27516,4,-1.1127732408960198,0.0003,0.0012222693767398596,0,-16.78799819946289,7259,0.001271069748327136,7259,0.2721264958381653
77610,161,337.4,27520,5,-1.1127732408960198,0.0003,0.0012219155905768275,0,-17.204561233520508,7260,0.00272879796102643,7260,0.27711451053619385
77620,161,337.4,27524,5,-1.1127732408960198,0.0003,0.0012215602910146117,0,-18.179306030273438,7261,0.0012484125327318907,7261,0.2119380533695221
77640,162,337.4,27528,5,-1.1127732408960198,0.0003,0.001220841659232974,0,-17.016021728515625,7263,0.002087928354740143,7263,0.26648271083831787
77650,162,337.4,27532,5,-1.1127732408960198,0.0003,0.0012204819358885288,0,-17.13210105895996,7264,0.0015645530074834824,7264,0.2922825217247009
77660,163,337.4,27536,5,-1.1127732408960198,0.0003,0.0012201211648061872,0,-17.186460494995117,7265,0.001634889980778098,7265,0.24316740036010742
77680,164,337.4,27540,5,-1.1127732408960198,0.0003,0.0012193976435810328,0,-15.953499794006348,7267,0.001661966205574572,7267,0.25130459666252136
77690,164,338.01,27544,5,-1.1180430017164873,0.0003,0.0012190378038212657,0,-16.007436752319336,7268,0.0043190475553274155,7268,0.31676992774009705
77700,164,338.01,27548,5,-1.1180430017164873,0.0003,0.001218679128214717,0,-16.533824920654297,7269,0.0030091211665421724,7269,0.26555508375167847
77710,164,338.01,27552,5,-1.1180430017164873,0.0003,0.001218321267515421,0,-16.450773239135742,7270,0.0012581876944750547,7270,0.23168152570724487
77720,165,338.01,27556,5,-1.1180430017164873,0.0003,0.0012179635232314467,0,-15.305948257446289,7271,0.004313351586461067,7271,0.2679957151412964
77730,165,338.01,27560,5,-1.1180430017164873,0.0003,0.0012176086893305182,0,-15.594112396240234,7272,0.0022958917543292046,7272,0.2774799168109894
77740,166,338.01,27564,5,-1.1180430017164873,0.0003,0.001217255718074739,0,-15.924308776855469,7273,0.002001131884753704,7273,0.22543928027153015
77750,166,338.62,27568,5,-1.1199461563036122,0.0003,0.0012169040273874998,0,-17.477466583251953,7274,0.0024786388967186213,7274,0.19380873441696167
77760,167,338.62,27572,5,-1.1199461563036122,0.0003,0.0012165495427325368,0,-17.030956268310547,7275,0.0020619872957468033,7275,0.2317311018705368
77760,167,338.62,27576,5,-1.1199461563036122,,,,,,,,
77770,167,338.62,27580,5,-1.1199461563036122,0.0003,0.0012161940103396773,0,-16.39335823059082,7276,0.002922716550529003,7276,0.27935051918029785
77780,168,338.62,27584,5,-1.1199461563036122,0.0003,0.0012158385943621397,0,-17.264177322387695,7277,0.0025195814669132233,7277,0.2104049026966095
77790,168,338.62,27588,5,-1.1199461563036122,0.0003,0.0012154820142313838,0,-16.171268463134766,7278,0.002320538740605116,7278,0.25488409399986267
77800,169,338.62,27592,5,-1.1199461563036122,0.0003,0.0012151262490078807,0,-15.65618896484375,7279,0.0018913035746663809,7279,0.24690459668636322
77800,169,338.62,27596,5,-1.1199461563036122,,,,,,,,
77810,169,338.62,27600,5,-1.1199461563036122,0.0003,0.001214772230014205,0,-15.193201065063477,7280,0.001971473917365074,7280,0.2715175151824951
77820,169,338.62,27604,6,-1.1199461563036122,0.0003,0.0012144212378188968,0,-16.685686111450195,7281,0.0010612024925649166,7281,0.2549726963043213
77830,170,338.62,27608,6,-1.1199461563036122,0.0003,0.0012140691978856921,0,-15.326363563537598,7282,0.0023078089579939842,7282,0.29262590408325195
77840,170,338.62,27612,6,-1.1199461563036122,0.0003,0.0012137196026742458,0,-15.439840316772461,7283,0.002986221108585596,7283,0.22848659753799438
77840,170,338.62,27616,6,-1.1199461563036122,,,,,,,,
77850,171,338.62,27620,6,-1.1199461563036122,0.0003,0.0012133718701079488,0,-15.018798828125,7284,0.004452282562851906,7284,0.2805726230144501
77860,171,338.62,27624,6,-1.1199461563036122,0.0003,0.0012130264658480883,0,-15.723699569702148,7285,0.0019980231299996376,7285,0.2598053216934204
77870,171,337.51,27628,6,-1.126167576515012,0.0003,0.0012126823421567678,0,-15.603302001953125,7286,0.0012340990360826254,7286,0.26396360993385315
77870,171,337.51,27632,6,-1.126167576515012,,,,,,,,
77880,172,337.51,27636,6,-1.126167576515012,0.0003,0.0012123389169573784,0,-16.43089485168457,7287,0.001935881795361638,7287,0.24342186748981476
77890,172,337.51,27640,6,-1.126167576515012,0.0003,0.0012119944440200925,0,-15.4571533203125,7288,0.0021921228617429733,7288,0.2707504630088806
77890,172,337.51,27644,6,-1.126167576515012,,,,,,,,
77900,173,337.51,27648,6,-1.126167576515012,0.0003,0.0012116518337279558,0,-16.61536407470703,7289,0.0015377409290522337,7289,0.23850221931934357
77910,173,337.51,27652,6,-1.126167576515012,0.0003,0.0012113074772059917,0,-16.097558975219727,7290,0.00200155028142035,7290,0.22689232230186462
77910,173,337.51,27656,6,-1.126167576515012,,,,,,,,
77920,174,337.51,27660,6,-1.126167576515012,0.0003,0.0012109633535146713,0,-16.520294189453125,7291,0.0012881794245913625,7291,0.2524465322494507
77930,174,337.51,27664,6,-1.126167576515012,0.0003,0.0012106180656701326,0,-15.65664291381836,7292,0.0018409732729196548,7292,0.30527952313423157
77930,174,337.51,27668,6,-1.126167576515012,,,,,,,,
77940,175,337.51,27672,6,-1.126167576515012,0.0003,0.001210274058394134,0,-16.296466827392578,7293,0.002212482038885355,7293,0.21708087623119354
77950,175,337.51,27676,6,-1.126167576515012,0.0003,0.0012099295854568481,0,-16.336315155029297,7294,0.0015142301563173532,7294,0.25113388895988464
77950,175,337.51,27680,6,-1.126167576515012,,,,,,,,
77960,176,337.51,27684,6,-1.126167576515012,0.0003,0.001209584646858275,0,-16.171390533447266,7295,0.001093714963644743,7295,0.21071742475032806
77970,176,334.89,27688,6,-1.1322812560713502,0.0003,0.0012092391261830926,0,-15.586020469665527,7296,0.001056653680279851,7296,0.22742801904678345
77970,176,334.89,27692,6,-1.1322812560713502,,,,,,,,
77980,177,334.89,27696,6,-1.1322812560713502,0.0003,0.0012088950024917722,0,-15.418553352355957,7297,0.001200224505737424,7297,0.24777087569236755
77980,177,334.89,27700,6,-1.1322812560713502,,,,,,,,
77990,177,334.89,27704,6,-1.1322812560713502,0.0003,0.0012085526250302792,0,-14.289828300476074,7298,0.003018081421032548,7298,0.2347932755947113
78000,178,334.89,27708,6,-1.1322812560713502,0.0003,0.0012082138564437628,0,-14.93899917602539,7299,0.0026010654401034117,7299,0.21098220348358154
78000,178,334.89,27712,6,-1.1322812560713502,,,,,,,,
78010,179,334.89,27716,6,-1.1322812560713502,0.0003,0.0012078768340870738,0,-15.511701583862305,7300,0.0018939431756734848,7300,0.2687995433807373
78010,179,334.89,27720,6,-1.1322812560713502,,,,,,,,
78020,179,334.89,27724,6,-1.1322812560713502,0.0003,0.0012075405102223158,0,-13.911931991577148,7301,0.0011819336796179414,7301,0.24641060829162598
78020,179,334.89,27728,6,-1.1322812560713502,,,,,,,,
78030,180,334.89,27732,6,-1.1322812560713502,0.0003,0.0012072083773091435,0,-14.106678009033203,7302,0.0014307985547930002,7302,0.2627336084842682
78040,180,334.89,27736,6,-1.1322812560713502,0.0003,0.001206879154779017,0,-14.002751350402832,7303,0.000995414680801332,7303,0.256295382976532
78040,180,334.89,27740,6,-1.1322812560713502,,,,,,,,
78050,181,334.89,27744,6,-1.1322812560713502,0.0003,0.001206552842631936,0,-14.323617935180664,7304,0.001034891465678811,7304,0.2397395670413971
78050,181,334.89,27748,6,-1.1322812560713502,,,,,,,,
78060,181,334.89,27752,6,-1.1322812560713502,0.0003,0.0012062283931300044,0,-13.85586166381836,7305,0.0014745816588401794,7305,0.24071991443634033
78060,181,334.89,27756,6,-1.1322812560713502,,,,,,,,
78070,181,334.89,27760,6,-1.1322812560713502,0.0003,0.0012059069704264402,0,-13.775629997253418,7306,0.0019687293097376823,7306,0.22460316121578217
78080,182,334.89,27764,7,-1.1322812560713502,0.0003,0.0012055884581059217,0,-14.946722984313965,7307,0.0010563598480075598,7307,0.2164296656847
78080,182,334.89,27768,7,-1.1322812560713502,,,,,,,,
78090,525,334.89,27772,0,-1.1322812560713502,0.0003,0.0012052693637087941,0,-14.994466781616211,7308,0.0012111228425055742,7308,0.24618898332118988
78090,525,334.89,27776,0,-1.1322812560713502,,,,,,,,
78100,317,334.89,27780,0,-1.1322812560713502,0.0003,0.0012049505021423101,0,-14.62177562713623,7309,0.0018295792397111654,7309,0.20464888215065002
78100,312,334.89,27784,0,-1.1322812560713502,,,,,,,,
78110,294,331.93,27788,0,-1.0752388712514023,0.0003,0.0012046322226524353,0,-15.333354949951172,7310,0.0031631290912628174,7310,0.2163543999195099
78110,294,331.93,27792,0,-1.0752388712514023,,,,,,,,
78120,287,331.93,27796,0,-1.0752388712514023,0.0003,0.001204312895424664,0,-15.424125671386719,7311,0.0021906583569943905,7311,0.2876896262168884
78120,287,331.93,27800,0,-1.0752388712514023,,,,,,,,
78130,285,331.93,27804,0,-1.0752388712514023,0.0003,0.0012039925204589963,0,-16.269933700561523,7312,0.001514169853180647,7312,0.28931617736816406
78130,284,331.93,27808,0,-1.0752388712514023,,,,,,,,
78140,283,331.93,27812,0,-1.0752388712514023,0.0003,0.001203669817186892,0,-17.117456436157227,7313,0.001401538960635662,7313,0.2622497081756592
78140,283,331.93,27816,0,-1.0752388712514023,,,,,,,,
78150,284,331.93,27820,0,-1.0752388712514023,0.0003,0.0012033428065478802,0,-15.74845027923584,7314,0.0013158696237951517,7314,0.284923255443573
78150,283,331.93,27824,0,-1.0752388712514023,,,,,,,,
78160,284,331.93,27828,0,-1.0752388712514023,0.0003,0.0012030152138322592,0,-16.12645721435547,7315,0.0014558772090822458,7315,0.2360115647315979
78160,284,331.93,27832,0,-1.0752388712514023,,,,,,,,
78170,280,331.93,27836,0,-1.0752388712514023,0.0003,0.0012026859913021326,0,-18.018421173095703,7316,0.001277954550459981,7316,0.2833348512649536
78170,279,331.93,27840,0,-1.0752388712514023,,,,,,,,
78180,281,331.93,27844,0,-1.0752388712514023,0.0003,0.0012023510644212365,0,-17.549413681030273,7317,0.0013900416670367122,7317,0.25672951340675354
78180,281,331.93,27848,0,-1.0752388712514023,,,,,,,,
78190,282,331.93,27852,0,-1.0752388712514023,0.0003,0.0012020122958347201,0,-16.606101989746094,7318,0.0020835401955991983,7318,0.2583928406238556
78190,282,331.93,27856,0,-1.0752388712514023,,,,,,,,
78200,282,331.93,27860,0,-1.0752388712514023,0.0003,0.0012016724795103073,0,-17.232351303100586,7319,0.0021642439533025026,7319,0.24630294740200043
78200,282,331.93,27864,0,-1.0752388712514023,,,,,,,,
78210,284,331.93,27868,0,-1.0752388712514023,0.0003,0.0012013298692181706,0,-16.98345375061035,7320,0.0025439250748604536,7320,0.2640897035598755
78210,284,331.93,27872,0,-1.0752388712514023,,,,,,,,
78220,281,331.93,27876,0,-1.0752388712514023,0.0003,0.0012009850470349193,0,-17.89373016357422,7321,0.000968656619079411,7321,0.25877341628074646
78220,281,331.93,27880,0,-1.0752388712514023,,,,,,,,
78230,281,331.93,27884,0,-1.0752388712514023,0.0003,0.0012006369652226567,0,-16.739347457885742,7322,0.0037497393786907196,7322,0.24195712804794312
78230,281,331.93,27888,0,-1.0752388712514023,,,,,,,,
78240,281,331.93,27892,0,-1.0752388712514023,0.0003,0.001200288301333785,0,-16.975954055786133,7323,0.00236306618899107,7323,0.24602684378623962
78240,281,331.93,27896,0,-1.0752388712514023,,,,,,,,
78250,282,331.93,27900,0,-1.0752388712514023,0.0003,0.0011999381240457296,0,-17.91006851196289,7324,0.0018324058037251234,7324,0.2824886441230774
78250,282,331.93,27904,0,-1.0752388712514023,,,,,,,,
78260,282,331.93,27908,0,-1.0752388712514023,0.0003,0.0011995851527899504,0,-17.801334381103516,7325,0.002794890198856592,7325,0.22478270530700684
78260,281,331.93,27912,0,-1.0752388712514023,,,,,,,,
78270,282,331.93,27916,0,-1.0752388712514023,0.0003,0.0011992299696430564,0,-17.010486602783203,7326,0.004197250120341778,7326,0.2791878283023834
78270,282,331.93,27920,0,-1.0752388712514023,,,,,,,,
78280,280,331.93,27924,0,-1.0752388712514023,0.0003,0.001198873738758266,0,-16.87566375732422,7327,0.0016386756906285882,7327,0.2511313259601593
78280,280,331.93,27928,0,-1.0752388712514023,,,,,,,,
78290,279,331.93,27932,0,-1.0752388712514023,0.0003,0.0011985176242887974,0,-16.957345962524414,7328,0.003180186729878187,7328,0.31496769189834595
78290,279,331.93,27936,0,-1.0752388712514023,,,,,,,,
78300,280,331.93,27940,0,-1.0752388712514023,0.0003,0.0011981610441580415,0,-16.47124481201172,7329,0.005126951728016138,7329,0.20751750469207764
78300,279,331.93,27944,0,-1.0752388712514023,,,,,,,,
78310,280,331.93,27948,0,-1.0752388712514023,0.0003,0.0011978051625192165,0,-16.335193634033203,7330,0.0024264613166451454,7330,0.20523366332054138
78310,280,331.93,27952,0,-1.0752388712514023,,,,,,,,
78320,281,331.93,27956,0,-1.0752388712514023,0.0003,0.0011974505614489317,0,-17.352031707763672,7331,0.0016289306804537773,7331,0.2544901967048645
78320,280,331.93,27960,0,-1.0752388712514023,,,,,,,,
