time,agent,route_target_index,route_target_distance_km,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
350.0,KL001,1,58.47825350595463,True,52.70170429557873,4.408207231058417,162.99795166211362,165.5825986223627,57.63900300567842,16.040745979646886,0.011166214942932129,0.03617227077484131,AC7,3.645481706489725,False,5.000000000000002,-1.0,True,False,False,False,True,False,True,6.749347966157332,135.4135347103018,-16.040745824575424,0.16749322414398193,0.03617227077484131
360.0,KL001,1,56.93683201384871,True,52.69523825872239,4.429849168284295,159.56780747043064,162.10525149966904,56.12219919841172,21.622239807528274,-0.05237084627151489,0.011644721031188965,AC8,4.2497893647373965,False,-5.000000000000002,1.0,True,False,False,False,True,False,True,7.774671497256749,123.61001870778989,-21.622240394353867,-0.7855626940727234,0.011644721031188965
370.0,KL001,1,55.33968525190905,True,52.689599952748125,4.452502900379965,162.9969275029256,165.58156043265424,54.55015544785075,17.13385159129544,-0.20487087965011597,0.13695430755615234,AC8,4.241484170369398,False,5.000000000000002,-1.0,True,False,False,False,True,False,True,7.8941745239876076,110.58297392009966,-17.133851945400238,-3.0730631947517395,0.13695430755615234
380.0,KL001,1,53.81011803546769,True,52.68313395601709,4.474138698263873,159.56678331449442,162.1042131871676,53.044970639865674,22.78027908165336,-0.07454884052276611,0.11312448978424072,AC8,4.251993584380464,False,-5.000000000000002,1.0,True,False,False,False,True,False,True,7.7713835798074555,111.2253436826005,-22.780280113220215,-1.11823171377182,0.11312448978424072
390.0,KL001,1,52.223840624608506,True,52.677495686699224,4.49678601159407,162.99590335024158,165.58052224950163,51.48356050705999,18.35766140296448,-0.20919835567474365,0.14483857154846191,AC8,4.243319008851046,False,5.000000000000002,-1.0,True,False,False,False,True,False,True,7.896375829813448,109.9068929350151,-18.35766077041626,-3.137975335121155,0.14483857154846191
400.0,KL001,1,50.708196588292914,True,52.67102973009318,4.518415674542722,159.56575916506188,162.10317488122257,49.99209281544679,24.080333677512897,-0.07823854684829712,0.12194037437438965,AC8,4.253678624273591,False,-5.000000000000002,1.0,True,False,False,False,True,False,True,7.7672359851982185,111.23648402393434,-24.080333411693573,-1.1735790967941284,0.12194037437438965
410.0,KL001,1,49.1348825648499,True,52.6653914974315,4.5410565737151005,162.99487920406045,165.57948407290306,48.44343997365246,19.7357623817432,-0.2121279239654541,0.1519535779953003,AC8,4.244636822752705,False,5.000000000000002,0.1519535779953003,True,False,False,False,True,False,True,7.897657424633652,108.84773002814981,-19.73576232790947,-3.1819193065166473,0.1519535779953003
420.0,KL001,1,47.60850037232684,True,52.65880843165753,4.563074408536216,162.99999999999994,165.5846750214427,46.94150094906217,25.56380530092264,0.07266497611999512,0.30594706535339355,AC8,4.268820921861457,False,0.0,0.30594706535339355,True,False,False,False,True,False,True,7.94146979349274,108.304977161145,-25.56380420923233,1.0899746417999268,0.30594706535339355
430.0,KL001,1,46.09948174377066,True,52.65209613346357,4.5849876117824975,162.99999999999994,165.5846750214427,45.456830190788466,26.46455361488512,0.08139872550964355,0.29942965507507324,AC8,4.29735001114442,False,0.0,0.29942965507507324,True,False,False,False,True,False,True,7.993180219986359,118.59985148497154,-26.464554369449615,1.220981776714325,0.29942965507507324
440.0,KL001,1,44.602501014096724,True,52.64538383526961,4.606897451275121,162.99999999999994,165.5846750214427,43.98415073665288,27.425870798240425,0.06964290142059326,0.3142063617706299,AC8,4.326023534937749,False,0.0,0.3142063617706299,True,False,False,False,True,False,True,8.045184572649621,129.621067023494,-27.42587149143219,1.0446426272392273,0.3142063617706299
450.0,KL001,1,43.11878789183035,True,52.63867153707565,4.628803928347236,162.99999999999994,165.5846750214427,42.52470841581124,28.453478657683235,0.06888771057128906,0.31921839714050293,AC8,4.354830392850746,False,0.0,0.31921839714050293,True,False,False,False,True,False,True,8.097461792777773,140.36971482209194,-28.453479409217834,1.033315658569336,0.31921839714050293
460.0,KL001,1,41.64973539721271,True,52.63195923888169,4.650707044331283,162.99999999999994,165.5846750214427,41.07991407175933,29.55374420393548,0.0670163631439209,0.324973464012146,AC8,4.383759815861885,False,0.0,0.324973464012146,True,False,False,False,True,False,True,8.149991431831486,141.1408583438147,-29.55374300479889,1.005246341228485,0.324973464012146
470.0,KL001,1,40.196925134729945,True,52.62524694068773,4.672606800558996,162.99999999999994,165.5846750214427,39.651368940372045,30.73375148558847,0.06376051902770996,0.3316190242767334,AC8,4.4128013585883235,False,0.0,0.3316190242767334,True,False,False,False,True,False,True,8.202753638462807,140.96096270962704,-30.733751356601715,0.956408679485321,0.3316190242767334
480.0,KL001,1,38.76215668592513,True,52.61853464249377,4.694503198361407,162.99999999999994,165.5846750214427,38.24089410778972,32.00137682781485,0.060451626777648926,0.33814406394958496,AC8,4.4419448914724775,False,45.0,0.33814406394958496,True,False,False,False,True,False,True,8.255729145270973,53.26003199947087,-32.00137674808502,0.9067744016647339,0.33814406394958496
490.0,KL001,1,37.50703126588979,True,52.609915484037764,4.714408396109944,162.99999999999994,165.5846750214427,37.00942459842574,49.490797648532094,-0.0550115704536438,0.30403029918670654,AC8,4.531970080586999,False,-10.000000000000004,0.30403029918670654,True,True,True,True,True,True,True,8.418889516812547,119.05206987059009,-45.0,0.0,0.30403029918670654
500.0,KL001,1,36.27894921182956,True,52.60132423948329,4.734394631372128,162.99999999999994,165.5846750214427,35.8052412623008,41.2665118588225,0.021918296813964844,0.40049123764038086,AC8,4.6269335555946025,False,45.0,0.40049123764038086,True,False,False,False,True,False,True,8.591511849567134,40.637553113979166,-41.26651257276535,0.32877445220947266,0.40049123764038086
510.0,KL001,1,35.22139293572578,True,52.59152331208778,4.752749371320559,162.99999999999994,165.5846750214427,34.77110134408586,59.171715671086815,-0.09261202812194824,0.38164830207824707,AC8,4.765371810777455,False,34.99999999999999,0.38164830207824707,True,False,False,False,True,False,True,8.843210378501523,28.542225680747357,-45.0,0.0,0.38164830207824707
520.0,KL001,1,34.6182922326831,True,52.57905372204591,4.766005655033296,162.99999999999994,165.5846750214427,34.188940089395,77.55665326568379,-0.20397090911865234,0.4210484027862549,AC8,4.994693139863689,False,20.0,0.4210484027862549,True,False,False,False,True,False,True,9.259707564784822,17.054729301570482,-45.0,0.0,0.4210484027862549
530.0,KL001,1,34.53877470028439,True,52.56486047919804,4.7731613959366515,162.99999999999994,165.5846750214427,34.126585650340495,96.14413674623631,-0.2719917297363281,0.46170520782470703,AC8,5.308489596617455,False,5.000000000000002,0.46170520782470703,True,False,False,False,True,False,True,9.831515072079334,6.205994470389375,-45.0,0.0,0.46170520782470703
540.0,KL001,1,34.8731276208578,True,52.55003952265983,4.775493965169123,162.99999999999994,165.5846750214427,34.47477869341713,103.84706960212924,-0.2923610210418701,0.47179079055786133,AC8,5.721027665262747,False,-45.0,0.47179079055786133,False,False,False,False,False,False,False,10.589141281750129,0.0,-45.0,0.0,0.47179079055786133
550.0,KL001,1,35.04839433103467,True,52.53561226237975,4.781240621835935,162.99999999999994,165.5846750214427,34.66722135664794,90.73882028540697,-0.12663131952285767,0.45318055152893066,AC8,6.20819317410705,False,-45.0,0.45318055152893066,False,False,False,False,False,False,False,11.489905133486403,0.0,-45.0,0.0,0.45318055152893066
560.0,KL001,1,34.84182486104825,True,52.52268470115973,4.793234119594905,162.99999999999994,165.5846750214427,34.482626178930914,77.62926072090329,-0.07479476928710938,0.36197423934936523,AC8,6.640290978907632,False,-40.0,0.36197423934936523,True,False,False,False,True,False,False,11.064523913126596,0.0,-45.0,0.0,0.36197423934936523
570.0,KL001,1,34.263297143623866,True,52.51223655625784,4.810562732495618,162.99999999999994,165.5846750214427,33.928980245997025,64.40412423171739,0.013207435607910156,0.433290958404541,AC8,6.919750023205628,False,-25.0,0.433290958404541,True,False,False,False,True,False,False,10.533589425583777,0.0,-45.0,0.1981106400489807,0.433290958404541
580.0,KL001,1,33.33970575100803,True,52.50505964197691,4.831912148767257,162.99999999999994,165.5846750214427,33.031156232444275,50.94313979844367,-0.06886929273605347,0.47983479499816895,AC8,6.990614606685398,False,-5.000000000000002,0.47983479499816895,True,False,False,False,True,False,False,11.173822358134187,0.0,-45.0,0.0,0.47983479499816895
590.0,KL001,1,32.200818831714635,True,52.500621634669926,4.855258979963828,162.99999999999994,165.5846750214427,31.917499216889013,48.09559644366993,-0.0501328706741333,0.5160303115844727,AC8,6.8902264723637,False,0.0,0.5160303115844727,True,False,False,False,True,False,False,10.952295204086548,0.0,-45.0,0.0,0.5160303115844727
600.0,KL001,1,31.09774968620537,True,52.49631958150701,4.878676796040374,162.99999999999994,165.5846750214427,30.839573897441223,50.38190542619134,0.033356666564941406,0.03959524631500244,AC8,6.781351131408548,False,0.0,0.03959524631500244,True,False,False,False,True,False,False,10.750375224169138,0.0,-45.0,0.5003499984741211,0.03959524631500244
610.0,KL001,1,30.047383845585486,True,52.49201752834409,4.902092321055788,162.99999999999994,165.5846750214427,29.814257619993878,52.82959712184734,0.03063952922821045,0.04351401329040527,AC8,6.672394665496223,False,0.0,0.04351401329040527,True,False,False,False,True,False,False,10.548566977594165,0.0,-45.0,0.45959383249282837,0.04351401329040527
