time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/std,train/learning_rate,train/clip_range,train/value_loss,train/entropy_loss,train/loss,train/n_updates,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
12,675840,424,1,0.902222752571106,-0.0052292990207206454,0.05582031236961484,0.6823076009750366,0.0003,0.2,63.691028137207034,-2.0730398321151733,16.42540740966797,1310,0.006210559,-657.455320742656,581.29
14,680960,353,1,0.8868722319602966,-0.0028783044297597373,0.016785156317055225,0.6823734045028687,0.0003,0.2,234.63818679809572,-2.0710600566864015,66.77117919921875,1320,0.0038141194,-658.081277640937,578.19
17,686080,290,1,0.8363415598869324,-0.00432012156030396,0.024466902799904346,0.6858652830123901,0.0003,0.2,54.88430892944336,-2.0762348794937133,25.184654235839844,1330,0.0045158565,-578.226482524135,578.19
19,691200,259,1,0.7990049123764038,-0.00400833464540483,0.03567194670438766,0.6873574256896973,0.0003,0.2,275.03296356201173,-2.0842972803115845,75.1033935546875,1340,0.0055606784,-576.3056706604359,578.2
18,696320,272,1,0.9005332589149475,-0.00643859023344703,0.0667706535756588,0.6904628276824951,0.0003,0.2,44.53875232696533,-2.089670205116272,10.205485343933105,1350,0.0038762551,-513.8871070017904,579.14
17,701440,285,1,0.7283828258514404,-0.00364183487923583,0.034365433678030965,0.6923975944519043,0.0003,0.2,41.64584568023682,-2.098211994171143,15.292441368103027,1360,0.0055118427,-512.8860208956751,575.1
16,706560,309,1,0.7687339782714844,-0.004979276618687436,0.045534175904467705,0.6911054849624634,0.0003,0.2,220.31878982543947,-2.099715485572815,67.84364318847656,1370,0.004661848,-512.8860208956751,575.1
18,711680,275,1,0.8371701836585999,-0.006989007866941392,0.05732421875,0.6898170709609985,0.0003,0.2,18.040864143371582,-2.0941956520080565,3.5671520233154297,1380,0.006336961,-471.80907183703226,570.42
16,716800,303,1,0.7279812097549438,-0.0016713593716849572,0.014682229605969042,0.6907811760902405,0.0003,0.2,1153.3361352539061,-2.0930133867263794,380.58587646484375,1390,0.0042653345,-469.9804001701133,566.88
17,721920,296,1,0.7762579321861267,-0.00417013619444333,0.03675924152135849,0.6901018619537354,0.0003,0.2,592.7007513427734,-2.094694743156433,227.11013793945312,1400,0.0056646457,-421.34058948166137,566.88
17,727040,284,1,0.7232654094696045,-0.002237981683720136,0.01480823865160346,0.690790057182312,0.0003,0.2,438.6745428466797,-2.093612861633301,176.9797821044922,1410,0.0033207368,-421.95412083332127,568.91
17,732160,284,1,0.7896907329559326,-0.003600354672898902,0.030864200554788113,0.6908663511276245,0.0003,0.2,360.92124542236326,-2.095274181365967,108.45917510986328,1420,0.0044030333,-458.1213355157259,568.91
21,737280,239,1,0.49463319778442383,-0.002133217448827054,0.01135772384237498,0.6931184530258179,0.0003,0.2,182.89497283935546,-2.0973820972442625,52.21193313598633,1430,0.0035388067,-444.3495852620427,559.06
15,742400,330,1,0.732137143611908,-0.005677456063567661,0.05210855759680271,0.6959676742553711,0.0003,0.2,484.3483032226562,-2.1055178356170656,139.8782958984375,1440,0.0049805203,-444.3495852620427,559.06
16,747520,305,1,0.631394624710083,-0.005426298752427101,0.05818359375,0.6890398263931274,0.0003,0.2,12.752490787506103,-2.1035997533798216,2.8189618587493896,1450,0.007748789,-452.8509082164191,559.06
19,752640,263,1,0.8325042724609375,-0.0009883234417065979,0.04613201537169516,0.689122200012207,0.0003,0.2,217.7107127380371,-2.0884651470184328,52.17449951171875,1460,0.0033367847,-452.8509082164191,559.06
18,757760,278,1,0.9691022634506226,-0.005163386235944927,0.05544921875,0.6923917531967163,0.0003,0.2,7.876521883010864,-2.094932169914246,1.503256916999817,1470,0.0062547056,-469.71291662442485,563.0
16,762880,311,1,0.9381281733512878,-0.004364698608405888,0.023515625,0.691989004611969,0.0003,0.2,127.13475082397461,-2.1003221321105956,37.39039611816406,1480,0.004200926,-469.71291662442485,563.0
18,768000,276,1,0.9390953779220581,-0.00544514415320009,0.02853515625,0.6906464099884033,0.0003,0.2,34.430745391845704,-2.0977288627624513,5.803610801696777,1490,0.006020152,-470.52898685422485,575.39
19,773120,267,1,0.881791889667511,-0.0024738236283883453,0.03603515625,0.6924249529838562,0.0003,0.2,71.80064910888672,-2.096362509727478,32.30683898925781,1500,0.008439995,-470.52898685422485,575.39
19,778240,263,1,0.8563660383224487,-0.004087164620868861,0.02927734375,0.6930838823318481,0.0003,0.2,37.141906299591064,-2.1023235940933227,6.910763740539551,1510,0.005449852,-470.52898685422485,575.39
18,783360,275,1,0.9387369155883789,-0.008397851404733956,0.055390625,0.6968123912811279,0.0003,0.2,17.70177719116211,-2.104398798942566,3.7396817207336426,1520,0.006602215,-394.0152072647257,581.56
17,788480,290,1,0.8430971503257751,-0.002785607345867902,0.020459091835655273,0.699251115322113,0.0003,0.2,380.46316009521485,-2.1162831211090087,117.42291259765625,1530,0.0030974643,-394.0152072647257,581.56
16,793600,316,1,0.7241672873497009,-0.0017729895032243803,0.013222656324505805,0.6991112232208252,0.0003,0.2,334.4172644042969,-2.119392957687378,101.64656829833984,1540,0.0046269107,-390.07593639607325,581.56
18,798720,276,1,0.7702643275260925,-0.0025737470397143624,0.015772405657917262,0.6986174583435059,0.0003,0.2,356.27433135986325,-2.117671990394592,114.93069458007812,1550,0.0028539635,-390.5408188223488,582.82
14,803840,342,1,0.8172315955162048,-0.0026661108576809056,0.009507746293675155,0.7008329033851624,0.0003,0.2,241.8257635498047,-2.1197342395782472,77.2142105102539,1560,0.002886126,-390.5408188223488,582.82
12,808960,401,1,0.8134292960166931,-0.0030692154401913284,0.04666015626862645,0.7019765377044678,0.0003,0.2,145.86152236938477,-2.124755401611328,58.877052307128906,1570,0.00889383,-401.6526045689545,587.89
13,814080,383,1,0.8436992764472961,-0.0029442516222479755,0.011663989080116153,0.7011806964874268,0.0003,0.2,227.24851257324218,-2.1263284730911254,50.40717697143555,1580,0.004600054,-401.6526045689545,587.89
15,819200,330,1,0.5988073348999023,-0.0009223717243003193,0.0009049479197710753,0.701096773147583,0.0003,0.2,494.9571215820313,-2.1231146001815797,170.82363891601562,1590,0.0009537524,-422.5137889328104,587.89
13,824320,375,1,0.8140217065811157,-0.0030235004288260824,0.015820312530267985,0.7013586759567261,0.0003,0.2,454.3936975097656,-2.1243551349639893,149.84580993652344,1600,0.0031895395,-422.5137889328104,587.89
17,829440,285,1,0.7867593765258789,-0.0024468608759343623,0.01728515625,0.7017178535461426,0.0003,0.2,408.7987487792969,-2.1248897027969362,140.64149475097656,1610,0.004356901,-466.5446560777793,587.89
11,834560,428,1,0.8094521760940552,-0.001027091812575236,0.00138671875,0.7019903659820557,0.0003,0.2,440.78082275390625,-2.1258707809448243,141.5129852294922,1620,0.0015768223,-466.5446560777793,587.89
11,839680,430,1,0.7815114855766296,-0.0036123019829392435,0.01927734375,0.7012558579444885,0.0003,0.2,175.16590515136718,-2.125703287124634,51.28667449951172,1630,0.004745486,-466.5446560777793,587.89
13,844800,379,1,0.7489938735961914,-0.0013236957928165793,0.01736328125,0.7035973072052002,0.0003,0.2,140.06254623413085,-2.1252115297317506,43.47111892700195,1640,0.00476391,-487.4747080914456,587.89
17,849920,284,1,0.834588348865509,-0.0044656494644004854,0.02404296875,0.7064229249954224,0.0003,0.2,236.39867126464844,-2.133706388473511,71.94661712646484,1650,0.00362572,-487.4747080914456,587.89
18,855040,277,1,0.9535738229751587,-0.0032149452064186334,0.02611328125,0.7044874429702759,0.0003,0.2,32.97480499267578,-2.1367613887786865,6.97944450378418,1660,0.0050818324,-455.5515892297094,592.46
16,860160,316,1,0.9543634057044983,-0.0036918896227143704,0.016796875,0.7066482305526733,0.0003,0.2,83.48355964660645,-2.132425103187561,20.64309310913086,1670,0.0041098576,-455.64220382085705,591.45
16,865280,305,1,0.8716773986816406,-0.005517104854807258,0.03765148747712374,0.7116260528564453,0.0003,0.2,43.38396646499634,-2.142801423072815,7.160825252532959,1680,0.004640214,-435.4332901748712,591.45
18,870400,277,1,0.8813174366950989,-0.0038256056082900613,0.02343149042222649,0.7121133208274841,0.0003,0.2,94.10027221679688,-2.154305462837219,25.363725662231445,1690,0.003760444,-436.19352081934346,591.94
16,875520,311,1,0.5670478940010071,-0.0024799273279495536,0.01227055444382131,0.7135499715805054,0.0003,0.2,408.44520904541014,-2.153906922340393,133.2178955078125,1700,0.0031922646,-434.152895756359,589.18
19,880640,264,1,0.49003493785858154,-0.002620798085408751,0.012808109279721975,0.7164455652236938,0.0003,0.2,205.26587600708007,-2.160611057281494,67.66622924804688,1710,0.0036515072,-406.76316796069324,579.92
20,885760,252,1,0.7516552209854126,-0.004338830823089665,0.021316644768230617,0.7171086072921753,0.0003,0.2,201.4789274597168,-2.1663229274749756,37.80713653564453,1720,0.0044441093,-397.1808723551884,574.27
20,890880,249,1,0.6760778427124023,-0.004237292241014074,0.019600694477558137,0.721805989742279,0.0003,0.2,102.8343318939209,-2.170383858680725,19.812807083129883,1730,0.0048089614,-375.2499587021045,574.27
17,896000,293,1,0.9030364155769348,-0.0052800012892112134,0.03656250011175871,0.7247604131698608,0.0003,0.2,148.81941864013672,-2.1854324388504027,29.485872268676758,1740,0.0063450886,-360.72827078716017,569.93
16,901120,307,1,0.7713181972503662,-0.0034123000566614794,0.023668562166858465,0.72339928150177,0.0003,0.2,157.92474517822265,-2.187567615509033,41.88726043701172,1750,0.0063558235,-367.15531055721476,569.93
17,906240,292,1,0.8891222476959229,-0.0025000797596294432,0.017678435919806362,0.7222923636436462,0.0003,0.2,111.38421875,-2.1816954708099363,37.28156280517578,1760,0.002913772,-366.1826866372492,566.9
17,911360,288,1,0.8643937110900879,-0.005358161513868254,0.024572325623594224,0.7218385934829712,0.0003,0.2,105.05514953613282,-2.1806149101257324,20.04953384399414,1770,0.004145985,-366.1826866372492,566.9
19,916480,269,1,0.620375394821167,-0.0008079828252084553,0.010279947905801237,0.7218211889266968,0.0003,0.2,267.5322367095947,-2.1788019227981565,37.97931671142578,1780,0.002664294,-388.76238790752853,566.9
21,921600,241,1,0.8158539533615112,-0.005135943304048851,0.021169354785233737,0.7219299077987671,0.0003,0.2,207.03916198730468,-2.1800067901611326,58.025699615478516,1790,0.0045180395,-385.82021680347185,567.38
16,926720,316,1,0.7162653207778931,-0.004138273770513479,0.027025775760412218,0.7219377756118774,0.0003,0.2,91.02144805908203,-2.1791478538513185,22.23415756225586,1800,0.0040912954,-377.6207092302561,567.38
16,931840,304,1,0.8059447407722473,-0.004709934976417572,0.024387356501538306,0.7206544280052185,0.0003,0.2,138.8151985168457,-2.1786079740524293,31.182126998901367,1810,0.0043248306,-374.8813282024472,566.56
16,936960,316,1,0.6567133665084839,-0.004747754985146457,0.03715034362860024,0.7211022973060608,0.0003,0.2,75.36810623168945,-2.1745590734481812,14.812663078308105,1820,0.0055386676,-342.5496391297991,566.57
19,942080,265,1,0.7454262971878052,-0.007630007034167647,0.058703536558896305,0.722935676574707,0.0003,0.2,62.12299732208252,-2.181262521743774,14.734007835388184,1830,0.006705819,-343.7967229038116,568.08
18,947200,281,1,0.7730717062950134,-0.005163058160687797,0.03135220810770988,0.7243187427520752,0.0003,0.2,96.92183250427246,-2.1822851276397706,21.797277450561523,1840,0.0048905704,-343.7967229038116,568.08
20,952320,249,1,0.7154769897460938,-0.005948180684354157,0.06412109375,0.7232884168624878,0.0003,0.2,16.737435846328736,-2.1851422786712646,3.096958637237549,1850,0.009587217,-329.2664329834845,573.73
18,957440,271,1,0.7940768003463745,-0.003651557485572994,0.06618809591978789,0.7234269380569458,0.0003,0.2,216.0292874145508,-2.180999073982239,61.72359848022461,1860,0.0049137073,-329.2664329834845,573.73
20,962560,247,1,0.684402346611023,-0.0015127404872328043,0.01162109375,0.7241318821907043,0.0003,0.2,731.8721105957031,-2.1837990570068357,229.77781677246094,1870,0.003160044,-368.9410762930601,578.07
17,967680,299,1,0.8833131790161133,-0.0039993446599692105,0.02474609375,0.7253075838088989,0.0003,0.2,260.15807556152345,-2.1857193183898924,69.26251220703125,1880,0.0033962782,-368.9410762930601,578.07
17,972800,291,1,0.7951358556747437,-0.0036383124953135847,0.0237109375,0.7254054546356201,0.0003,0.2,189.4274867248535,-2.18849814414978,51.16366195678711,1890,0.0044494257,-352.91226501172673,581.1
18,977920,283,1,0.9205273389816284,-0.0045348913688212636,0.027890625,0.7249712347984314,0.0003,0.2,72.99790802001954,-2.1878106784820557,20.742652893066406,1900,0.005212261,-354.0611918400527,580.19
15,983040,324,1,0.7550121545791626,-0.005399990981095471,0.037280632480978966,0.7281696200370789,0.0003,0.2,124.67686828613282,-2.1903956270217897,27.97566795349121,1910,0.005253646,-352.3646048617495,573.74
18,988160,277,1,0.6987259387969971,-0.007564135401044041,0.05626713268458843,0.726921558380127,0.0003,0.2,57.977720756530765,-2.196011757850647,11.24079704284668,1920,0.007330476,-351.69649888574,573.74
23,993280,219,1,0.8862816095352173,-0.003995479697914561,0.03123347358778119,0.7273037433624268,0.0003,0.2,174.9507847595215,-2.1927119159698485,37.71787643432617,1930,0.003404433,-351.69649888574,573.74
18,998400,276,1,0.9025511145591736,-0.006520718350075185,0.0411328125,0.7292919158935547,0.0003,0.2,86.36391262054444,-2.1961859130859374,14.639877319335938,1940,0.0060058115,-390.6316432075398,580.92
19,1003520,259,1,0.9299864768981934,-0.005569289899431169,0.03693359375,0.7297449111938477,0.0003,0.2,69.13107086181641,-2.2005722522735596,17.973594665527344,1950,0.0053750128,-390.6316432075398,580.92
19,1008640,264,1,0.884145975112915,-0.006482669245451688,0.03521484375,0.7313843369483948,0.0003,0.2,33.29770360946655,-2.2010107946395876,7.743051528930664,1960,0.004552127,-394.7361424763118,588.67
18,1013760,283,1,0.8687671422958374,-0.0023070754634682087,0.0301953125,0.7309744358062744,0.0003,0.2,92.35376327514649,-2.204898633956909,33.12054443359375,1970,0.004400515,-385.7936477665087,584.55
14,1018880,342,1,0.8602361679077148,-0.005369629571214318,0.02334517043083906,0.7379248142242432,0.0003,0.2,120.32795051574708,-2.2091839265823365,30.394147872924805,1980,0.004078917,-385.7936477665087,584.55
18,1024000,278,1,0.8448636531829834,-0.0031509459461085496,0.031940104342065755,0.7403920292854309,0.0003,0.2,91.30120697021485,-2.2246811485290525,27.533781051635742,1990,0.008072854,-332.2324529705845,580.27
