time/fps,time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,train/n_updates,train/std,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_fraction,train/clip_range,train/explained_variance,train/approx_kl,train/learning_rate,train/loss
303,1,16,-0.6378154556127063,188.68,686080,1307,0.06400148570537567,2.663153964281082,-0.014588937402004376,0.015298144053667783,0.1590525043196976,0.2,0.7518789172172546,0.015116875,0.0003,-0.00353261549025774
325,1,15,-0.7165463210313776,189.8,691200,1317,0.06409305334091187,2.6603261788686114,-0.013527372933458537,0.01751024052500725,0.14291169273977478,0.2,0.811771035194397,0.013573608,0.0003,0.012685524299740791
330,1,15,-0.7539649742819704,191.44,696320,1327,0.06417788565158844,2.6576154112815855,-0.014325796911725775,0.014824241888709367,0.14947037547826766,0.2,0.40810060501098633,0.014763286,0.0003,0.013981994241476059
299,1,17,-0.8981841087572511,192.24,701440,1337,0.0643133893609047,2.6556141674518585,-0.012717497703852132,0.01214270225027576,0.1502843065187335,0.2,0.8281764984130859,0.010811813,0.0003,0.00643541757017374
341,1,14,-0.9945721523348756,195.43,706560,1347,0.06454094499349594,2.6484299659729005,-0.014476214667502063,0.017199423629790545,0.14519024472683667,0.2,0.663446307182312,0.012247018,0.0003,0.006261814851313829
341,1,14,-1.0128694860187446,191.74,711680,1357,0.06462860107421875,2.6429083347320557,-0.013279309606878087,0.014455443853512407,0.1850422265008092,0.2,0.7099393606185913,0.01589005,0.0003,0.007100966293364763
312,1,16,-0.8317365606996945,193.8,716800,1367,0.06462636590003967,2.6424581825733187,-0.013365841007907876,0.008550942281726748,0.1604740185663104,0.2,0.6661479473114014,0.012705745,0.0003,0.017282800748944283
410,1,12,-0.8027238428445627,196.59,721920,1377,0.06467368453741074,2.6427512228488923,-0.013587341496895533,0.01173720007063821,0.14421652182936667,0.2,0.750305712223053,0.012456448,0.0003,-0.0011067516170442104
237,1,21,-0.8430958113290137,194.65,727040,1387,0.06482887268066406,2.639205813407898,-0.010656598582863807,0.010257252569620809,0.1687427540620168,0.2,0.2302546501159668,0.01995399,0.0003,0.007434914819896221
377,1,13,-0.763320948485454,194.81,732160,1397,0.06479489803314209,2.636314826011658,-0.005570904184132815,0.023816339280456303,0.19104166716337204,0.2,0.5738906860351562,0.015025577,0.0003,0.11234479397535324
291,1,17,-0.8460838730544059,193.97,737280,1407,0.06478211283683777,2.6373784244060516,-0.011644678824814037,0.01643885534722358,0.1664281027391553,0.2,0.48748040199279785,0.01465039,0.0003,0.003803306259214878
259,1,19,-0.9459220623411163,198.05,742400,1417,0.06531032174825668,2.630012255907059,-0.014297401989460922,0.016766664013266562,0.1618804756551981,0.2,0.5987924337387085,0.01660164,0.0003,0.0032786563970148563
260,1,19,-1.0741265801402031,197.69,747520,1427,0.06540150940418243,2.6182722647984824,-0.00999581318271036,0.034620454628020526,0.16118764951825143,0.2,-0.05530142784118652,0.018137654,0.0003,0.019141623750329018
272,1,18,-1.2572696264775944,197.84,752640,1437,0.06529995799064636,2.6196785449981688,-0.0102559061255306,0.026758080534636974,0.1767088308930397,0.2,0.4550459384918213,0.013585305,0.0003,0.011037157848477364
309,1,16,-1.212070908086163,197.26,757760,1447,0.0655859038233757,2.6167273998260496,-0.014491406461456791,0.014391182479448617,0.14719406263902785,0.2,0.5320253372192383,0.0147871105,0.0003,0.01019340381026268
398,1,12,-1.3081971207389858,195.78,762880,1457,0.06557367742061615,2.6115702271461485,-0.008507737793843262,0.02330162508878857,0.15176752544939517,0.2,0.470194935798645,0.018240457,0.0003,0.007475453428924084
343,1,14,-1.3984840600895243,194.75,768000,1467,0.06577128171920776,2.610266351699829,-0.0066476343665272,0.02263183200266212,0.19074547253549098,0.2,0.4333423376083374,0.013155695,0.0003,0.016996240243315697
328,1,15,-1.4106653821002695,193.35,773120,1477,0.06589251756668091,2.6049484968185426,-0.01560686603479553,0.02427329681813717,0.1647331476211548,0.2,0.23219406604766846,0.015846584,0.0003,0.0030749342404305935
352,1,14,-1.307710018068097,188.38,778240,1487,0.06611215323209763,2.599770557880402,-0.01559547265060246,0.03528670645318925,0.14981208816170694,0.2,0.5604739189147949,0.013817232,0.0003,0.0018665539100766182
379,1,13,-1.2067593154038598,186.44,783360,1497,0.06622277200222015,2.5946409106254578,-0.012030360387871041,0.017282402119599284,0.14290569461882113,0.2,0.47682541608810425,0.01434823,0.0003,0.010643135756254196
391,1,13,-1.0400115151084828,190.2,788480,1507,0.06659950315952301,2.588000178337097,-0.016807580324530134,0.017335190111771225,0.15991039285436273,0.2,0.08816945552825928,0.016379822,0.0003,0.0030975528061389923
423,1,12,-0.8970422776213712,191.31,793600,1517,0.06664574146270752,2.5806049704551697,-0.014749092125930474,0.009688773122616113,0.1444785707630217,0.2,0.2588702440261841,0.015157548,0.0003,0.0015286370180547237
449,1,11,-0.8693199603361186,191.8,798720,1527,0.06664003431797028,2.5806809306144713,-0.015865472953009885,0.015104574779979885,0.18104505948722363,0.2,0.41796982288360596,0.015060769,0.0003,0.005618733819574118
497,1,10,-0.8735236494323424,197.73,803840,1537,0.0668998509645462,2.576642280817032,-0.003546102537075058,0.03140043506864458,0.1527112288400531,0.2,0.37184011936187744,0.014922491,0.0003,0.008301293477416039
365,1,14,-1.026253351820195,198.98,808960,1547,0.06705553829669952,2.570859662691752,-0.012731374328723177,0.03261001290132602,0.14569784607738256,0.2,0.6381051540374756,0.011422957,0.0003,0.018121985718607903
382,1,13,-0.9042914066010143,201.56,814080,1557,0.0671042874455452,2.566247594356537,-0.014842587341263425,0.02101056647952646,0.1377270843833685,0.2,0.356200635433197,0.012948549,0.0003,-0.004304799251258373
380,1,13,-1.0727168676543553,203.06,819200,1567,0.06725654006004333,2.5645003259181975,-0.012103193724760786,0.014372417144477368,0.1411329699680209,0.2,0.47256314754486084,0.012016233,0.0003,0.010322822257876396
381,1,13,-1.1403605943944504,204.56,824320,1577,0.06718070805072784,2.563136547803879,-0.01324124911625404,0.025852914876304568,0.14185862513259054,0.2,0.635962188243866,0.011992905,0.0003,0.010225711390376091
403,1,12,-1.0392630306702615,205.15,829440,1587,0.06742589175701141,2.5617897748947143,-0.013727018961799332,0.0112345089786686,0.1410348992794752,0.2,0.6097232103347778,0.010863337,0.0003,0.013022205792367458
349,1,14,-0.7992313278731699,202.52,834560,1597,0.06766669452190399,2.5533876260121664,-0.01319919190524767,0.016004745848476887,0.13448581562067072,0.2,0.482758104801178,0.016248563,0.0003,0.011331699788570404
367,1,13,-0.8404749538603172,202.71,839680,1607,0.06795309484004974,2.545510882139206,-0.012777938881481533,0.018121809302829205,0.14934345986694098,0.2,0.49176138639450073,0.012457341,0.0003,0.007355909328907728
396,1,12,-0.8655353875164158,204.88,844800,1617,0.06838414818048477,2.5349295794963838,-0.011679010570514948,0.01769037588965148,0.1411073884461075,0.2,0.6147316694259644,0.012618601,0.0003,5.00993337482214e-05
433,1,11,-0.8595201159353582,209.44,849920,1627,0.0685090571641922,2.525750017166138,-0.011505035409936682,0.014363583805970848,0.16935247629880906,0.2,0.6028693914413452,0.015870016,0.0003,0.0039305430836975574
372,1,13,-0.7665950354664279,211.74,855040,1637,0.06862622499465942,2.5232923865318297,-0.018161210766993462,0.019157648435793817,0.18530026245862247,0.2,0.6177617311477661,0.016768577,0.0003,0.0021979128941893578
459,1,11,-0.7966223464440745,206.39,860160,1647,0.06883110851049423,2.518403506278992,-0.014547826623311267,0.008089930936694145,0.157013576105237,0.2,0.6324681043624878,0.014554817,0.0003,0.007704481016844511
334,1,15,-0.7768039766756819,204.4,865280,1657,0.0690261498093605,2.512048625946045,-0.012852569832466543,0.012532078723112742,0.16929583375652632,0.2,0.4463160037994385,0.01708913,0.0003,0.002141183242201805
456,1,11,-0.8423681243283353,211.84,870400,1667,0.06920799612998962,2.5069977045059204,-0.008303000876912848,0.02868785858154297,0.1870378904044628,0.2,0.47628408670425415,0.01793909,0.0003,0.028531964868307114
513,1,9,-1.026361330471695,213.43,875520,1677,0.06924641132354736,2.50373211701711,-0.011077241130017986,0.022844193627436955,0.17351393302281698,0.2,0.6454237699508667,0.012367241,0.0003,0.012576058506965637
355,1,14,-1.0731426454166513,210.14,880640,1687,0.06946229934692383,2.5012898127237957,-0.015980749515195687,0.027043590601533652,0.1712325615187486,0.2,-0.18952202796936035,0.017295731,0.0003,0.009099800139665604
427,1,11,-1.1040015784504529,205.88,885760,1697,0.06960420310497284,2.4944310069084166,-0.012141081321169622,0.016800303431227803,0.15517039485275747,0.2,0.5156527757644653,0.012142017,0.0003,0.007411932572722435
432,1,11,-1.1413881329150357,207.87,890880,1707,0.06944745033979416,2.494710373878479,-0.014103981881635263,0.018456040322780608,0.14561025500297547,0.2,0.5235297679901123,0.012841739,0.0003,0.007638060487806797
482,1,10,-1.1928025739192747,207.61,896000,1717,0.06940113753080368,2.4982938687006633,-0.017314105981495232,0.013602088174472253,0.16503126875807841,0.2,0.712094783782959,0.01424683,0.0003,0.005947155877947807
442,1,11,-1.157671051781057,203.31,901120,1727,0.06962132453918457,2.4968424876530966,-0.011431323414823662,0.01905271749322613,0.16121761575341226,0.2,0.19733691215515137,0.016230049,0.0003,0.014936001971364021
359,1,14,-0.9764246398189147,209.15,906240,1737,0.06994321942329407,2.4879077553749083,-0.01530409202678129,0.021262494241818787,0.1711278272792697,0.2,0.6560871601104736,0.015832927,0.0003,0.008034268394112587
397,1,12,-0.8492824560686287,210.02,911360,1747,0.07000536471605301,2.482509430249532,-0.014484482770785689,0.0169092648041745,0.15402143473426502,0.2,0.2704061269760132,0.016624985,0.0003,0.008546132594347
398,1,12,-0.8007638334478766,208.6,916480,1757,0.0702209547162056,2.4784823735555013,-0.015045671842138593,0.01132812414628764,0.14720346784840027,0.2,0.5867347717285156,0.012944042,0.0003,-2.924492582678795e-05
384,1,13,-0.8122778198511424,207.03,921600,1767,0.07061201333999634,2.469527155160904,-0.011820892284958973,0.011259669426362962,0.1709898479282856,0.2,0.738146185874939,0.016720444,0.0003,-0.0048146918416023254
465,1,11,-0.829420360427041,206.91,926720,1777,0.07040850818157196,2.466583329439163,-0.01295467426534742,0.016386715578846633,0.17530298549681902,0.2,0.6319494247436523,0.01498103,0.0003,0.004796769469976425
355,1,14,-0.8452489118420692,202.95,931840,1787,0.07060402631759644,2.4678544680277508,-0.013583219465605605,0.023446122401704392,0.1641585946083069,0.2,0.4354288578033447,0.012890533,0.0003,0.00503115588799119
445,1,11,-0.8941688457986645,199.26,936960,1797,0.07062767446041107,2.4640192568302153,-0.011530629562912509,0.015437453682534397,0.19029086269438267,0.2,0.5115563273429871,0.01760152,0.0003,3.777816891670227e-05
293,1,17,-0.8948526378135044,198.17,942080,1807,0.07058302313089371,2.4648391087849935,-0.013689201204882314,0.00939071389536063,0.16686640568077565,0.2,-0.2072669267654419,0.019223709,0.0003,0.0020810209680348635
476,1,10,-0.8994115330393688,200.69,947200,1817,0.07086111605167389,2.461458849906921,-0.007852879670099355,0.01826370016206056,0.18512921323999762,0.2,0.3923693299293518,0.013323529,0.0003,0.024887343868613243
1,1,3622,-0.8047238976456367,199.63,952320,1827,0.07090038806200027,2.4562720119953156,-0.006634643743018387,0.012084053514990955,0.20836292598396539,0.2,0.6135686635971069,0.023262013,0.0003,-0.004309827461838722
