rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
17,49502,37538,87040,17,170,570,170,606.110668199999,81.67155372303357,0.3253751397762095,32.537513977620954,0.89,-0.012684897164581344,0.001502414935384877,0.01657221093773842,0.15232020244002342,1588,0.00666677229247645,0.0023044630393314934,0.6579434550799094,0.0
18,53073,39087,92160,17,184,610,180,635.1924365000013,83.5542064896736,0.325313284205536,32.531328420553606,0.89,-0.012875684071332216,0.0021171607048017906,0.013149019330739975,0.14257675558328628,3571,0.006478849657049486,0.0036292364131924122,0.44755720896360973,0.0
19,56384,40896,97280,19,192,650,190,668.6910932999999,84.31995066921584,0.3254548865021924,32.545488650219234,0.89,-0.011562130785750923,0.0021912605152465403,0.017784951254725456,0.170376855507493,3311,0.006971577395097164,0.0034028410644071296,0.5215778935714721,0.0
20,59519,42881,102400,19,203,690,200,705.2975264000015,84.38849956528058,0.32927562784457287,32.92756278445729,0.89,-0.00972936498656054,0.004656969598727301,0.01509784534573555,0.194457234069705,3135,0.023633740311290112,0.008701651515099365,0.6444490824638809,0.0
21,61919,45601,107520,21,210,720,210,740.2793017000004,83.64275464383144,0.2675241812444494,26.75241812444494,0.83,-0.011982287901143232,0.001966021345773091,0.014798249118030071,0.1293826937675476,2400,0.011239391542113897,0.0032654512157479173,0.7425207019847859,0.0
22,66059,46581,112640,22,224,770,220,769.4763557000006,85.84929154828343,0.28159395342833293,28.159395342833292,0.87,-0.003139019263908267,0.002044003780465573,0.0194430910050869,0.16282670453190803,4140,0.01702587447491221,0.0032751941528935797,0.8076384206483146,0.0
23,69307,48453,117760,23,237,810,230,796.0468142999998,87.06397507657235,0.2705031216616565,27.050312166165654,0.86,-0.009819976026483346,0.0020086238335352393,0.013587048277258873,0.1965731531381607,3248,0.012914663349208643,0.0031342419548122382,0.7573690605463619,0.0
24,71793,51087,122880,24,247,840,240,822.2268454000005,87.31531985564621,0.2782767323580276,27.827673235802763,0.88,-0.014737624737123648,0.0018029008565160136,0.014125480316579342,0.14113260457913082,2486,0.018740062818966535,0.0029401043852963064,0.8433601233300062,0.0
25,73705,54295,128000,24,258,860,250,840.1801331000024,87.72523545403479,0.2821664248463559,28.216642484635585,0.89,-0.008034311138908378,0.001326090467046015,0.015128431841731071,0.14909513918682932,1912,0.013568020004589626,0.0019251029435691206,0.8769922784448057,0.0
26,77002,56118,133120,26,266,900,260,872.082537000002,88.29668836723859,0.2836373322030365,28.363733220303644,0.89,-0.009022316422488075,0.001879211241612211,0.013682276010513306,0.14975651083514094,3297,0.008484609617713015,0.0031969207401848256,0.6244499509637353,0.0
27,79008,59232,138240,26,275,920,270,893.6091299,88.41449505875288,0.28579047220191706,28.579047220191704,0.9,-0.01099163633707576,0.0012443880055798217,0.01200730912387371,0.13342986293137074,2006,0.008183384711561525,0.001998729723963908,0.7563324007257357,0.0
28,81725,61635,143360,28,281,950,280,917.4767800000009,89.0758238044999,0.2852540060084152,28.52540060084152,0.9,-0.014711020758841186,0.0021344137688477836,0.014306413941085339,0.17184960034986338,2717,0.012253249062554468,0.0033013134485527142,0.7305860778680134,0.0
29,85059,63421,148480,28,292,990,290,945.6467255000025,89.9479665146895,0.2777917452288468,27.77917452288468,0.9,-0.012821678695036098,0.004943027917761356,0.012908020056784153,0.1757624264806509,3334,0.014186020966348564,0.00830051469742993,0.4203774002073749,0.0
30,86203,67397,153600,30,300,1010,300,955.9244787999996,90.17762586037465,0.23097706489990844,23.097706489990845,0.88,-0.004194083507172763,0.0015315648401156069,0.018354138359427452,0.2085839845240116,1144,0.011486341065033915,0.002427405600603817,0.7911156800321105,0.0
31,89737,68983,158720,30,314,1050,310,983.3319905000026,91.25809072312467,0.2943147433943746,29.431474339437457,0.94,-0.01487933615280781,0.001644133811350912,0.014457485638558865,0.15267392098903657,3534,0.010672741060866648,0.002633004314782321,0.7532986827049177,0.0
32,90962,72878,163840,30,317,1070,320,996.1213367000018,91.31618473442526,0.2942174869343639,29.421748693436392,0.94,-0.007955918877269142,0.0007264964515343308,0.009326012805104256,0.11341583086177706,1225,0.009453914155820994,0.0010137890323829815,0.8947156214799061,0.0
33,94630,74330,168960,32,330,1110,330,1027.3987541999995,92.10639940252328,0.28392382780657105,28.39238278065711,0.92,-0.012093739359988831,0.0016870241845026613,0.01504649966955185,0.1629527253098786,3668,0.007152595391267361,0.0025420697324472995,0.6446812100956071,0.0
34,96596,77484,174080,33,338,1130,340,1045.4435685000026,92.39714405493496,0.30642478410074375,30.64247841007437,0.96,-0.013720945967361332,0.001064061070792377,0.01767605170607567,0.15264542791992425,1966,0.010785490577769702,0.0016088047837079186,0.8509378651835872,0.0
35,99294,79906,179200,34,347,1160,350,1076.3281444000022,92.25253517397458,0.3026145036471287,30.261450364712868,0.95,-0.014371928401912253,0.0014388446715505173,0.01265029888600111,0.1496442305545012,2698,0.013686231111509755,0.002346151702830373,0.8303871867526713,0.0
36,102007,82313,184320,35,358,1190,360,1108.9071614999993,91.98876474205191,0.30261513732644896,30.261513732644893,0.95,-0.010267873280099593,0.00692229891816775,0.012617077678442001,0.13635024999578793,2713,0.030466241092342448,0.015966932770313847,0.5022459493210691,0.0
