time,agent,route_target_index,route_target_distance_km,route_clearance_km,route_target_east_km,route_target_north_km,route_target_in_static_domain,in_route_domain,lat,lon,cas_mps,tas_mps,goal_distance_km,heading_error_deg,heading_action,speed_action,nearest_agent,nearest_nm,outside,commanded_heading_turn_deg,commanded_speed_action,traffic_projection_intervened,static_projection_intervened,static_projection_infeasible,nominal_static_violation,nominal_traffic_conflict,no_static_feasible_candidate,no_jointly_feasible_candidate,predicted_minimum_separation_km,predicted_risk_seconds,reference_heading_turn_deg,nominal_heading_adjustment_deg,nominal_speed_action
1470.0,KL001,3,18.789544290068473,3.0,-45.14693815683983,28.004229447771742,True,True,52.36673420564584,3.5418541842689133,162.93972668152256,165.52357592562353,168.49134478412907,85.78323574752062,-0.22913366556167603,-0.0069522857666015625,AC8,40.75710424220055,False,0.28879522578790784,-0.0069522857666015625,False,False,False,False,False,False,False,75.59424363129638,0.0,3.7258002161979675,-3.4370049904100597,-0.0069522857666015625
1480.0,KL001,3,17.132040696422592,3.0,-45.14693815683984,28.004229447771756,True,True,52.355999388336286,3.524972241152012,162.91536559671334,165.49888104345425,168.40507082283642,86.64083385392263,-0.2294275164604187,-0.010976731777191162,AC8,41.99925015250155,False,0.3060184861533344,-0.010976731777191162,False,False,False,False,False,False,False,77.8784053709923,0.0,3.7474312260746956,-3.441412739921361,-0.010976731777191162
1490.0,KL001,3,15.475096131664143,3.0,-45.14693815683984,28.00422944777175,True,True,52.3453222840608,3.508004731019744,162.87720224189476,165.46019472850864,168.34425438362177,87.51618812487419,-0.22979414463043213,-0.015186071395874023,AC8,43.26125279242122,False,0.33926524221897125,-0.015186071395874023,False,False,False,False,False,False,False,80.20033103439046,0.0,3.786177411675453,-3.446912169456482,-0.015186071395874023
1500.0,KL001,3,13.818861591633446,3.0,-45.14693815683984,28.00422944777175,True,True,52.334710157861494,3.4909436255527497,162.82460254484153,165.40687416109006,168.30987353669295,88.42506261026654,-0.14546018838882446,0.08629357814788818,AC8,44.540666798306894,False,1.6524229757487774,0.08629357814788818,False,False,False,False,False,False,False,82.55543703061753,0.0,3.83432574570179,-2.1819027699530125,0.08629357814788818
1510.0,KL001,3,12.158860467137494,3.0,-45.14693815683984,28.004229447771756,True,True,52.32439064184183,3.4733761085595014,162.99999999999994,165.5846750214427,168.33968111757417,90.64793764737112,-0.15417295694351196,0.07743287086486816,AC8,45.818356478453545,False,0.13938976102508605,0.07743287086486816,False,False,False,False,False,False,False,84.9080627896574,0.0,2.451984118670225,-2.312594357645139,0.07743287086486816
1520.0,KL001,3,10.499208566870367,3.0,-45.14693815683984,28.004229447771753,True,True,52.31409859083611,3.45576960174069,162.99999999999994,165.5846750214427,168.39039403886014,91.35748716089017,-0.15317809581756592,0.07227230072021484,AC8,47.11328904368772,False,0.34828031435608864,0.07227230072021484,False,False,False,False,False,False,False,87.29349236893806,0.0,2.6459517516195774,-2.2976714372634888,0.07227230072021484
1530.0,KL001,3,8.839712113910593,3.0,-45.14693815683984,28.004229447771756,True,True,52.30387214970227,3.438065176371651,162.99999999999994,165.5846750214427,168.46782262711739,92.2753997425861,-0.15362489223480225,0.06646478176116943,AC8,48.421218140022795,False,0.3876739600673318,0.06646478176116943,False,False,False,False,False,False,False,89.70379149893415,0.0,2.692047357559204,-2.3043733974918723,0.06646478176116943
1540.0,KL001,3,7.180409646664085,3.0,-45.14693815683984,28.004229447771753,True,True,52.29371918379192,3.420252084257882,162.99999999999994,165.5846750214427,168.5730654004415,93.23192153327932,-0.15398216247558594,0.06042659282684326,AC8,49.74032424643573,False,0.483226147480309,0.06042659282684326,False,False,False,False,False,False,False,92.13554301365302,0.0,2.7929585985839367,-2.3097324511036277,0.06042659282684326
1550.0,KL001,3,5.521316032093645,3.0,-45.14693815683984,28.004229447771753,True,True,52.28365845334976,3.4023037019055153,162.99999999999994,165.5846750214427,168.7088196592237,94.28289114102591,-0.15459418296813965,0.054030418395996094,AC8,51.068167895721906,False,0.6298267235979438,0.054030418395996094,False,False,False,False,False,False,False,94.58418001650216,0.0,2.9487394541502,-2.318912730552256,0.054030418395996094
1560.0,KL001,1,3.583029942258681,1.0,-43.21193485295862,26.999981279735724,False,True,52.27371901386894,3.384179696693328,162.99999999999994,165.5846750214427,168.87921860845682,95.47893039828023,-0.24547910690307617,0.024945855140686035,AC8,52.401761871979566,False,-25.0,0.024945855140686035,True,True,False,True,False,False,False,97.04412196900553,0.0,-30.547801852226257,-3.682187497615814,0.024945855140686035
1570.0,KL001,2,45.0094985374855,1.0,-46.18557409542119,-15.767795764819617,False,True,52.2622523362353,3.3687745915416842,162.99999999999994,165.5846750214427,168.81513679062627,80.22144318435699,-0.2781948447227478,-0.1329125165939331,AC8,53.856948168862566,False,-5.000000000000002,-0.1329125165939331,True,True,False,True,False,False,False,99.73070694847281,0.0,-28.480961322784424,-4.172921776771545,-0.1329125165939331
1580.0,KL001,2,43.50762362724491,1.0,-46.18557409542118,-15.767795764819613,False,True,52.24912532781813,3.3574429310052687,162.54364215723572,165.1220615664896,168.43712034415137,75.77195600308386,-0.2619894742965698,-0.12389516830444336,AC8,55.44593430636754,False,-20.0,-0.12389516830444336,True,True,False,True,False,False,False,102.66682228292484,0.0,-24.371505975723267,-3.9298412203788757,-0.12389516830444336
1590.0,KL001,2,41.929866199548535,1.0,-46.18557409542119,-15.767795764819617,False,True,52.23512885654679,3.3497702228610597,162.118211901582,164.6907928831695,167.82223927633953,60.38459435548941,-0.1772226095199585,-0.05436223745346069,AC8,57.11459911634507,False,-5.000000000000002,-0.05436223745346069,True,True,False,True,False,False,False,105.75197503717453,0.0,-9.069940745830536,-2.6583386957645416,-0.05436223745346069
