rollout,live_transitions,padded_transitions,counted_transitions,worlds_completed,aircraft_completed,optimizer_steps,policy_epochs,wall_seconds,live_transitions_per_second,training_return_last100,native_return_last100,training_arrival_last100,policy_loss,value_loss,approx_kl,clip_fraction,rollout_live_samples,rollout_return_variance_live,rollout_value_mse_live,rollout_value_explained_variance_live,rollout_action_box_clip_fraction_live
48,66952,55928,122880,28,282,185,104,1299.766271499997,51.51079964764277,-1.5370282155829649,-153.7028215582965,0.95,0.02193150745006278,0.21076397597789764,0.062037259340286255,0.27428119629621506,2097,0.6600509228077566,0.2473338755688013,0.6257654073381969,0.5541249403910348
49,68008,57432,125440,28,289,188,106,1327.8604120999953,51.21622678128205,-1.7063959902793782,-170.6395990279378,0.95,0.015711857471615076,0.28028666600584984,0.08121305704116821,0.3681640625,1056,0.46695239367190927,0.26273846968159204,0.5043446422490081,0.3787878787878788
50,69056,58944,128000,29,290,192,108,1358.3573500999992,50.83787413887535,-1.7075027799490556,-170.75027799490556,0.94,0.015856179781258105,0.11739825904369354,0.03736531361937523,0.23919270932674408,1048,0.2973904964284112,0.11577448619142239,0.6194632901926705,0.5076335877862596
51,70527,60033,130560,29,299,193,109,1388.5879725999985,50.790444243834926,-1.668951552306138,-166.89515523061382,0.94,0.010256959591060877,0.09380519390106201,0.02530999667942524,0.228515625,1471,0.2988361991097909,0.09746376686344654,0.6965298494612171,0.5751189666893269
52,72370,60750,133120,30,307,194,110,1804.1510516999988,40.11304925483255,-1.6016278512673774,-160.1627851267377,0.95,0.03858533687889576,0.07455151155591011,0.0772755965590477,0.345703125,1843,0.17372967873982012,0.07158573906576804,0.610361451573476,0.5903418339663592
53,74170,61510,135680,31,315,195,111,1848.938594399995,40.114907128145674,-1.4794426296136731,-147.94426296136726,0.95,0.022188829258084297,0.06239054724574089,0.08836138993501663,0.3603515625,1800,0.10119471481047271,0.07183718778088725,0.31625890870187556,0.6472222222222223
54,75559,62681,138240,32,320,196,112,1879.5879947999929,40.19976729423633,-1.4726207754288023,-147.26207754288023,0.95,0.03773783519864082,0.11430847272276878,0.07729750871658325,0.36328125,1389,0.10620148645267267,0.1180431962653607,-0.059936013074019634,0.47516198704103674
55,77757,63043,140800,32,325,197,113,1921.005274199997,40.477244411721834,-1.487551291958483,-148.75512919584833,0.95,0.04107016697525978,0.12906253337860107,0.054786600172519684,0.3408203125,2198,0.4959899090261891,0.12090877981774979,0.7682301060673826,0.5682438580527752
56,79444,63916,143360,33,330,198,114,1954.0492035999996,40.65608985364242,-1.5875045346084928,-158.75045346084934,0.95,0.013084471225738525,0.0796220488846302,0.02671542391180992,0.2509765625,1687,0.11863019261810427,0.08303445495574076,0.3138234623940922,0.5649081209247184
57,80643,65277,145920,33,339,201,116,1978.4107543999999,40.76150507201267,-1.5196739801314876,-151.96739801314868,0.95,0.014627152122557163,0.0628160135820508,0.0971667617559433,0.2835407331585884,1199,0.25651125993057233,0.06562585408911824,0.7480258518865639,0.4987489574645538
58,82087,66393,148480,34,340,207,119,2009.9936104999942,40.8394333052534,-1.4639035466105799,-146.39035466105793,0.95,0.0062948136723467284,0.0789423616869109,0.0477566197514534,0.28401094675064087,1444,0.153574048970483,0.08699842999099079,0.4378516541304778,0.5346260387811634
59,83362,67678,151040,34,349,208,120,2037.9675895999972,40.90447778728508,-1.4532148479331661,-145.32148479331664,0.95,0.03585300548002124,0.06078521907329559,0.057303622364997864,0.33203125,1275,0.2295329484026655,0.06003921741492134,0.7384355920307087,0.5027450980392156
60,84014,69586,153600,35,350,210,122,2056.1762564999954,40.8593376829513,-1.4570024245204234,-145.70024245204237,0.94,0.040796175599098206,0.052835420394937195,0.056906286627054214,0.24473586678504944,652,0.16810942540642024,0.06822475768085838,0.5953745754121337,0.48773006134969327
61,86081,70079,156160,35,359,214,123,2097.287875599999,41.04396015514735,-1.5535520562990808,-155.35520562990808,0.94,0.022158261761069296,0.08013934046030044,0.01855418086051941,0.2170230269432068,2067,0.3668647270008021,0.07763676673753855,0.789539015735558,0.4547653604257378
62,88143,70577,158720,36,365,215,124,2138.4689127999955,41.21780750349573,-1.549473013022721,-154.94730130227217,0.95,0.018327072728425264,0.09288104623556137,0.024500319734215736,0.26171875,2062,0.1838196225565259,0.09497023123094862,0.4955270594314145,0.35354025218234725
63,89261,72019,161280,37,370,217,125,2164.7843719999946,41.23320602020691,-0.42341188938852403,-42.341188938852405,0.98,0.016745862706253927,0.09727883835633595,0.03830043971538544,0.33732269207636517,1118,0.3437579154862434,0.09826231083386168,0.7141624148626364,0.3300536672629696
64,91557,72283,163840,37,373,221,126,2552.1517000999957,35.87443489210015,-0.42344364248017186,-42.344364248017165,0.98,0.0064233214594423774,0.1459231823682785,0.018397362902760506,0.18447580933570862,2296,0.3631816134047311,0.168460317266415,0.6032002925539606,0.24346689895470383
65,92612,73788,166400,37,378,223,127,2570.3638843999943,36.0306961057456,-0.5077724328820868,-50.77724328820868,0.98,0.02903341439863046,0.22771348555882773,0.03792110085487366,0.34198588132858276,1055,0.6985911649859721,0.3447699265903593,0.6835688266425946,0.11090047393364928
66,94923,74037,168960,38,383,234,130,2619.4523457999967,36.2377273830534,-0.892864255258373,-89.28642552583729,0.96,0.0013903888563315074,0.07124983177830775,0.0340653732419014,0.26387671877940494,2311,0.061293051940793784,0.05533775549214288,0.17454914374918806,0.20813500649069666
67,96017,75503,171520,39,390,236,131,2646.479896799996,36.28102375389264,-0.6642298860119418,-66.42298860119418,0.97,0.031468368445833526,0.11701393127441406,0.0441628098487854,0.35604538520177204,1094,0.17686848878348513,0.12238815168562968,0.38022818590235374,0.1745886654478976
68,98514,75566,174080,39,392,251,135,2697.165934599994,36.52500527914691,-0.6187863997607335,-61.87863997607334,0.97,0.006973559502512217,0.10333984950557351,0.052801214158535004,0.2587618762627244,2497,0.4286623317963504,0.14870594427525316,0.6899810749625526,0.20824989987985582
69,99374,77266,176640,39,398,267,144,2719.2371021,36.544808808049844,-0.6682108239497488,-66.82108239497488,0.97,-0.0017544382169623585,0.09271052852272987,0.06780613213777542,0.261131094659076,860,0.41185909600278603,0.17685951523028226,0.6461047638670544,0.34418604651162793
70,101628,77572,179200,40,404,268,145,52945.97064949999,1.919466179452501,-0.9115170979407585,-91.15170979407587,0.96,0.042590043507516384,0.10059349983930588,0.05802277475595474,0.3251953125,2254,0.23194380083302774,0.10617359517984043,0.5449242466167334,0.36069210292812776
